observed	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	noff_gt	type	year	noff.sample	rep
230	333.893103448276	26.1245801060796	339.56	11.3596549243364	391.375068273092	279.787485616647	5.58275626486036	250	all	2008	250	38
237	380.432892857143	34.0408010754164	363.492	13.0311178338621	434.147100401606	292.330270012772	5.97747652446643	250	all	2008	250	39
231	344.552586206897	28.0064236112405	345.54	11.915109735122	402.315068273092	282.766508383968	5.81013958077294	250	all	2008	250	40
238	353.536	28.389771679251	353.536	12.0396784010205	411.303068273092	290.303850804161	5.83846486553325	250	all	2008	250	41
240	416.18244	41.5996262214442	372.468	13.3324464371697	455.003196787149	297.146484470455	6.08525012263258	250	all	2008	250	42
236	334.6123	24.8504242705867	344.564	11.3159066804212	393.411036144578	286.275007676936	5.60585671080223	250	all	2008	250	43
227	347.310941176471	30.4259865041156	337.556	11.3155546041721	397.279180722892	276.513051647051	5.50236675744905	250	all	2008	250	44
238	348.19028125	26.6089922158915	356.524	11.7460590837949	411.33897188755	291.887247360585	5.71704844690014	250	all	2008	250	45
235	336.125125	24.8943396215214	348.544	12.040009302322	398.39897188755	287.100593399817	5.89803771808154	250	all	2008	250	46
226	301.090738461538	19.7398508891657	324.604	10.4957888698277	358.590955823293	273.049283972727	5.46331947647232	250	all	2008	250	47
236	351.544736842105	28.5330293457227	350.54	11.915109735122	408.303084337349	287.824051085847	5.81397728701232	250	all	2008	250	48
235	358.824142857143	30.2879567289821	352.528	11.9563325480684	414.255100401606	287.426701378534	5.70346579820165	250	all	2008	250	49
253	421.718641509434	39.4403771494509	386.464	12.8375287341451	467.027148594378	311.48244219584	5.99386137792914	250	all	2008	250	50
220	294.375904761905	19.755918153233	316.612	10.7770845779366	350.590987951807	265.813551336086	5.5268098112174	250	all	2008	250	51
230	349.852	29.8308381576044	343.544	11.5329885112229	403.27913253012	280.975610749981	5.57839423590093	250	all	2008	250	52
236	337.125125	24.8943396215214	349.544	11.6190285308196	399.39897188755	288.30501346291	5.68240454600949	250	all	2008	250	53
234	355.837963636364	30.0602181436583	349.536	12.3661576894361	410.267116465863	285.725904482026	5.85421715841866	250	all	2008	250	54
223	313.545454545455	23.8232636052538	322.6	10.7302190098805	367.459116465863	269.360038998742	5.42121928505897	250	all	2008	250	55
223	308.629789473684	22.5949219445719	321.604	11.0505015270801	363.495084337349	269.005787333144	5.4755721959369	250	all	2008	250	56
230	321.961322580645	23.334693467201	336.572	11.2278988239118	381.459004016064	279.335815134383	5.61913172500572	250	all	2008	250	57
219	318.684566037736	25.9437618297188	321.588	10.7759755010857	371.399148594377	265.556777487063	5.30528387307448	250	all	2008	250	58
235	383.24464	36.1706263921679	356.512	12.3651911428817	428.135196787149	288.380288549272	5.89911096660026	250	all	2008	250	59
234	358.265094339623	30.866270130133	348.54	11.915109735122	410.255148594377	285.322834951163	5.70668730798922	250	all	2008	250	60
234	351.536586206897	28.7754439208681	350.532	11.8308863573276	409.291068273092	286.41152661855	5.69463441166843	250	all	2008	250	61
220	313.71364	25.1299234767675	316.612	11.1406261942496	363.435196787149	264.495140971328	5.50455986566156	250	all	2008	250	62
234	345.552	27.8959988528821	345.552	11.6193714115696	401.327100401606	284.591306924814	5.6009594190638	250	all	2008	250	63
231	360.44016	32.4410450124239	344.544	11.8734082722696	408.231196787149	281.596021642825	5.64105075361183	250	all	2008	250	64
238	324.420535211268	21.4650007587969	348.556	11.4032353303788	388.518859437751	289.944889980509	5.72776079855803	250	all	2008	250	65
238	441.480428571429	49.5333191393102	368.476	13.0305063600767	456.931325301205	293.476726346927	5.9593328296435	250	all	2008	250	66
236	338.132203389831	25.6561339598041	345.56	11.7051168298313	396.387052208835	286.605570758512	5.71556364110354	250	all	2008	250	67
248	360.606588235294	26.6105407744023	371.504	12.5249344908466	427.326907630522	304.276784160596	5.97609008069428	250	all	2008	250	68
241	378.263555555556	33.2253400643318	362.512	12.284378372551	430.18313253012	295.214307198403	5.83293441014895	250	all	2008	250	69
245	418.54304	41.0917120213314	376.472	12.8378390704978	458.015196787149	302.075224062328	5.92351245564715	250	all	2008	250	70
232	358.902117647059	31.7447242970691	345.544	11.9569989545872	408.243180722892	282.562837106138	5.72890361615354	250	all	2008	250	71
240	416.323787234043	42.4481829053773	368.484	12.7994556134236	450.01524497992	295.464138021806	5.90711180662533	250	all	2008	250	72
243	392.639423076923	36.0110622119595	367.5	12.1616610707584	440.123164658635	298.051330647142	5.75911370821385	250	all	2008	250	73
238	390.043230769231	36.4757629223677	363.496	12.4448389302554	437.111164658635	292.893490704098	5.85100710226885	250	all	2008	250	74
236	343.968032786885	26.5430250955768	350.54	11.5759163784126	404.351020080321	288.218622739912	5.66810677865578	250	all	2008	250	75
232	345.580218181818	28.440553299651	343.552	11.4466498155574	400.315116465863	282.236712765009	5.63653736326243	250	all	2008	250	76
240	444.863302325581	49.4278328768253	372.468	12.5632053234833	461.919309236948	296.508607684731	5.78444906624931	250	all	2008	250	77
236	366.385454545455	31.7200555460852	355.52	12.2033569152098	420.219116465863	289.212120567775	5.80075336418753	250	all	2008	250	78
227	323.323684210526	24.7498941799485	331.58	11.2282536487203	379.423084337349	275.15804419176	5.55262156778044	250	all	2008	250	79
228	335.603571428571	27.1182671550576	337.56	11.7051168298313	391.351100401606	277.665034568561	5.66577668746759	250	all	2008	250	80
245	385.676413793103	33.1709767929214	372.488	12.9926920997921	442.159068273092	301.584704118449	6.03651331595421	250	all	2008	250	81
243	356.92528125	27.308946021102	363.516	12.4055606886589	420.31497188755	297.758871833051	5.92542901926448	250	all	2008	250	82
234	347.580218181818	28.440553299651	345.552	11.7895628417681	402.315116465863	284.607402584163	5.70491972738031	250	all	2008	250	83
239	342.289727272727	25.0934637019904	355.532	11.9980778460552	406.386939759036	292.147991809117	5.89149957281674	250	all	2008	250	84
241	350.953580645161	26.8006780174753	357.532	11.9980778460552	412.339004016064	294.188228152603	5.81813547402887	250	all	2008	250	85
231	353.488470588235	30.8627591974162	342.552	11.8737438072413	403.267180722892	281.092885221265	5.71964111686688	250	all	2008	250	86
241	457.096428571429	52.0728354401783	375.46	12.8761081076543	467.883325301205	298.235181515302	6.00132553501422	250	all	2008	250	87
222	345.588765957447	31.8477922090958	329.568	11.003714282005	390.26724497992	269.683998159491	5.37569737052041	250	all	2008	250	88
236	313.44896	19.483008961192	343.568	11.0938599233991	376.602795180723	287.143075334105	5.57519769804693	250	all	2008	250	89
240	367.561475409836	30.2492344804325	364.5	12.0794867440633	428.231020080321	295.452356110907	5.78791195914494	250	all	2008	250	90
231	324.916476190476	23.6136021946734	339.564	11.138480327226	385.446987951807	281.17896374914	5.57430827892121	250	all	2008	250	91
227	361.02176	33.3561377501106	342.536	11.7888869703632	408.207196787149	277.932539670644	5.69795702100358	250	all	2008	250	92
234	358.094222222222	30.663998708303	349.536	11.8730727278157	411.25513253012	285.745382900703	5.79971334249634	250	all	2008	250	93
228	314.611180327869	22.38094699528	330.588	10.8680103054791	372.495020080321	275.821541030775	5.44645189003375	250	all	2008	250	94
221	303.461931034483	21.8461116238595	318.608	10.8230110412953	358.519068273092	266.635029734923	5.47005185706159	250	all	2008	250	95
241	382.183	33.6140624869265	366.496	12.4448389302554	436.159100401606	296.487589800023	5.86383791491347	250	all	2008	250	96
223	328.576	27.1384998848499	328.576	11.2723420813955	381.363148594378	270.689479816937	5.63631230668589	250	all	2008	250	97
244	396.610321428571	35.7721102466614	374.476	12.7210886326603	449.099100401606	301.150490029988	5.99396350394607	250	all	2008	250	98
233	328.431258064516	24.0109723630571	341.564	11.3159066804212	388.435004016064	283.141033946399	5.63795087147891	250	all	2008	250	99
229	346.997269230769	29.790881974986	339.556	11.3155546041721	398.291164658635	278.687656054779	5.52816063409991	250	all	2008	250	100
274	373.201118421053	23.4246488235378	396.59	11.8372871328978	443.529152731327	331.533809554264	5.96274399921538	300	all	2008	300	1
240	308.030537634409	18.5446022546147	331.693333333333	10.1660065359456	361.699308807135	284.614786313331	5.39946356492387	300	all	2008	300	2
259	376.614972222222	28.5158539339941	377.603333333333	12.0050540282925	436.409331103679	313.066361846256	5.89286531982643	300	all	2008	300	3
247	364.83737654321	29.4364796100646	359.623333333333	11.838690336726	418.409397993311	297.804960590055	5.83804870232678	300	all	2008	300	4
249	316.835625	17.8234081635487	347.67	10.7833714579439	374.729197324415	297.29521682554	5.72003274952047	300	all	2008	300	5
252	357.861465517241	26.5126914117212	362.63	11.497299682969	415.469353400223	303.045773890218	5.76148979545654	300	all	2008	300	6
259	371.247666666667	26.8812276183919	379.596666666667	11.5822282446475	435.439275362319	314.05968574809	5.83975925919489	300	all	2008	300	7
255	379.177283950617	30.6831690581356	370.613333333333	11.6258887354425	432.379397993311	307.306672221215	5.735009028036	300	all	2008	300	8
256	354.865	23.9725895782445	372.61	12.0880643611788	420.519230769231	309.656566789273	6.02696517185459	300	all	2008	300	9
263	353.280251141553	22.0324247301854	377.616666666667	11.5830887264341	419.579186176143	317.106307232973	5.93754764541474	300	all	2008	300	10
252	369.606666666667	28.6512570986568	369.606666666667	11.6256029712202	428.409342251951	305.060628638107	5.67865780652433	300	all	2008	300	11
257	367.546944444444	26.4517603469051	377.596666666667	12.0875146788375	432.449264214047	312.115840092473	6.00531270125754	300	all	2008	300	12
255	397.1184375	35.403683092062	371.61	11.7536363167603	440.309464882943	307.149119214566	5.87536215923839	300	all	2008	300	13
262	387.612677595628	29.8875000836644	385.586666666667	12.3723365259401	448.369319955407	317.716740049132	6.07642143553096	300	all	2008	300	14
254	361.675595238095	27.1350906156907	363.633333333333	11.9647212903417	417.459375696767	304.523628837757	5.93313711826281	300	all	2008	300	15
261	353.519142857143	22.6968159560126	374.62	11.8805695710826	418.559219620959	314.401148380311	5.99788542974165	300	all	2008	300	16
247	305.40854978355	15.6958301181347	341.683333333333	10.407740175252	359.819141583055	294.238943662698	5.64195867850139	300	all	2008	300	17
248	324.245	19.7410044387311	349.66	10.5493032945309	383.659241917503	296.522148159403	5.62771520540177	300	all	2008	300	18
240	349.999455782313	28.6760492109587	343.653333333333	11.1908216360055	398.449453734671	287.106132017518	5.59956302740222	300	all	2008	300	19
254	389.396226415094	33.0508229241133	373.6	11.6253171999735	440.329409141583	307.234099239172	5.76660547237971	300	all	2008	300	20
254	338.837474747475	21.5751903274158	359.646666666667	10.9200661373659	399.599264214047	304.211241516188	5.69781493514139	300	all	2008	300	21
244	322.146972222222	20.7788936062166	340.676666666667	10.7836795410678	377.629331103679	290.24971858803	5.57592051564523	300	all	2008	300	22
258	403.435163398693	35.4070095777514	379.593333333333	12.3726050432217	450.289431438127	312.037200350232	6.01238756514172	300	all	2008	300	23
260	383.586666666667	29.3706474789599	383.586666666667	12.1282608444538	445.379308807135	315.637685857565	5.90392678022047	300	all	2008	300	24
247	356.633333333333	27.6629836906048	356.633333333333	11.2786474760447	411.449386845039	296.937855261143	5.65038466537797	300	all	2008	300	25
257	364.10447761194	25.70404468123	376.6	11.795535878741	429.469253065775	311.887356577707	5.83480968672326	300	all	2008	300	26
250	367.686755952381	29.0990789667938	364.616666666667	11.5830887264341	423.409375696767	301.775475819055	5.73521213972828	300	all	2008	300	27
261	372.916021505376	27.1756917217984	378.606666666667	11.8800102880614	434.439308807135	315.140280190049	5.96335517218321	300	all	2008	300	28
243	328.27126344086	22.0210068463676	345.656666666667	10.8747939954946	386.589308807135	291.143840118118	5.61426165190717	300	all	2008	300	29
257	383.016041666667	30.7143481713079	375.603333333333	12.1699625672756	438.369375696767	310.419995598167	5.92029427877855	300	all	2008	300	30
262	398.078222222222	31.9900715593708	389.573333333333	12.2909759127943	457.319331103679	319.112697215605	5.9903679377941	300	all	2008	300	31
266	378.125	26.9746164317609	385.6	11.795535878741	441.439286510591	321.02166704596	5.95049880579746	300	all	2008	300	32
252	374.045524691358	30.2650240847534	366.616666666667	11.838409709266	427.389397993311	303.580186742929	5.86769803688518	300	all	2008	300	33
264	368.229976190476	24.8709703586432	384.596666666667	11.8375677869701	435.489219620959	319.727551880841	6.00863864101763	300	all	2008	300	34
244	343.031693548387	24.7109071652312	354.63	11.6693858735868	403.509308807135	294.662931501039	5.76867748526498	300	all	2008	300	35
248	338.82125	22.9173304208445	355.64	11.6270317220977	399.559286510591	298.238297539416	5.89749927975306	300	all	2008	300	36
257	351.713535353535	23.4736666100677	368.626666666667	11.6264602428159	414.539264214047	309.158703956357	5.93510823544315	300	all	2008	300	37
257	342.277291666667	21.1740915547517	367.63	11.497299682969	406.609197324415	309.369232594911	5.81293942266289	300	all	2008	300	38
256	355.636	24.5090115721984	369.62	11.7115868551903	418.509275362319	308.672269039917	5.90728808787642	300	all	2008	300	39
255	366.702683615819	27.5169982497236	369.616666666667	11.7539189682042	425.439342251951	307.343828735169	5.80264898231479	300	all	2008	300	40
260	396.405862068966	32.371175855631	385.58	12.291246207498	453.319353400223	315.853681265102	5.96277160578553	300	all	2008	300	41
269	385.487222222222	27.2125343750135	395.576666666667	12.5717173758313	453.419230769231	327.053541491905	6.19628082076532	300	all	2008	300	42
256	386.287470238095	31.536654544658	376.596666666667	11.6679623090086	441.349375696767	310.007257463345	5.833752363521	300	all	2008	300	43
259	386.882643678161	30.7578186662272	380.593333333333	12.1285347654016	444.359353400223	313.876017488966	5.92852046989761	300	all	2008	300	44
260	356.37212962963	23.2422001711508	377.606666666667	11.7110195020663	423.539197324415	314.749508932587	5.98505626715448	300	all	2008	300	45
254	383.987672413793	31.1576794933972	376.59	11.7527883216424	441.349353400223	308.828836728313	5.85302634206427	300	all	2008	300	46
266	391.588037634409	29.7438435594631	390.583333333333	12.4924532774347	453.369308807135	322.397048657132	6.08094349133975	300	all	2008	300	47
248	341.120762711864	23.8838208777948	352.65	11.0562727293906	398.539342251951	296.833755015493	5.60319894572816	300	all	2008	300	48
257	389.268157894737	31.7511313641496	379.59	12.0045005449345	445.339364548495	311.787425537132	5.81615552622095	300	all	2008	300	49
257	374.606666666667	28.6512570986568	374.606666666667	12.2109777568292	433.409342251951	310.246277131447	6.04197528507832	300	all	2008	300	50
249	362.62	28.1614559282719	362.62	11.4534390759573	419.429364548495	300.608875329845	5.68638152463181	300	all	2008	300	51
249	342.531448087432	23.7481874738014	355.643333333333	11.145755046454	401.539319955407	298.800605824222	5.7025667477864	300	all	2008	300	52
259	400.2775	33.6351561683419	384.58	12.3720680028307	454.299375696767	314.691467238517	6.06928665542455	300	all	2008	300	53
252	358.297715053763	26.1066800580394	366.616666666667	12.3332049542868	419.469308807135	304.471027932943	6.11734531802181	300	all	2008	300	54
252	352.216551724138	25.4038201358369	359.64	11.3669638279827	409.499353400223	301.764303534385	5.61549876823844	300	all	2008	300	55
256	368.014259259259	27.0726892398725	374.603333333333	12.0877895231327	430.439297658863	309.990808772549	5.99975781595432	300	all	2008	300	56
262	385.586666666667	29.3706474789599	385.586666666667	12.6116894629986	447.379308807135	318.072734950967	6.11771869128888	300	all	2008	300	57
252	351.223703703704	24.6397727608648	363.626666666667	12.0474580075817	412.509297658863	303.885063622612	6.09140961388021	300	all	2008	300	58
243	317.378109452736	19.4481603255907	342.666666666667	10.5496182132077	375.669253065775	290.897378366428	5.52394199666945	300	all	2008	300	59
256	379.805233918129	30.1318916940298	374.603333333333	11.4961437979099	436.379364548495	309.484373493144	5.79113456278153	300	all	2008	300	60
264	429.129545454545	38.32546090901	398.55	12.9610249080336	478.199386845039	322.822122710562	6.26642165178565	300	all	2008	300	61
253	368.646555555556	28.1408750651486	370.606666666667	11.7958175261875	428.419331103679	306.37113361742	5.94143640924606	300	all	2008	300	62
264	348.474234234234	20.8748341816904	375.626666666667	11.1002062042909	413.619175027871	317.496483055794	5.75971437317708	300	all	2008	300	63
253	364.661034482759	27.6425397111614	366.62	11.278058343527	422.439353400223	304.66244191195	5.67018520725408	300	all	2008	300	64
253	360.85115819209	26.7721726689715	365.623333333333	11.3223049282771	419.459342251951	304.619335154947	5.83067483105426	300	all	2008	300	65
249	334.555132275132	21.9833281996211	352.653333333333	11.1908216360055	393.589297658863	297.932838739104	5.65492846207639	300	all	2008	300	66
253	352.636	24.5090115721984	366.62	11.0999069065165	415.509275362319	305.309493127196	5.59405641998349	300	all	2008	300	67
248	334.935053763441	22.3498189060903	351.653333333333	10.7362853083467	393.579308807135	296.49095658497	5.4700734791612	300	all	2008	300	68
262	365.162666666667	25.1769334800692	377.613333333333	11.2777637657275	428.489275362319	315.738626045193	5.77758784294687	300	all	2008	300	69
261	398.077909090909	33.0119537334983	383.59	12.0872398282928	451.319386845039	316.266795406241	5.977795387661	300	all	2008	300	70
249	339.06762295082	23.0670637339304	353.65	10.8744884937178	397.559319955407	298.162704278786	5.58299970984426	300	all	2008	300	71
259	332.576708860759	18.5095548265628	366.64	11.2789420307639	395.709119286511	311.239134088607	5.83804843454285	300	all	2008	300	72
254	362.280714285714	26.3672555084265	370.61	11.7536363167603	424.459297658863	307.309659316172	5.88985824017303	300	all	2008	300	73
252	340.069090909091	22.2002725428475	359.64	10.7356664130986	401.579264214047	302.71047918597	5.52348045498277	300	all	2008	300	74
259	364.529411764706	25.3084187462227	378.6	12.0463549120332	430.479241917503	313.946656404853	6.0112780786279	300	all	2008	300	75
255	382.882643678161	30.7578186662272	376.593333333333	12.2104336077344	440.359353400223	309.422810605901	5.89601428113572	300	all	2008	300	76
255	378.907023809524	30.3068615452007	372.606666666667	11.8800102880614	434.379375696767	308.218125911208	5.96360588109905	300	all	2008	300	77
263	406.060751633987	34.9419060018612	383.596666666667	12.0875146788375	453.299431438127	317.271484542895	5.96613357262136	300	all	2008	300	78
260	387.646857923497	30.2680702754965	384.583333333333	12.5719816346598	448.359319955407	316.094443887553	6.08235029197889	300	all	2008	300	79
254	393.21806122449	34.6032291196614	370.61	11.8381290751537	438.319453734671	306.025355658315	5.85991656919486	300	all	2008	300	80
254	384.472727272727	31.7399114753935	373.6	11.9633328689514	438.349386845039	307.666870320818	5.86024389557383	300	all	2008	300	81
262	387.715141242938	30.1953347556849	383.593333333333	12.0460791223627	446.369342251951	317.0772210703	6.00367473564743	300	all	2008	300	82
255	396.57196969697	33.8725141241636	379.583333333333	12.2507709507969	449.299386845039	310.178273575491	5.9014306782883	300	all	2008	300	83
250	334.927230046948	21.1846936434378	359.633333333333	11.2786474760447	398.609208472687	301.437419737392	5.77135570077466	300	all	2008	300	84
264	383.724583333333	28.3915352515383	387.586666666667	11.9627774552754	447.399286510591	319.895910701305	5.90299832956037	300	all	2008	300	85
257	332.915117370892	19.4613333903801	360.653333333333	11.0112588845337	393.669208472687	307.050373350771	5.72637873466085	300	all	2008	300	86
252	350.849726775956	24.7861515764081	361.633333333333	11.3666715542511	410.509319955407	302.863098992472	5.72775428455374	300	all	2008	300	87
264	376.247666666667	26.8812276183919	384.596666666667	12.1696895788037	440.439275362319	319.35488724078	6.01422889270539	300	all	2008	300	88
263	338.802037037037	18.8095958350719	373.63	11.5836623454473	403.699096989967	316.636928489455	6.0074039171737	300	all	2008	300	89
243	334.56875	23.467814964174	347.65	11.4111568212868	392.549331103679	291.540535209108	5.79474109964808	300	all	2008	300	90
249	404.038295454546	39.0269689164254	365.61	11.6685317556809	438.269509476031	300.293425210421	5.69330809282252	300	all	2008	300	91
259	407.085089285714	34.923528327641	387.57	12.1685975636746	460.269375696767	315.75682305147	5.93277734005584	300	all	2008	300	92
243	310.126243781095	18.0028455330304	337.683333333333	10.5030656900206	365.719253065775	289.353104169013	5.53735228736351	300	all	2008	300	93
248	351.962643678161	26.1407354693815	357.633333333333	11.2786474760447	409.479353400223	298.231025430588	5.73615094017883	300	all	2008	300	94
249	390.608027210884	35.0800026792757	366.606666666667	11.96361056612	435.309453734671	301.082371197139	5.84778750860631	300	all	2008	300	95
238	347.789673202614	28.3018989496021	343.646666666667	11.0109571690102	398.449431438127	285.802246495075	5.49495251288789	300	all	2008	300	96
257	367.139576719577	26.7189418172258	374.606666666667	11.6256029712202	429.449297658863	310.974978924894	5.73412557877536	300	all	2008	300	97
259	369.704378109453	26.3711967941331	380.593333333333	11.7952542245694	435.449253065775	314.608138253733	5.89402380512279	300	all	2008	300	98
253	366.62	28.1614559282719	366.62	11.366086984241	423.429364548495	304.756163961081	5.67360587180388	300	all	2008	300	99
259	393.249281609195	31.9643589090003	383.583333333333	12.0042237936857	450.329353400223	314.626451440999	5.8257031283318	300	all	2008	300	100
265	380.816296296296	29.0389975430653	376.68	11.0150961347209	434.502415063447	316.063570484215	5.71643563091184	350	all	2008	350	1
262	369.700493506494	27.2812119855889	370.688571428571	11.2395108470802	424.536692591077	311.695360111363	5.67189539159715	350	all	2008	350	2
265	367.023458646617	25.8871461960386	372.691428571429	11.0156134089532	423.562390503479	314.945197295258	5.65370049958086	350	all	2008	350	3
278	413.900921658986	31.6554541780565	407.628571428571	12.0504145072242	475.416635284486	336.04477871825	5.9887064810547	350	all	2008	350	4
265	393.772533692722	31.7579254605728	381.665714285714	11.4145689219291	445.450994678674	317.465522830472	5.80891413748257	350	all	2008	350	5
271	371.545238095238	25.2318620353807	380.685714285714	11.2836562318773	430.570937372083	322.169681556685	5.84250974557445	350	all	2008	350	6
270	371.241160714286	24.9205738819145	383.674285714286	11.1944279142139	433.57090462546	322.407344773939	5.73550175422199	350	all	2008	350	7
282	367.318035714286	21.1832460353957	392.682857142857	10.9698700529948	431.6651248465	335.053422933172	5.79853315958933	350	all	2008	350	8
272	401.759344262295	30.6644279013681	397.64	11.9678569510168	462.442357756856	328.345494779431	5.95393387872244	350	all	2008	350	9
268	354.487034632035	21.8962762201428	374.694285714286	11.3281325802227	415.648031109292	318.613181702071	5.86656174535343	350	all	2008	350	10
273	388.677318295739	28.5634460902912	387.671428571429	11.5018419110566	445.502390503479	325.475203869283	5.82129968471105	350	all	2008	350	11
265	357.810989010989	23.2069860878738	374.685714285714	10.8327960096992	419.613753581662	316.154295560146	5.72884809464216	350	all	2008	350	12
277	378.241160714286	24.9205738819145	390.674285714286	11.8014921228856	440.57090462546	330.093131512482	6.05162961263587	350	all	2008	350	13
279	422.914909090909	34.3219408793766	404.64	11.8000435834546	475.390978305362	335.221708376362	5.82033256010211	350	all	2008	350	14
266	354.657258064516	22.6906578922763	370.7	11.0611675953051	413.630920998772	315.338710034466	5.67035526740068	350	all	2008	350	15
271	359.085633802817	21.782524992555	382.68	11.3714328786783	423.647990176013	323.806053986801	5.90634577998757	350	all	2008	350	16
267	396.588685714286	32.4759801457382	380.674285714286	11.1944279142139	444.451019238641	318.407037722795	5.68018735465462	350	all	2008	350	17
274	372.658487394958	24.0298976982704	389.668571428571	11.6310337863311	437.58801473598	327.917069988023	5.90339456782175	350	all	2008	350	18
272	376.824642857143	25.6011524009957	387.668571428571	11.716451367759	439.553761768318	325.21750065432	5.94801908632147	350	all	2008	350	19
278	379.118712273642	24.2067313835132	397.657142857143	11.8007678753961	446.579418747442	333.76538192031	5.96538453647025	350	all	2008	350	20
272	385.674285714286	28.1739471490805	385.674285714286	11.6312787301293	442.510961932051	324.371709202227	5.95190896416244	350	all	2008	350	21
265	362.94243956044	24.1885950705751	377.677142857143	11.2390038777138	425.588039295948	317.11953300496	5.7886770330332	350	all	2008	350	22
276	374.412046908316	24.0796681854623	390.671428571429	11.6739427262391	438.588022922636	329.528910204049	5.95145314961839	350	all	2008	350	23
271	371.872258064516	25.0676890118003	382.68	11.7169376789086	432.570920998772	323.025899339619	5.98957493730372	350	all	2008	350	24
257	313.879275653924	15.6918827087658	346.742857142857	9.66824805268065	365.836561604585	302.189792892857	5.28681559901531	350	all	2008	350	25
270	388.001509433962	29.6314638281877	381.68	11.2834037417793	440.493851821531	320.881341885135	5.69528213344172	350	all	2008	350	26
277	390.749071428571	27.7803974268664	393.665714285714	11.5015942107064	450.510937372084	330.66825850615	5.8524299520436	350	all	2008	350	27
269	376.700493506494	27.2812119855889	377.688571428571	11.0606524515085	431.536692591077	319.192134025405	5.69752700250888	350	all	2008	350	28
273	364.971764705882	22.7698519938291	384.68	11.1946824111144	428.622300450266	325.671232794329	5.92673832600618	350	all	2008	350	29
284	411.642199546485	29.9900715300093	410.637142857143	12.0093252881896	474.450912812116	341.560668996022	6.03140726250761	350	all	2008	350	30
267	393.580700808625	31.3273250506622	382.668571428571	11.8012507119943	445.459566107245	319.28407868784	5.99617224356308	350	all	2008	350	31
276	384.470446428571	26.2898006614899	393.662857142857	11.8010092961646	447.536618911175	330.388154028087	5.99550708667296	350	all	2008	350	32
278	375.228654244306	23.668846835407	393.668571428571	12.0520693455607	440.596577977896	332.335081372127	6.10309584148396	350	all	2008	350	33
272	402.049778325123	31.1715694508325	394.648571428571	12.2563512897916	459.442382316824	327.24912617927	6.01665329312597	350	all	2008	350	34
284	409.647790178571	29.4883928587914	410.637142857143	11.9260055409708	473.459476054032	341.506612019907	6.03924669936321	350	all	2008	350	35
279	392.805058548009	27.6615838879756	396.662857142857	11.8010092961646	453.510929185428	333.00498833083	5.95496303532215	350	all	2008	350	36
276	395.691527093596	29.1945508427202	393.662857142857	11.4580398651349	453.485239459681	329.786282211538	5.8373073489914	350	all	2008	350	37
272	398.07625	30.7280428180789	390.66	11.5013465050215	453.459541547278	325.844370165355	5.78970716773819	350	all	2008	350	38
270	406.893469387755	32.8031024920247	393.645714285714	11.8844862002906	461.416684404421	324.990673032347	5.80687142161518	350	all	2008	350	39
268	359.399128329298	23.5433429098995	371.702857142857	10.9252390811182	416.613802701596	316.86500469444	5.7140120477046	350	all	2008	350	40
267	382.750155844156	28.8724942528515	379.677142857143	11.4150680940517	437.502406876791	318.14430644291	5.77726506817268	350	all	2008	350	41
283	430.239128329298	34.2291725590242	414.622857142857	12.3767497629175	487.373802701596	341.699290922165	6.04767894049401	350	all	2008	350	42
270	370.545238095238	25.2318620353807	379.685714285714	11.1055088370868	429.570937372083	320.918434954014	5.77073335304828	350	all	2008	350	43
282	391.720824949698	25.7782177452626	406.642857142857	12.0095625164589	460.536561604585	339.468411716563	6.14081212429869	350	all	2008	350	44
279	406.707845433255	30.2815243745817	403.642857142857	12.3372093560042	467.450929185428	335.257091305271	6.11778620880473	350	all	2008	350	45
273	420.423736263736	35.5874920349808	396.645714285714	11.6300539595498	468.382431436758	327.890211595557	5.76759316484304	350	all	2008	350	46
260	349.433399014778	23.2593164522056	361.708571428571	10.9254998484635	405.622382316824	307.543820817443	5.58412347494254	350	all	2008	350	47
287	410.909663865546	28.6725753804152	416.628571428571	11.8837670108155	478.46801473598	345.904463386491	6.02248706118496	350	all	2008	350	48
267	352.19618336887	21.5608911449405	373.694285714286	10.8791157353745	413.656594351208	317.676685073326	5.649309207533	350	all	2008	350	49
259	350.399128329298	23.5433429098995	362.702857142857	10.6479102098362	407.613802701596	307.494327819124	5.55734995234787	350	all	2008	350	50
269	335.051001855288	17.1898654451737	369.711428571429	10.6013865092434	393.793655341793	318.669228990167	5.73194110486276	350	all	2008	350	51
271	351.047664092664	20.0444398782416	379.688571428571	11.4155672443468	414.699394187474	323.012034631987	5.88569628393449	350	all	2008	350	52
276	356.827612781955	20.0553391621076	386.682857142857	11.2392573652555	421.699377814163	329.211391202777	5.94984887708179	350	all	2008	350	53
285	389.049689440994	24.9365407778353	404.657142857143	11.9685710875422	455.56229226361	341.126380510563	6.1242085007763	350	all	2008	350	54
267	343.657163561077	19.749123072903	369.705714285714	10.5066365809853	403.708006549325	316.517066005568	5.62784765778372	350	all	2008	350	55
285	423.278785714286	32.4015805212689	413.631428571429	12.3367474958155	482.408080229226	342.852535227317	6.12094292376603	350	all	2008	350	56
269	372.408246753247	25.1198954480841	385.665714285714	11.6736986776397	436.562316823578	322.57692829273	6.0331111140544	350	all	2008	350	57
275	379.507004608295	25.7659022302756	388.674285714286	10.8322700053769	440.553778141629	327.838236156503	5.6257519215927	350	all	2008	350	58
