off	mom	dad	type
MR13J_04_06_0589	MR12TH_200	MR12TH_073	both
MR13J_04_06_0590	MR12A_074	MR12TH_181	both
MR13J_04_06_0591	MR12A_193	MR12TH_258	both
MR13J_04_06_0592	MR12A_085	MR12TH_028	both
MR13J_04_06_0593	MR12A_320	MR12TH_181	both
MR13J_04_06_0594	MR12TH_399	MR12A_181	both
MR13J_04_06_0595	MR12TH_046	MR12TH_371	both
MR13J_04_06_0596	MR12TH_255	MR12TH_161	both
MR13J_04_06_0597	MR12TH_200	MR12TH_073	both
MR13J_04_06_0598	MR12A_101	MR12TH_181	both
MR13J_04_06_0599	MR12TH_146	MR12TH_230	both
MR13J_04_06_0601	MR12A_328	MR12TH_371	both
MR13J_04_06_0602	MR12TH_144	MR12TH_271	both
MR13J_04_06_0603	MR12A_112	MR12TH_367	both
MR13J_04_06_0604	MR12A_320	MR12TH_181	both
MR13J_04_06_0605	MR12A_193	MR12TH_258	both
MR13J_04_06_0606	MR12A_320	MR12TH_181	both
MR13J_04_06_0607	MR12TH_341	MR12TH_307	both
MR13J_04_06_0609	MR12TH_284	MR12A_226	both
MR13J_04_06_0610	MR12TH_255	MR12A_196	both
MR13J_04_06_0611	MR12TH_046	MR12TH_371	both
MR13J_04_06_0612	MR12TH_146	MR12TH_227	both
MR13J_04_06_0614	MR12TH_088	MR12A_196	both
MR13J_04_06_0616	MR12TH_407	MR12A_040	both
MR13J_04_06_0617	MR12TH_108	MR12TH_078	both
MR13J_04_06_0620	MR12A_320	MR12TH_181	both
MR13J_04_06_0622	MR12TH_200	MR12TH_078	both
MR13J_04_06_0623	MR12TH_352	MR12TH_258	both
MR13J_04_06_0624	MR12A_074	MR12TH_181	both
MR13J_04_06_0625	MR12A_133	MR12TH_102	both
MR13J_04_06_0626	MR12TH_200	MR12TH_097	both
MR13J_04_06_0627	MR12A_074	MR12TH_181	both
MR13J_04_06_0628	MR12A_074	MR12TH_181	both
MR13J_04_09_0629	MR12TH_406	MR12TH_091	both
MR13J_04_09_0630	MR12TH_095	MR12TH_183	both
MR13J_04_09_0631	MR12TH_274	MR12TH_183	both
MR13J_04_09_0632	MR12TH_406	MR12TH_091	both
MR13J_04_09_0633	MR12TH_146	MR12TH_230	both
MR13J_04_09_0635	MR12A_276	MR12TH_371	both
MR13J_04_09_0636	MR12A_056	MR12TH_303	both
MR13J_04_09_0637	MR12TH_257	MR12TH_025	both
MR13J_04_09_0639	MR12TH_095	MR12TH_183	both
MR13J_04_09_0640	MR12TH_309	MR12TH_097	both
MR13J_04_09_0641	MR12TH_251	MR12TH_451	both
MR13J_04_09_0642	MR12TH_146	MR12TH_227	both
MR13J_04_09_0644	MR12TH_406	MR12TH_091	both
MR13J_04_09_0645	MR12TH_251	MR12TH_451	both
MR13J_04_09_0646	MR12TH_274	MR12TH_183	both
MR13J_04_09_0647	MR12TH_406	MR12TH_091	both
MR13J_04_09_0648	MR12TH_251	MR12TH_451	both
MR13J_04_09_0649	MR12TH_251	MR12TH_451	both
MR13J_04_09_0650	MR12A_056	MR12TH_315	both
MR13J_04_09_0652	MR12A_091	MR12TH_390	both
MR13J_04_09_0653	MR12TH_274	MR12TH_183	both
MR13J_04_09_0654	MR12TH_108	MR12TH_061	both
MR13J_04_09_0655	MR12A_122	MR12TH_343	both
MR13J_04_09_0656	MR12A_320	MR12TH_181	both
MR13J_04_09_0657	MR12A_122	MR12TH_316	both
MR13J_04_09_0658	MR12TH_095	MR12TH_183	both
MR13J_04_09_0660	MR12TH_177	MR12TH_074	both
MR13J_04_09_0661	MR12A_420	MR12TH_224	both
MR13J_04_09_0662	MR12TH_275	MR12TH_227	both
MR13J_04_09_0664	MR12A_417	MR12TH_400	both
MR13J_04_09_0665	MR12TH_146	MR12TH_227	both
MR13J_04_09_0666	MR12A_406	MR12TH_473	both
MR13J_04_09_0667	MR12TH_406	MR12TH_091	both
MR13J_04_09_0669	MR12A_193	MR12TH_258	both
MR13J_04_09_0671	MR12TH_251	MR12TH_451	both
MR13J_04_09_0672	MR12TH_269	MR12TH_192	both
MR13J_04_09_0673	MR12TH_406	MR12TH_091	both
MR13J_04_11_0674	MR12TH_187	MR12TH_078	both
MR13J_04_11_0675	MR12TH_341	MR12TH_307	both
MR13J_04_11_0676	MR12A_193	MR12TH_258	both
MR13J_04_11_0677	MR12TH_309	MR12TH_276	both
MR13J_04_11_0678	MR12TH_312	MR12TH_311	both
MR13J_04_11_0680	MR12TH_046	MR12TH_371	both
MR13J_04_11_0681	MR12TH_341	MR12TH_307	both
MR13J_04_11_0682	MR12TH_341	MR12TH_307	both
MR13J_04_11_0683	MR12TH_187	MR12A_043	both
MR13J_04_11_0684	MR12A_122	MR12TH_316	both
MR13J_04_11_0685	MR12TH_187	MR12TH_037	both
MR13J_04_11_0686	MR12A_091	MR12TH_390	both
MR13J_04_11_0687	MR12A_091	MR12TH_390	both
MR13J_04_11_0688	MR12A_320	MR12TH_103	both
MR13J_04_11_0689	MR12A_133	MR12TH_102	both
MR13J_04_11_0691	MR12A_239	MR12TH_192	both
MR13J_04_11_0692	MR12TH_406	MR12TH_091	both
MR13J_04_11_0693	MR12A_122	MR12TH_363	both
MR13J_04_11_0694	MR12A_320	MR12TH_181	both
MR13J_04_11_0695	MR12TH_431	MR12TH_390	both
MR13J_04_11_0696	MR12A_065	MR12TH_319	both
MR13J_04_11_0697	MR12TH_407	MR12A_040	both
MR13J_04_11_0698	MR12TH_275	MR12TH_230	both
MR13J_04_11_0699	MR12TH_146	MR12TH_230	both
MR13J_04_11_0700	MR12TH_108	MR12TH_061	both
MR13J_04_11_0701	MR12A_193	MR12TH_258	both
MR13J_04_11_0702	MR12A_075	MR12TH_358	both
MR13J_04_11_0703	MR12TH_235	MR12TH_307	both
MR13J_04_11_0704	MR12A_101	MR12TH_184	both
MR13J_04_11_0705	MR12TH_194	MR12TH_417	both
MR13J_04_11_0706	MR12TH_309	MR12TH_276	both
MR13J_04_11_0707	MR12TH_187	MR12A_043	both
MR13J_04_11_0709	MR12TH_235	MR12TH_307	both
MR13J_04_11_0710	MR12TH_187	MR12A_043	both
MR13J_04_11_0712	MR12A_193	MR12TH_258	both
MR13J_04_11_0713	MR12TH_274	MR12TH_183	both
MR13J_04_11_0714	MR12TH_341	MR12TH_307	both
MR13J_04_11_0715	MR12TH_378	MR12TH_229	both
MR13J_04_11_0716	MR12TH_046	MR12TH_371	both
MR13J_04_11_0717	MR12TH_122	MR12TH_395	both
MR13J_04_11_0718	MR12TH_108	MR12TH_078	both
MR13J_04_11_0719	MR12TH_251	MR12TH_451	both
MR13J_04_11_0720	MR12TH_235	MR12TH_307	both
MR13J_04_11_0721	MR12TH_046	MR12TH_371	both
MR13J_04_11_0722	MR12TH_146	MR12TH_227	both
MR13J_04_11_0723	MR12TH_251	MR12TH_451	both
MR13J_04_11_0724	MR12TH_187	MR12A_043	both
MR13J_04_11_0725	MR12TH_341	MR12TH_307	both
MR13J_04_11_0726	MR12TH_341	MR12TH_307	both
MR13J_04_11_0727	MR12TH_309	MR12TH_097	both
MR13J_04_11_0729	MR12TH_046	MR12TH_371	both
MR13J_04_11_0730	MR12TH_187	MR12TH_078	both
MR13J_04_11_0733	MR12TH_344	MR12TH_192	both
MR13J_04_11_0734	MR12TH_095	MR12TH_183	both
MR13J_04_11_0735	MR12TH_108	MR12TH_078	both
MR13J_04_11_0736	MR12TH_187	MR12A_043	both
MR13J_04_11_0737	MR12A_192	MR12TH_403	both
MR13J_04_11_0738	MR12TH_482	MR12TH_333	both
MR13J_04_11_0739	MR12TH_309	MR12TH_188	both
MR13J_04_11_0740	MR12TH_274	MR12TH_183	both
MR13J_04_11_0741	MR12TH_056	MR12TH_297	both
MR13J_04_11_0742	MR12A_122	MR12TH_316	both
MR13J_04_11_0743	MR12TH_108	MR12TH_078	both
MR13J_04_11_0744	MR12TH_187	MR12TH_078	both
MR13J_04_11_0745	MR12TH_187	MR12A_043	both
MR13J_04_11_0747	MR12TH_251	MR12TH_451	both
MR13J_04_11_0748	MR12A_193	MR12TH_258	both
MR13J_04_11_0749	MR12TH_177	MR12TH_074	both
MR13J_04_11_0751	MR12TH_080	MR12TH_326	both
MR13J_04_11_0752	MR12TH_187	MR12TH_037	both
MR13J_04_11_0753	MR12TH_341	MR12TH_307	both
MR13J_04_11_0754	MR12TH_352	MR12TH_258	both
MR13J_04_11_0755	MR12TH_344	MR12A_087	both
MR13J_04_11_0756	MR12TH_108	MR12TH_078	both
MR13J_04_11_0757	MR12TH_341	MR12TH_307	both
MR13J_04_11_0758	MR12TH_274	MR12TH_183	both
MR13J_04_11_0759	MR12TH_108	MR12TH_078	both
MR13J_04_11_0760	MR12TH_360	MR12A_227	both
MR13J_04_11_0762	MR12TH_275	MR12TH_227	both
MR13J_04_11_0763	MR12TH_251	MR12TH_451	both
MR13J_04_11_0764	MR12TH_309	MR12TH_276	both
MR13J_04_11_0765	MR12TH_046	MR12TH_371	both
MR13J_04_11_0766	MR12A_366	MR12TH_462	both
MR13J_04_11_0767	MR12A_065	MR12TH_319	both
MR13J_04_11_0768	MR12TH_108	MR12TH_078	both
MR13J_04_11_0769	MR12TH_274	MR12TH_183	both
MR13J_04_11_0770	MR12TH_108	MR12TH_078	both
MR13J_04_11_0771	MR12A_239	MR12TH_338	both
MR13J_04_11_0772	MR12A_091	MR12TH_390	both
MR13J_04_11_0773	MR12A_192	MR12TH_403	both
MR13J_04_11_0774	MR12A_331	MR12A_241	both
MR13J_04_11_0775	MR12TH_225	MR12TH_301	both
MR13J_04_11_0776	MR12TH_055	MR12TH_014	both
MR13J_04_11_0777	MR12TH_360	MR12A_046	both
MR13J_04_11_0779	MR12A_328	MR12TH_371	both
MR13J_04_11_0780	MR12TH_341	MR12TH_307	both
MR13J_04_11_0781	MR12TH_108	MR12TH_078	both
MR13J_04_11_0782	MR12TH_187	MR12A_043	both
MR13J_04_11_0783	MR12TH_341	MR12TH_307	both
MR13J_04_12_0784	MR12A_193	MR12A_171	both
MR13J_04_12_0785	MR12TH_424	MR12A_040	both
MR13J_04_12_0786	MR12TH_341	MR12A_272	both
MR13J_04_12_0787	MR12TH_424	MR12A_040	both
MR13J_04_12_0788	MR12TH_055	MR12TH_014	both
MR13J_04_12_0789	MR12A_075	MR12TH_358	both
MR13J_04_12_0790	MR12TH_187	MR12TH_037	both
MR13J_04_12_0791	MR12TH_341	MR12TH_307	both
MR13J_04_12_0792	MR12TH_187	MR12TH_078	both
MR13J_04_12_0793	MR12A_420	MR12TH_455	both
MR13J_04_12_0795	MR12A_028	MR12TH_262	both
MR13J_04_12_0796	MR12TH_424	MR12A_040	both
MR13J_04_12_0797	MR12TH_187	MR12A_043	both
MR13J_04_12_0798	MR12TH_309	MR12TH_276	both
MR13J_04_12_0800	MR12A_028	MR12TH_262	both
MR13J_04_12_0802	MR12TH_424	MR12A_040	both
MR13J_04_12_0806	MR12TH_046	MR12TH_371	both
MR13J_04_12_0810	MR12A_057	MR12TH_035	both
MR13J_04_12_0811	MR12A_406	MR12TH_473	both
MR13J_04_12_0812	MR12TH_220	MR12TH_073	both
MR13J_04_12_0813	MR12A_320	MR12TH_181	both
MR13J_04_12_0814	MR12TH_220	MR12TH_298	both
MR13J_04_12_0815	MR12A_211	MR12TH_197	both
MR13J_04_12_0816	MR12A_328	MR12TH_371	both
MR13J_04_12_0817	MR12TH_424	MR12A_040	both
MR13J_04_12_0818	MR12TH_424	MR12A_040	both
MR13J_04_12_0819	MR12A_122	MR12TH_064	both
MR13J_04_12_0820	MR12TH_344	MR12A_087	both
MR13J_04_12_0821	MR12A_193	MR12TH_258	both
MR13J_04_12_0822	MR12TH_046	MR12TH_371	both
MR13J_04_12_0823	MR12A_028	MR12TH_262	both
MR13J_04_12_0824	MR12TH_424	MR12A_040	both
MR13J_04_12_0825	MR12A_122	MR12TH_323	both
MR13J_04_12_0826	MR12TH_255	MR12TH_145	both
MR13J_04_12_0828	MR12TH_424	MR12A_040	both
MR13J_04_12_0829	MR12TH_317	MR12TH_045	both
MR13J_04_12_0830	MR12TH_187	MR12A_043	both
MR13J_04_12_0832	MR12TH_424	MR12A_040	both
MR13J_04_12_0834	MR12TH_305	MR12TH_010	both
MR13J_04_12_0835	MR12TH_341	MR12TH_307	both
MR13J_04_12_0836	MR12A_193	MR12TH_258	both
MR13J_04_12_0837	MR12TH_435	MR12A_259	both
MR13J_04_12_0838	MR12TH_424	MR12A_040	both
MR13J_04_14_0839	MR12A_380	MR12TH_300	both
MR13J_04_14_0840	MR12TH_341	MR12TH_307	both
MR13J_04_14_0841	MR12TH_255	MR12TH_328	both
MR13J_04_14_0842	MR12TH_220	MR12TH_073	both
MR13J_04_14_0843	MR12TH_463	MR12A_086	both
MR13J_04_14_0844	MR12A_248	MR12TH_307	both
MR13J_04_14_0845	MR12TH_255	MR12TH_328	both
MR13J_04_14_0846	MR12A_420	MR12TH_455	both
MR13J_04_14_0847	MR12TH_253	MR12A_055	both
MR13J_04_14_0848	MR12A_248	MR12TH_307	both
MR13J_04_14_0849	MR12A_248	MR12TH_307	both
MR13J_04_14_0850	MR12A_028	MR12TH_262	both
MR13J_04_14_0852	MR12A_280	MR12TH_267	both
MR13J_04_14_0853	MR12A_320	MR12TH_181	both
MR13J_04_14_0854	MR12TH_317	MR12TH_332	both
MR13J_04_14_0855	MR12TH_235	MR12TH_307	both
MR13J_04_14_0856	MR12TH_294	MR12A_003	both
MR13J_04_14_0857	MR12TH_056	MR12TH_297	both
MR13J_04_14_0859	MR12A_075	MR12TH_184	both
MR13J_04_14_0860	MR12TH_341	MR12TH_307	both
MR13J_04_14_0861	MR12TH_317	MR12TH_332	both
MR13J_04_14_0862	MR12TH_341	MR12TH_307	both
MR13J_04_14_0863	MR12TH_277	MR12TH_103	both
MR13J_04_14_0864	MR12A_420	MR12TH_455	both
MR13J_04_14_0865	MR12A_275	MR12TH_271	both
MR13J_04_14_0866	MR12TH_056	MR12TH_303	both
MR13J_04_14_0867	MR12TH_341	MR12TH_307	both
MR13J_04_14_0868	MR12A_331	MR12A_241	both
MR13J_04_14_0869	MR12TH_187	MR12A_043	both
MR13J_04_14_0870	MR12TH_424	MR12A_040	both
MR13J_04_14_0871	MR12A_288	MR12TH_479	both
MR13J_04_14_0872	MR12A_112	MR12A_254	both
MR13J_04_14_0874	MR12A_091	MR12TH_390	both
MR13J_04_14_0875	MR12A_028	MR12TH_262	both
MR13J_04_14_0876	MR12A_320	MR12TH_181	both
MR13J_04_14_0877	MR12A_320	MR12TH_181	both
MR13J_04_14_0878	MR12A_280	MR12TH_267	both
MR13J_04_14_0880	MR12A_275	MR12TH_271	both
MR13J_04_14_0881	MR12TH_341	MR12TH_307	both
MR13J_04_14_0882	MR12A_248	MR12TH_307	both
MR13J_04_14_0883	MR12TH_095	MR12TH_183	both
MR13J_04_14_0886	MR12TH_120	MR12TH_308	both
MR13J_04_14_0888	MR12TH_352	MR12TH_258	both
MR13J_04_14_0889	MR12A_280	MR12TH_363	both
MR13J_04_14_0890	MR12A_174	MR12TH_343	both
MR13J_04_14_0891	MR12A_103	MR12TH_102	both
MR13J_04_14_0893	MR12A_328	MR12TH_371	both
MR13J_04_14_0895	MR12TH_317	MR12TH_045	both
MR13J_04_14_0896	MR12TH_255	MR12TH_145	both
MR13J_04_14_0897	MR12TH_199	MR12A_097	both
MR13J_04_14_0898	MR12TH_431	MR12TH_371	both
MR13J_04_14_0899	MR12A_122	MR12TH_363	both
MR13J_04_14_0900	MR12A_248	MR12TH_307	both
MR13J_04_14_0902	MR12TH_056	MR12TH_226	both
MR13J_04_14_0903	MR12A_320	MR12TH_181	both
MR13J_04_14_0904	MR12A_028	MR12TH_262	both
MR13J_04_14_0905	MR12A_103	MR12TH_102	both
MR13J_04_14_0906	MR12A_320	MR12TH_181	both
MR13J_04_14_0907	MR12TH_120	MR12TH_308	both
MR13J_04_14_0909	MR12A_320	MR12TH_181	both
MR13J_04_14_0910	MR12A_275	MR12TH_271	both
MR13J_04_14_0911	MR12A_280	MR12TH_363	both
MR13J_04_14_0912	MR12A_275	MR12TH_271	both
MR13J_04_14_0913	MR12A_075	MR12A_254	both
MR13J_04_14_0914	MR12A_248	MR12TH_307	both
MR13J_04_14_0915	MR12A_028	MR12TH_262	both
MR13J_04_14_0916	MR12A_416	MR12A_317	both
MR13J_04_14_0917	MR12TH_122	MR12TH_395	both
MR13J_04_14_0918	MR12A_276	MR12TH_383	both
MR13J_04_14_0919	MR12A_320	MR12TH_181	both
MR13J_04_14_0920	MR12TH_406	MR12TH_091	both
MR13J_04_14_0921	MR12TH_274	MR12TH_183	both
MR13J_04_14_0923	MR12TH_482	MR12TH_333	both
MR13J_04_14_0924	MR12A_187	MR12TH_372	both
MR13J_04_14_0925	MR12TH_406	MR12TH_091	both
MR13J_04_14_0926	MR12A_028	MR12TH_262	both
MR13J_04_14_0927	MR12TH_056	MR12TH_297	both
MR13J_04_14_0928	MR12A_275	MR12TH_052	both
MR13J_04_14_0929	MR12TH_433	MR12A_086	both
MR13J_04_14_0930	MR12TH_275	MR12TH_227	both
MR13J_04_14_0931	MR12A_335	MR12A_241	both
MR13J_04_14_0932	MR12TH_352	MR12TH_258	both
MR13J_04_14_0933	MR12A_172	MR12A_184	both
MR13J_04_14_0934	MR12TH_352	MR12TH_432	both
MR13J_04_14_0935	MR12A_075	MR12TH_358	both
MR13J_04_14_0936	MR12TH_122	MR12TH_395	both
MR13J_04_14_0937	MR12TH_056	MR12TH_297	both
MR13J_04_14_0938	MR12TH_255	MR12TH_145	both
MR13J_04_14_0939	MR12TH_109	MR12A_303	both
MR13J_04_14_0941	MR12A_028	MR12TH_262	both
MR13J_04_14_0942	MR12A_172	MR12A_184	both
MR13J_04_14_0943	MR12TH_309	MR12TH_188	both
MR13J_04_14_0944	MR12A_065	MR12TH_126	both
MR13J_04_14_0946	MR12TH_146	MR12TH_230	both
MR13J_04_14_0947	MR12A_420	MR12TH_488	both
MR13J_04_14_0948	MR12TH_235	MR12TH_307	both
MR13J_04_15_0950	MR12A_420	MR12A_229	both
MR13J_04_15_0951	MR12TH_352	MR12TH_203	both
MR13J_04_15_0952	MR12TH_341	MR12TH_307	both
MR13J_04_15_0953	MR12A_275	MR12TH_271	both
MR13J_04_15_0954	MR12A_371	MR12A_025	both
MR13J_04_15_0955	MR12A_420	MR12TH_455	both
MR13J_04_15_0956	MR12A_103	MR12TH_102	both
MR13J_04_15_0957	MR12A_210	MR12TH_337	both
MR13J_04_15_0959	MR12A_187	MR12TH_372	both
MR13J_04_15_0960	MR12TH_433	MR12TH_473	both
MR13J_04_15_0961	MR12TH_277	MR12TH_103	both
MR13J_04_15_0962	MR12A_420	MR12TH_488	both
MR13J_04_15_0964	MR12TH_109	MR12A_303	both
MR13J_04_15_0965	MR12TH_352	MR12TH_258	both
MR13J_04_15_0966	MR12A_187	MR12TH_372	both
MR13J_04_15_0968	MR12TH_030	MR12TH_410	both
MR13J_04_15_0969	MR12A_371	MR12A_025	both
MR13J_04_15_0970	MR12TH_433	MR12TH_473	both
MR13J_04_15_0971	MR12A_075	MR12TH_358	both
MR13J_04_15_0972	MR12TH_435	MR12A_259	both
MR13J_04_15_0975	MR12TH_317	MR12TH_332	both
MR13J_04_15_0977	MR12A_331	MR12TH_358	both
MR13J_04_15_0978	MR12TH_433	MR12TH_473	both
MR13J_04_15_0979	MR12A_075	MR12TH_358	both
MR13J_04_15_0981	MR12TH_312	MR12TH_311	both
MR13J_04_15_0983	MR12A_103	MR12A_326	both
MR13J_04_17_0985	MR12TH_095	MR12TH_183	both
MR13J_04_17_0986	MR12TH_406	MR12A_147	both
MR13J_04_17_0987	MR12A_420	MR12TH_488	both
MR13J_04_17_0988	MR12TH_030	MR12TH_410	both
MR13J_04_17_0989	MR12TH_360	MR12TH_395	both
MR13J_04_17_0990	MR12A_275	MR12TH_271	both
MR13J_04_17_0991	MR12A_420	MR12TH_488	both
MR13J_04_17_0992	MR12A_122	MR12TH_316	both
MR13J_04_17_0993	MR12TH_277	MR12TH_103	both
MR13J_04_17_0995	MR12A_122	MR12TH_303	both
MR13J_04_17_0996	MR12A_213	MR12TH_190	both
MR13J_04_17_0997	MR12TH_294	MR12TH_387	both
MR13J_04_17_0999	MR12TH_068	MR12TH_226	both
MR13J_04_17_1000	MR12A_101	MR12TH_184	both
MR13J_04_17_1004	MR12A_122	MR12TH_303	both
MR13J_04_17_1005	MR12A_173	MR12TH_371	both
MR13J_04_17_1006	MR12A_420	MR12TH_455	both
MR13J_04_17_1007	MR12A_276	MR12TH_383	both
MR13J_04_17_1008	MR12TH_352	MR12TH_443	both
MR13J_04_17_1010	MR12TH_433	MR12TH_473	both
MR13J_04_17_1011	MR12TH_284	MR12A_226	both
MR13J_04_17_1012	MR12A_187	MR12TH_372	both
MR13J_04_17_1013	MR12A_193	MR12TH_258	both
MR13J_04_17_1014	MR12TH_068	MR12TH_363	both
MR13J_04_17_1015	MR12TH_120	MR12TH_073	both
MR13J_04_17_1016	MR12A_028	MR12A_035	both
MR13J_04_17_1019	MR12A_122	MR12TH_316	both
MR13J_04_17_1020	MR12A_420	MR12A_229	both
MR13J_04_17_1023	MR12TH_277	MR12TH_103	both
MR13J_04_17_1024	MR12A_193	MR12TH_258	both
MR13J_04_17_1025	MR12A_193	MR12TH_258	both
MR13J_04_17_1027	MR12A_275	MR12TH_037	both
MR13J_04_17_1028	MR12A_210	MR12TH_242	both
MR13J_04_17_1029	MR12TH_360	MR12TH_395	both
MR13J_04_17_1031	MR12TH_378	MR12TH_363	both
MR13J_04_17_1032	MR12A_264	MR12TH_192	both
MR13J_04_17_1033	MR12A_122	MR12TH_316	both
MR13J_04_17_1034	MR12A_103	MR12TH_102	both
MR13J_04_17_1035	MR12A_280	MR12TH_363	both
MR13J_04_17_1036	MR12TH_068	MR12TH_363	both
MR13J_04_17_1038	MR12A_420	MR12TH_455	both
MR13J_04_17_1039	MR12A_112	MR12TH_367	both
MR13J_04_17_1041	MR12A_049	MR12TH_358	both
MR13J_04_17_1042	MR12A_028	MR12A_035	both
MR13J_04_17_1043	MR12A_193	MR12TH_258	both
MR13J_04_17_1044	MR12A_085	MR12TH_063	both
MR13J_04_17_1045	MR12TH_217	MR12TH_103	both
MR13J_04_17_1046	MR12TH_406	MR12A_147	both
MR13J_04_17_1047	MR12A_091	MR12TH_390	both
MR13J_04_17_1050	MR12TH_030	MR12TH_410	both
MR13J_04_17_1052	MR12TH_431	MR12TH_395	both
MR13J_04_17_1054	MR12TH_294	MR12TH_387	both
MR13J_04_17_1055	MR12A_028	MR12A_035	both
MR13J_04_17_1058	MR12A_420	MR12A_229	both
MR13J_04_17_1059	MR12TH_218	MR12TH_303	both
MR13J_04_17_1060	MR12TH_177	MR12TH_074	both
MR13J_04_17_1062	MR12A_275	MR12TH_271	both
MR13J_04_17_1063	MR12A_420	MR12TH_488	both
MR13J_04_17_1064	MR12A_049	MR12TH_358	both
MR13J_04_17_1065	MR12A_045	MR12TH_193	both
MR13J_04_17_1066	MR12TH_235	MR12TH_307	both
MR13J_04_17_1069	MR12A_122	MR12TH_316	both
MR13J_04_17_1070	MR12TH_294	MR12TH_387	both
MR13J_04_17_1071	MR12TH_218	MR12TH_303	both
MR13J_04_17_1072	MR12A_275	MR12TH_271	both
MR13J_04_17_1075	MR12A_280	MR12TH_267	both
MR13J_04_17_1076	MR12TH_294	MR12TH_387	both
MR13J_04_17_1078	MR12A_091	MR12TH_390	both
MR13J_04_17_1080	MR12A_213	MR12TH_078	both
MR13J_04_17_1082	MR12A_112	MR12TH_358	both
MR13J_04_17_1083	MR12TH_095	MR12TH_183	both
MR13J_04_17_1084	MR12TH_360	MR12TH_395	both
MR13J_04_17_1086	MR12TH_055	MR12TH_351	both
MR13J_04_17_1087	MR12A_420	MR12TH_488	both
MR13J_04_17_1088	MR12A_091	MR12TH_390	both
MR13J_04_17_1089	MR12TH_215	MR12TH_230	both
MR13J_04_17_1090	MR12A_122	MR12TH_363	both
MR13J_04_17_1091	MR12TH_187	MR12TH_355	both
MR13J_04_17_1092	MR12A_122	MR12TH_316	both
MR13J_04_17_1093	MR12A_280	MR12TH_267	both
MR13J_04_18_1094	MR12TH_068	MR12TH_363	both
MR13J_04_18_1097	MR12TH_235	MR12TH_307	both
MR13J_04_18_1098	MR12A_028	MR12A_035	both
MR13J_04_18_1100	MR12TH_220	MR12TH_183	both
MR13J_04_18_1101	MR12TH_095	MR12TH_183	both
MR13J_04_18_1102	MR12TH_277	MR12TH_103	both
MR13J_04_18_1103	MR12TH_220	MR12TH_183	both
MR13J_04_18_1105	MR12A_122	MR12TH_316	both
MR13J_04_18_1107	MR12A_193	MR12TH_258	both
MR13J_04_18_1108	MR12A_420	MR12TH_455	both
MR13J_04_18_1109	MR12TH_220	MR12TH_073	both
MR13J_04_18_1112	MR12A_420	MR12TH_455	both
MR13J_04_18_1113	MR12TH_177	MR12TH_153	both
MR13J_04_18_1114	MR12A_028	MR12TH_262	both
MR13J_04_18_1115	MR12TH_122	MR12TH_181	both
MR13J_04_18_1118	MR12A_275	MR12TH_037	both
MR13J_04_18_1119	MR12A_085	MR12TH_063	both
MR13J_04_18_1120	MR12A_420	MR12TH_455	both
MR13J_04_18_1121	MR12TH_341	MR12TH_307	both
MR13J_04_18_1122	MR12A_122	MR12TH_319	both
MR13J_04_18_1123	MR12A_193	MR12TH_258	both
MR13J_04_18_1124	MR12A_275	MR12TH_037	both
MR13J_04_18_1125	MR12A_275	MR12TH_271	both
MR13J_04_18_1126	MR12TH_341	MR12TH_307	both
MR13J_04_18_1127	MR12A_028	MR12A_035	both
MR13J_04_18_1129	MR12A_239	MR12TH_338	both
MR13J_04_18_1130	MR12TH_235	MR12TH_307	both
MR13J_04_18_1131	MR12A_276	MR12TH_371	both
MR13J_04_18_1132	MR12A_275	MR12TH_271	both
MR13J_04_18_1133	MR12TH_202	MR12TH_181	both
MR13J_04_18_1134	MR12A_222	MR12A_012	both
MR13J_04_18_1136	MR12TH_341	MR12TH_307	both
MR13J_04_18_1137	MR12TH_235	MR12TH_307	both
MR13J_04_18_1138	MR12TH_177	MR12TH_074	both
MR13J_04_18_1139	MR12TH_294	MR12TH_387	both
MR13J_04_18_1140	MR12TH_406	MR12A_147	both
MR13J_04_18_1142	MR12A_320	MR12TH_181	both
MR13J_04_18_1144	MR12A_028	MR12A_035	both
MR13J_04_18_1145	MR12A_074	MR12TH_181	both
MR13J_04_18_1146	MR12TH_406	MR12A_046	both
MR13J_04_18_1147	MR12TH_068	MR12TH_010	both
MR13J_04_18_1148	MR12TH_030	MR12TH_336	both
MR13J_04_20_1149	MR12TH_202	MR12TH_181	both
MR13J_04_20_1150	MR12TH_431	MR12TH_395	both
MR13J_04_20_1151	MR12TH_484	MR12TH_069	both
MR13J_04_20_1153	MR12TH_406	MR12A_147	both
MR13J_04_20_1154	MR12A_420	MR12TH_488	both
MR13J_04_20_1155	MR12TH_399	MR12TH_134	both
MR13J_04_20_1156	MR12A_067	MR12TH_395	both
MR13J_04_20_1158	MR12TH_352	MR12TH_248	both
MR13J_04_20_1159	MR12A_420	MR12TH_488	both
MR13J_04_20_1160	MR12TH_277	MR12TH_103	both
MR13J_04_20_1162	MR12TH_115	MR12TH_208	both
MR13J_04_20_1163	MR12TH_378	MR12TH_363	both
MR13J_04_20_1164	MR12A_248	MR12TH_307	both
MR13J_04_20_1165	MR12TH_484	MR12TH_069	both
MR13J_04_20_1166	MR12A_065	MR12TH_319	both
MR13J_04_20_1167	MR12A_328	MR12TH_371	both
MR13J_04_20_1168	MR12TH_255	MR12TH_271	both
MR13J_04_20_1169	MR12A_280	MR12TH_363	both
MR13J_04_20_1170	MR12TH_056	MR12TH_297	both
