off	mom	dad	type
MR14J_04_22_025	MRA13_4735	MR13A_4059	both
MR14J_04_22_026	MR13A_4130	MR13A_4094	both
MR14J_04_22_027	MR13A_4004	MR13A_4005	both
MR14J_04_22_028	MRA13_4665	MR13A_4039	both
MR14J_04_22_029	MRA13_4724	MRA13_4516	both
MR14J_04_22_030	MR13A_4053	MR13A_4005	both
MR14J_04_23_001	MR13A_4053	MR13A_4005	both
MR14J_04_23_002	MR13A_4099	MR13A_4064	both
MR14J_04_23_003	MR13A_4141	MRA13_4503	both
MR14J_04_23_004	MR13A_4053	MR13A_4005	both
MR14J_04_23_005	MRA13_4711	MRA13_4621	both
MR14J_04_23_007	MRA13_4546	MR13A_4101	both
MR14J_04_23_010	MR13A_4053	MR13A_4005	both
MR14J_04_23_011	MR13A_4150	MRA13_4547	both
MR14J_04_23_013	MR13A_4053	MR13A_4005	both
MR14J_04_23_014	MRA13_4625	MR13A_4083	both
MR14J_04_23_015	MRA13_4665	MR13A_4039	both
MR14J_04_23_017	MR13A_4099	MR13A_4064	both
MR14J_04_23_018	MR13A_4032	MR13A_4116	both
MR14J_04_23_019	MRA13_4602	MR13A_4104	both
MR14J_04_23_020	MRA13_4546	MR13A_4101	both
MR14J_04_23_021	MR13A_4053	MR13A_4005	both
MR14J_04_23_022	MRA13_4625	MR13A_4083	both
MR14J_04_23_023	MR13A_4032	MR13A_4159	both
MR14J_04_23_024	MRA13_4546	MR13A_4101	both
MR14J_04_23_025	MRA13_4711	MRA13_4621	both
MR14J_04_23_026	MRA13_4711	MRA13_4621	both
MR14J_04_23_027	MR13A_4084	MR13A_4116	both
MR14J_04_23_028	MR13A_4053	MR13A_4005	both
MR14J_04_23_029	MR13A_4053	MR13A_4005	both
MR14J_04_24_001	MRA13_4901	MR13A_4121	both
MR14J_04_24_002	MR13A_4045	MR13A_4101	both
MR14J_04_24_003	MRA13_4539	MR13A_4159	both
MR14J_04_24_004	MR13A_4077	MRA13_4584	both
MR14J_04_24_005	MRA13_4536	MRA13_4553	both
MR14J_04_24_006	MRA13_4539	MR13A_4159	both
MR14J_04_24_007	MR13A_4032	MR13A_4116	both
MR14J_04_24_009	MR13A_4150	MRA13_4547	both
MR14J_04_24_010	MRA13_4665	MR13A_4039	both
MR14J_04_24_012	MR13A_4033	MR13A_4160	both
MR14J_04_24_013	MRA13_4743	MRA13_4552	both
MR14J_04_24_014	MRA13_4901	MR13A_4121	both
MR14J_04_24_017	MRA13_4806	MRA13_4578	both
MR14J_04_24_018	MR13A_4053	MR13A_4005	both
MR14J_04_24_019	MRA13_4622	MR13A_4108	both
MR14J_04_24_020	MRA13_4546	MR13A_4145	both
MR14J_04_24_021	MRA13_4711	MRA13_4621	both
MR14J_04_24_022	MR13A_4029	MR13A_4160	both
MR14J_04_24_023	MR13A_4130	MR13A_4094	both
MR14J_04_24_024	MRA13_4536	MR13A_4104	both
MR14J_04_24_025	MR13A_4099	MR13A_4064	both
MR14J_04_24_026	MRA13_4664	MR13A_4103	both
MR14J_04_24_027	MR13A_4130	MR13A_4160	both
MR14J_04_24_029	MR13A_4150	MRA13_4547	both
MR14J_04_24_030	MR13A_4082	MR13A_4005	both
MR14J_04_25_001	MR13A_4181	MRA13_4541	both
MR14J_04_25_002	MR13A_4099	MRA13_4561	both
MR14J_04_25_003	MR13A_4091	MR13A_4059	both
MR14J_04_25_004	MR13A_4169	MRA13_4548	both
MR14J_04_25_005	MRA13_4543	MR13A_4081	both
MR14J_04_26_001	MR13A_4091	MR13A_4059	both
MR14J_04_26_005	MR13A_4082	MR13A_4005	both
MR14J_04_26_007	MRA13_4539	MR13A_4116	both
MR14J_04_26_008	MRA13_4539	MR13A_4116	both
MR14J_04_26_009	MRA13_4807	MR13A_4108	both
MR14J_04_26_010	MR13A_4150	MRA13_4547	both
MR14J_04_26_011	MRA13_4928	MRA13_4529	both
MR14J_04_26_013	MR13A_4077	MRA13_4561	both
MR14J_04_26_014	MRA13_4665	MR13A_4039	both
MR14J_04_26_015	MRA13_4746	MRA13_4642	both
MR14J_04_26_017	MRA13_4891	MRA13_4631	both
MR14J_04_26_018	MRA13_4928	MRA13_4529	both
MR14J_04_26_019	MR13A_4004	MR13A_4005	both
MR14J_04_26_020	MR13A_4017	MR13A_4065	both
MR14J_04_26_021	MRA13_4539	MR13A_4159	both
MR14J_04_26_022	MRA13_4808	MRA13_4847	both
MR14J_04_26_023	MRA13_4539	MR13A_4159	both
MR14J_04_26_024	MR13A_4003	MR13A_4012	both
MR14J_04_26_025	MR13A_4147	MRA13_4603	both
MR14J_04_26_026	MR13A_4004	MR13A_4005	both
MR14J_04_26_027	MRA13_4625	MR13A_4083	both
MR14J_04_26_029	MR13A_4181	MRA13_4541	both
MR14J_04_26_030	MRA13_4539	MR13A_4116	both
MR14J_04_26_031	MR13A_4099	MR13A_4083	both
MR14J_04_26_032	MRA13_4539	MR13A_4116	both
MR14J_04_26_033	MR13A_4062	MRA13_4589	both
MR14J_04_27_001	MR13A_4019	MR13A_4081	both
MR14J_04_27_002	MRA13_4533	MRA13_4550	both
MR14J_04_27_003	MRA13_4560	MR13A_4108	both
MR14J_04_27_004	MR13A_4053	MR13A_4042	both
MR14J_04_27_005	MRA13_4517	MR13A_4064	both
MR14J_04_27_006	MRA13_4557	MR13A_4098	both
MR14J_04_27_008	MRA13_4665	MR13A_4039	both
MR14J_04_27_009	MRA13_4517	MR13A_4083	both
MR14J_04_27_010	MR13A_4150	MRA13_4547	both
MR14J_04_27_011	MR13A_4019	MR13A_4081	both
MR14J_04_27_012	MR13A_4150	MRA13_4547	both
MR14J_04_27_013	MR13A_4019	MR13A_4081	both
MR14J_04_27_015	MRA13_4757	MR13A_4121	both
MR14J_04_27_016	MRA13_4902	MRA13_4862	both
MR14J_04_27_017	MRA13_4546	MR13A_4101	both
MR14J_04_27_018	MR13A_4115	MR13A_4070	both
MR14J_04_27_019	MRA13_4546	MR13A_4149	both
MR14J_04_27_020	MR13A_4147	MRA13_4603	both
MR14J_04_27_021	MRA13_4539	MR13A_4116	both
MR14J_04_27_022	MR13A_4019	MR13A_4081	both
MR14J_04_27_023	MR13A_4077	MRA13_4561	both
MR14J_04_27_024	MR13A_4019	MR13A_4081	both
MR14J_04_27_025	MR13A_4001	MR13A_4101	both
MR14J_04_27_026	MRA13_4533	MR13A_4177	both
MR14J_04_27_027	MRA13_4539	MR13A_4116	both
MR14J_04_27_028	MRA13_4543	MR13A_4081	both
MR14J_04_27_029	MRA13_4523	MR13A_4127	both
MR14J_04_27_030	MRA13_4517	MR13A_4064	both
MR14J_04_27_031	MR13A_4169	MRA13_4548	both
MR14J_04_27_032	MRA13_4533	MR13A_4177	both
MR14J_04_27_033	MR13A_4019	MR13A_4081	both
MR14J_04_27_034	MRA13_4533	MR13A_4222	both
MR14J_04_27_035	MR13A_4004	MR13A_4005	both
MR14J_04_27_036	MRA13_4557	MR13A_4098	both
MR14J_04_27_037	MR13A_4097	MRA13_4512	both
MR14J_04_27_038	MR13A_4150	MRA13_4547	both
MR14J_04_28_001	MRA13_4539	MR13A_4159	both
MR14J_04_28_003	MRA13_4928	MRA13_4588	both
MR14J_04_28_005	MR13A_4169	MRA13_4548	both
MR14J_04_28_006	MRA13_4533	MR13A_4083	both
MR14J_04_28_007	MRA13_4735	MR13A_4059	both
MR14J_04_28_010	MRA13_4533	MR13A_4177	both
MR14J_04_28_011	MRA13_4922	MRA13_4717	both
MR14J_04_28_012	MRA13_4533	MR13A_4177	both
MR14J_04_28_013	MRA13_4517	MR13A_4083	both
MR14J_04_28_014	MR13A_4097	MR13A_4116	both
MR14J_04_28_015	MRA13_4922	MRA13_4717	both
MR14J_04_28_018	MRA13_4652	MR13A_4117	both
MR14J_04_28_019	MR13A_4150	MRA13_4547	both
MR14J_04_28_021	MR13A_4097	MRA13_4512	both
MR14J_04_28_022	MR13A_4091	MR13A_4126	both
MR14J_04_28_023	MR13A_4097	MRA13_4512	both
MR14J_04_28_025	MRA13_4539	MR13A_4116	both
MR14J_04_28_027	MR13A_4150	MRA13_4547	both
MR14J_04_28_028	MRA13_4533	MR13A_4177	both
MR14J_04_28_029	MR13A_4097	MRA13_4512	both
MR14J_04_29_001	MR13A_4032	MR13A_4116	both
MR14J_04_29_002	MRA13_4591	MRA13_4578	both
MR14J_04_29_003	MR13A_4099	MR13A_4146	both
MR14J_04_29_004	MR13A_4019	MR13A_4081	both
MR14J_04_29_005	MR13A_4087	MR13A_4096	both
MR14J_04_29_006	MR13A_4099	MR13A_4146	both
MR14J_04_29_007	MRA13_4539	MR13A_4116	both
MR14J_04_29_008	MR13A_4062	MR13A_4081	both
MR14J_04_29_009	MRA13_4922	MRA13_4717	both
MR14J_04_29_010	MR13A_4099	MR13A_4146	both
MR14J_04_29_011	MR13A_4099	MR13A_4146	both
MR14J_04_29_012	MR13A_4029	MR13A_4160	both
MR14J_04_29_013	MRA13_4689	MR13A_4117	both
MR14J_04_29_014	MR13A_4099	MR13A_4146	both
MR14J_04_29_015	MRA13_4539	MR13A_4116	both
MR14J_04_29_016	MRA13_4539	MR13A_4116	both
MR14J_04_29_018	MRA13_4597	MR13A_4125	both
MR14J_04_29_019	MR13A_4087	MR13A_4096	both
MR14J_04_29_020	MR13A_4150	MRA13_4547	both
MR14J_04_29_021	MRA13_4539	MR13A_4116	both
MR14J_04_29_022	MRA13_4560	MR13A_4108	both
MR14J_04_29_023	MRA13_4724	MRA13_4516	both
MR14J_04_29_024	MRA13_4539	MR13A_4116	both
MR14J_04_29_025	MR13A_4017	MR13A_4065	both
MR14J_04_29_026	MR13A_4053	MR13A_4005	both
MR14J_04_29_027	MR13A_4150	MRA13_4547	both
MR14J_04_29_028	MR13A_4099	MR13A_4146	both
MR14J_04_29_029	MRA13_4622	MR13A_4108	both
MR14J_04_29_030	MR13A_4004	MR13A_4117	both
MR14J_04_30_001	MRA13_4811	MRA13_4561	both
MR14J_04_30_002	MR13A_4169	MR13A_4163	both
MR14J_04_30_008	MRA13_4586	MR13A_4114	both
MR14J_04_30_012	MRA13_4753	MR13A_4224	both
MR14J_04_30_013	MRA13_4586	MR13A_4114	both
MR14J_04_30_014	MR13A_4004	MR13A_4117	both
MR14J_04_30_019	MRA13_4903	MR13A_4139	both
MR14J_04_30_022	MR13A_4099	MR13A_4146	both
MR14J_04_30_029	MR13A_4087	MR13A_4129	both
MR14J_04_30_030	MR13A_4087	MR13A_4117	both
MR14J_05_01_001	MRA13_4543	MR13A_4081	both
MR14J_05_01_002	MR13A_4099	MRA13_4551	both
MR14J_05_01_003	MRA13_4903	MR13A_4139	both
MR14J_05_01_004	MRA13_4903	MR13A_4139	both
MR14J_05_01_005	MR13A_4087	MR13A_4117	both
MR14J_05_01_006	MRA13_4523	MR13A_4039	both
MR14J_05_01_007	MRA13_4724	MRA13_4516	both
MR14J_05_01_008	MRA13_4731	MR13A_4008	both
MR14J_05_01_010	MR13A_4019	MR13A_4081	both
MR14J_05_01_011	MR13A_4019	MR13A_4081	both
MR14J_05_01_012	MRA13_4560	MR13A_4108	both
MR14J_05_01_013	MRA13_4731	MR13A_4114	both
MR14J_05_01_014	MR13A_4029	MR13A_4160	both
MR14J_05_01_015	MRA13_4557	MR13A_4116	both
MR14J_05_01_016	MR13A_4019	MR13A_4081	both
MR14J_05_01_017	MRA13_4586	MR13A_4114	both
MR14J_05_01_018	MRA13_4731	MR13A_4114	both
MR14J_05_01_019	MR13A_4099	MRA13_4551	both
MR14J_05_01_020	MRA13_4923	MRA13_4548	both
MR14J_05_01_021	MR13A_4099	MRA13_4551	both
MR14J_05_01_022	MR13A_4033	MR13A_4133	both
MR14J_05_01_024	MR13A_4092	MR13A_4133	both
MR14J_05_01_025	MR13A_4033	MR13A_4155	both
MR14J_05_01_027	MR13A_4019	MR13A_4081	both
MR14J_05_01_028	MR13A_4099	MRA13_4551	both
MR14J_05_01_031	MRA13_4901	MR13A_4121	both
MR14J_05_01_032	MRA13_4807	MR13A_4108	both
MR14J_05_01_033	MR13A_4092	MR13A_4133	both
MR14J_05_01_034	MRA13_4891	MRA13_4631	both
MR14J_05_01_035	MR13A_4087	MR13A_4117	both
MR14J_05_01_036	MR13A_4053	MR13A_4042	both
MR14J_05_01_037	MRA13_4891	MRA13_4631	both
MR14J_05_01_039	MRA13_4539	MR13A_4116	both
MR14J_05_01_040	MRA13_4731	MR13A_4114	both
MR14J_05_01_041	MR13A_4099	MR13A_4146	both
MR14J_05_01_043	MRA13_4521	MR13A_4116	both
MR14J_05_01_047	MR13A_4087	MR13A_4117	both
MR14J_05_01_048	MR13A_4087	MR13A_4117	both
MR14J_05_01_050	MR13A_4019	MR13A_4081	both
MR14J_05_02_001	MR13A_4154	MRA13_4581	both
MR14J_05_02_002	MRA13_4521	MR13A_4098	both
MR14J_05_02_003	MRA13_4521	MR13A_4098	both
MR14J_05_02_004	MR13A_4029	MR13A_4136	both
MR14J_05_02_006	MRA13_4557	MR13A_4098	both
MR14J_05_02_008	MR13A_4029	MR13A_4160	both
MR14J_05_02_010	MR13A_4062	MR13A_4081	both
MR14J_05_02_011	MR13A_4001	MR13A_4101	both
MR14J_05_02_012	MR13A_4001	MR13A_4101	both
MR14J_05_02_013	MRA13_4521	MR13A_4098	both
MR14J_05_02_014	MR13A_4141	MR13A_4133	both
MR14J_05_02_015	MRA13_4928	MRA13_4529	both
MR14J_05_02_016	MR13A_4154	MRA13_4581	both
MR14J_05_02_017	MR13A_4029	MR13A_4160	both
MR14J_05_02_018	MR13A_4004	MR13A_4117	both
MR14J_05_02_019	MR13A_4017	MR13A_4065	both
MR14J_05_02_021	MR13A_4021	MR13A_4015	both
MR14J_05_02_022	MR13A_4021	MR13A_4015	both
MR14J_05_02_023	MR13A_4021	MR13A_4015	both
MR14J_05_02_024	MR13A_4087	MR13A_4117	both
MR14J_05_02_025	MR13A_4021	MR13A_4015	both
MR14J_05_02_027	MRA13_4877	MRA13_4729	both
MR14J_05_02_028	MR13A_4062	MR13A_4114	both
MR14J_05_02_029	MRA13_4536	MRA13_4553	both
MR14J_05_02_030	MR13A_4154	MRA13_4751	both
MR14J_05_02_031	MRA13_4536	MRA13_4553	both
MR14J_05_02_032	MR13A_4017	MR13A_4065	both
MR14J_05_02_033	MR13A_4029	MR13A_4160	both
MR14J_05_02_034	MRA13_4676	MR13A_4070	both
MR14J_05_02_035	MR13A_4154	MRA13_4751	both
MR14J_05_02_036	MRA13_4814	MR13A_4081	both
MR14J_05_02_037	MRA13_4557	MR13A_4098	both
MR14J_05_02_038	MRA13_4744	MR13A_4111	both
MR14J_05_02_039	MR13A_4150	MRA13_4547	both
MR14J_05_02_040	MRA13_4753	MR13A_4224	both
MR14J_05_02_041	MR13A_4150	MRA13_4547	both
MR14J_05_02_043	MRA13_4521	MR13A_4098	both
MR14J_05_02_044	MRA13_4648	MRA13_4578	both
MR14J_05_02_046	MR13A_4154	MRA13_4751	both
MR14J_05_02_047	MR13A_4154	MRA13_4581	both
MR14J_05_02_048	MR13A_4141	MR13A_4133	both
MR14J_05_02_049	MRA13_4753	MR13A_4224	both
MR14J_05_03_001	MRA13_4925	MRA13_4548	both
MR14J_05_03_002	MRA13_4537	MR13A_4065	both
MR14J_05_03_003	MRA13_4665	MR13A_4145	both
MR14J_05_03_004	MRA13_4925	MRA13_4548	both
MR14J_05_03_005	MRA13_4560	MR13A_4108	both
MR14J_05_03_006	MRA13_4925	MRA13_4548	both
MR14J_05_03_007	MR13A_4130	MR13A_4098	both
MR14J_05_03_008	MR13A_4092	MR13A_4133	both
MR14J_05_03_009	MRA13_4557	MR13A_4116	both
MR14J_05_03_010	MR13A_4021	MR13A_4015	both
MR14J_05_03_011	MR13A_4017	MR13A_4065	both
MR14J_05_03_012	MRA13_4557	MR13A_4098	both
MR14J_05_03_013	MR13A_4062	MR13A_4114	both
MR14J_05_03_014	MRA13_4557	MR13A_4116	both
MR14J_05_03_016	MR13A_4099	MR13A_4083	both
MR14J_05_03_017	MRA13_4925	MRA13_4548	both
MR14J_05_03_018	MRA13_4765	MRA13_4542	both
MR14J_05_03_019	MR13A_4099	MR13A_4083	both
MR14J_05_03_020	MRA13_4925	MRA13_4548	both
MR14J_05_03_021	MRA13_4560	MR13A_4108	both
MR14J_05_03_022	MR13A_4099	MR13A_4083	both
MR14J_05_03_023	MR13A_4099	MR13A_4083	both
MR14J_05_03_024	MR13A_4029	MR13A_4160	both
MR14J_05_03_025	MRA13_4557	MR13A_4116	both
MR14J_05_03_026	MRA13_4925	MRA13_4548	both
MR14J_05_03_027	MR13A_4021	MR13A_4127	both
MR14J_05_03_028	MR13A_4017	MR13A_4065	both
MR14J_05_03_029	MRA13_4557	MR13A_4098	both
MR14J_05_03_031	MR13A_4030	MR13A_4065	both
MR14J_05_03_032	MRA13_4743	MRA13_4552	both
MR14J_05_03_033	MRA13_4765	MRA13_4570	both
MR14J_05_03_034	MRA13_4925	MRA13_4548	both
MR14J_05_03_035	MRA13_4537	MR13A_4065	both
MR14J_05_03_036	MRA13_4808	MRA13_4847	both
MR14J_05_03_038	MRA13_4504	MRA13_4751	both
MR14J_05_03_039	MR13A_4154	MRA13_4581	both
MR14J_05_03_040	MRA13_4721	MRA13_4531	both
MR14J_05_03_041	MRA13_4560	MR13A_4108	both
MR14J_05_03_042	MR13A_4141	MRA13_4528	both
MR14J_05_03_043	MR13A_4154	MRA13_4581	both
MR14J_05_03_044	MR13A_4060	MRA13_4627	both
MR14J_05_03_046	MRA13_4538	MR13A_4111	both
MR14J_05_03_047	MR13A_4017	MR13A_4065	both
MR14J_05_03_048	MRA13_4925	MRA13_4548	both
MR14J_05_03_049	MRA13_4928	MRA13_4529	both
MR14J_05_03_050	MRA13_4560	MR13A_4108	both
MR14J_05_05_001	MR13A_4099	MRA13_4551	both
MR14J_05_05_002	MRA13_4523	MR13A_4145	both
MR14J_05_05_003	MR13A_4115	MRA13_4506	both
MR14J_05_05_004	MRA13_4560	MR13A_4108	both
MR14J_05_05_005	MR13A_4115	MR13A_4070	both
MR14J_05_05_006	MR13A_4029	MR13A_4160	both
MR14J_05_05_009	MR13A_4062	MR13A_4114	both
MR14J_05_05_010	MRA13_4757	MR13A_4121	both
MR14J_05_05_011	MR13A_4060	MRA13_4751	both
MR14J_05_05_012	MRA13_4699	MR13A_4070	both
MR14J_05_05_013	MRA13_4778	MR13A_4081	both
MR14J_05_05_015	MRA13_4521	MR13A_4098	both
MR14J_05_05_016	MRA13_4761	MR13A_4166	both
MR14J_05_05_017	MRA13_4521	MR13A_4098	both
MR14J_05_05_018	MRA13_4676	MR13A_4070	both
MR14J_05_05_019	MR13A_4029	MR13A_4160	both
MR14J_05_05_020	MRA13_4731	MR13A_4081	both
MR14J_05_05_021	MRA13_4721	MRA13_4531	both
MR14J_05_05_022	MRA13_4753	MR13A_4224	both
MR14J_05_05_027	MRA13_4806	MRA13_4696	both
MR14J_05_05_028	MRA13_4761	MR13A_4166	both
MR14J_05_05_029	MRA13_4761	MR13A_4166	both
MR14J_05_05_030	MRA13_4925	MRA13_4529	both
MR14J_05_05_031	MRA13_4883	MR13A_4069	both
MR14J_05_05_032	MRA13_4765	MR13A_4059	both
MR14J_05_05_033	MRA13_4504	MR13A_4125	both
MR14J_05_05_034	MR13A_4053	MR13A_4042	both
MR14J_05_05_035	MRA13_4753	MR13A_4224	both
MR14J_05_05_036	MR13A_4154	MRA13_4717	both
MR14J_05_05_037	MRA13_4538	MR13A_4111	both
MR14J_05_05_038	MR13A_4147	MR13A_4098	both
MR14J_05_05_039	MRA13_4665	MRA13_4620	both
MR14J_05_05_040	MR13A_4099	MR13A_4083	both
MR14J_05_05_042	MRA13_4811	MRA13_4561	both
MR14J_05_05_043	MRA13_4558	MR13A_4109	both
MR14J_05_05_044	MRA13_4665	MRA13_4620	both
MR14J_05_05_045	MRA13_4922	MRA13_4717	both
MR14J_05_05_046	MR13A_4115	MR13A_4070	both
MR14J_05_05_048	MR13A_4115	MRA13_4506	both
MR14J_05_05_050	MR13A_4091	MR13A_4126	both
MR14J_05_08_001	MRA13_4537	MR13A_4065	both
MR14J_05_08_002	MR13A_4097	MR13A_4116	both
MR14J_05_08_004	MRA13_4925	MRA13_4529	both
MR14J_05_08_005	MRA13_4523	MR13A_4127	both
MR14J_05_08_006	MRA13_4521	MR13A_4098	both
MR14J_05_08_007	MRA13_4797	MR13A_4159	both
MR14J_05_08_008	MRA13_4523	MR13A_4145	both
MR14J_05_08_009	MR13A_4154	MRA13_4581	both
MR14J_05_08_010	MRA13_4591	MR13A_4108	both
MR14J_05_08_011	MRA13_4866	MRA13_4737	both
MR14J_05_08_012	MR13A_4060	MRA13_4751	both
MR14J_05_08_013	MRA13_4648	MRA13_4578	both
MR14J_05_08_014	MRA13_4808	MRA13_4847	both
MR14J_05_08_017	MR13A_4006	MRA13_4540	both
MR14J_05_08_018	MRA13_4765	MRA13_4570	both
MR14J_05_08_019	MRA13_4753	MRA13_4594	both
MR14J_05_08_020	MRA13_4523	MR13A_4065	both
MR14J_05_08_021	MR13A_4154	MRA13_4581	both
MR14J_05_08_022	MRA13_4648	MRA13_4578	both
MR14J_05_08_023	MRA13_4721	MR13A_4121	both
MR14J_05_08_024	MRA13_4922	MRA13_4717	both
MR14J_05_08_025	MR13A_4115	MR13A_4070	both
MR14J_05_08_026	MRA13_4765	MRA13_4685	both
MR14J_05_08_028	MR13A_4062	MR13A_4081	both
MR14J_05_08_029	MRA13_4922	MRA13_4717	both
MR14J_05_08_030	MR13A_4141	MRA13_4503	both
MR14J_05_08_031	MR13A_4141	MR13A_4133	both
MR14J_05_08_032	MRA13_4597	MR13A_4125	both
MR14J_05_08_033	MRA13_4731	MR13A_4114	both
MR14J_05_08_035	MR13A_4154	MRA13_4627	both
MR14J_05_08_036	MRA13_4754	MR13A_4081	both
MR14J_05_08_037	MRA13_4721	MR13A_4121	both
MR14J_05_08_038	MRA13_4753	MRA13_4594	both
MR14J_05_08_039	MR13A_4006	MRA13_4540	both
MR14J_05_08_040	MRA13_4866	MRA13_4737	both
MR14J_05_08_041	MR13A_4154	MRA13_4581	both
MR14J_05_08_042	MRA13_4925	MRA13_4529	both
MR14J_05_08_043	MRA13_4757	MRA13_4529	both
MR14J_05_08_044	MR13A_4017	MR13A_4065	both
MR14J_05_08_045	MRA13_4731	MR13A_4114	both
MR14J_05_08_046	MR13A_4006	MR13A_4117	both
MR14J_05_08_047	MRA13_4557	MR13A_4159	both
MR14J_05_08_048	MRA13_4680	MR13A_4166	both
MR14J_05_08_049	MRA13_4557	MR13A_4098	both
MR14J_05_08_052	MRA13_4925	MRA13_4529	both
MR14J_05_08_053	MRA13_4656	MR13A_4117	both
MR14J_05_08_054	MRA13_4648	MRA13_4578	both
MR14J_05_08_055	MRA13_4523	MR13A_4065	both
MR14J_05_08_056	MRA13_4731	MR13A_4114	both
MR14J_05_08_057	MR13A_4106	MR13A_4166	both
MR14J_05_08_058	MRA13_4648	MRA13_4578	both
MR14J_05_08_059	MR13A_4154	MRA13_4581	both
MR14J_05_08_060	MRA13_4597	MR13A_4125	both
MR14J_05_08_061	MRA13_4523	MR13A_4101	both
MR14J_05_08_062	MRA13_4877	MRA13_4729	both
MR14J_05_08_063	MRA13_4797	MR13A_4159	both
MR14J_05_08_064	MR13A_4014	MR13A_4117	both
MR14J_05_08_065	MR13A_4014	MR13A_4117	both
MR14J_05_08_066	MR13A_4141	MR13A_4133	both
MR14J_05_08_067	MRA13_4648	MRA13_4578	both
MR14J_05_08_068	MR13A_4046	MRA13_4679	both
MR14J_05_08_069	MRA13_4591	MR13A_4108	both
MR14J_05_08_070	MR13A_4062	MR13A_4081	both
MR14J_05_08_071	MRA13_4648	MRA13_4578	both
MR14J_05_08_072	MR13A_4048	MR13A_4139	both
MR14J_05_08_073	MRA13_4731	MR13A_4114	both
MR14J_05_08_074	MRA13_4681	MRA13_4916	both
MR14J_05_08_075	MRA13_4597	MR13A_4125	both
MR14J_05_08_076	MRA13_4786	MRA13_4655	both
MR14J_05_08_077	MR13A_4029	MR13A_4160	both
MR14J_05_08_078	MR13A_4154	MRA13_4581	both
MR14J_05_08_079	MRA13_4760	MR13A_4139	both
MR14J_05_08_080	MRA13_4591	MRA13_4578	both
MR14J_05_08_081	MRA13_4680	MR13A_4166	both
MR14J_05_08_082	MRA13_4754	MR13A_4081	both
MR14J_05_08_083	MRA13_4591	MR13A_4108	both
MR14J_05_08_084	MRA13_4560	MR13A_4108	both
MR14J_05_08_085	MR13A_4080	MR13A_4095	both
MR14J_05_08_086	MRA13_4827	MRA13_4916	both
MR14J_05_08_087	MRA13_4523	MR13A_4101	both
MR14J_05_08_088	MRA13_4523	MR13A_4065	both
MR14J_05_08_089	MR13A_4006	MRA13_4650	both
MR14J_05_08_090	MR13A_4006	MRA13_4650	both
MR14J_05_08_091	MR13A_4014	MR13A_4117	both
MR14J_05_08_092	MRA13_4731	MR13A_4114	both
MR14J_05_08_093	MR13A_4097	MR13A_4116	both
MR14J_05_08_094	MRA13_4900	MR13A_4028	both
MR14J_05_08_095	MR13A_4044	MRA13_4611	both
MR14J_05_08_096	MR13A_4014	MR13A_4117	both
MR14J_05_08_097	MRA13_4680	MR13A_4166	both
MR14J_05_08_098	MR13A_4053	MR13A_4042	both
MR14J_05_08_099	MR13A_4014	MR13A_4117	both
MR14J_05_08_100	MR13A_4006	MRA13_4540	both
MR14J_05_09_001	MRA13_4665	MR13A_4065	both
MR14J_05_09_002	MRA13_4676	MRA13_4671	both
MR14J_05_09_003	MRA13_4665	MR13A_4145	both
MR14J_05_09_004	MR13A_4062	MR13A_4081	both
MR14J_05_09_005	MR13A_4060	MRA13_4627	both
MR14J_05_09_006	MRA13_4811	MRA13_4561	both
MR14J_05_09_007	MR13A_4006	MR13A_4129	both
MR14J_05_09_008	MRA13_4895	MRA13_4550	both
MR14J_05_09_009	MR13A_4115	MR13A_4101	both
MR14J_05_09_010	MR13A_4115	MR13A_4101	both
MR14J_05_09_011	MRA13_4923	MR13A_4069	both
MR14J_05_09_012	MRA13_4806	MRA13_4696	both
MR14J_05_09_013	MRA13_4866	MRA13_4737	both
MR14J_05_09_015	MRA13_4665	MR13A_4145	both
MR14J_05_09_016	MRA13_4523	MR13A_4145	both
MR14J_05_09_017	MR13A_4006	MR13A_4129	both
MR14J_05_09_018	MRA13_4689	MRA13_4545	both
MR14J_05_09_019	MR13A_4115	MR13A_4070	both
MR14J_05_09_020	MR13A_4115	MR13A_4070	both
MR14J_05_09_021	MRA13_4754	MR13A_4126	both
MR14J_05_09_022	MR13A_4021	MR13A_4127	both
MR14J_05_09_023	MRA13_4665	MR13A_4145	both
MR14J_05_09_024	MR13A_4154	MRA13_4717	both
MR14J_05_09_025	MR13A_4060	MRA13_4627	both
MR14J_05_09_026	MR13A_4091	MR13A_4116	both
MR14J_05_09_027	MR13A_4115	MRA13_4506	both
MR14J_05_09_028	MRA13_4622	MR13A_4108	both
MR14J_05_09_029	MRA13_4900	MR13A_4028	both
MR14J_05_09_030	MR13A_4060	MRA13_4627	both
MR14J_05_09_031	MR13A_4021	MR13A_4101	both
MR14J_05_09_032	MR13A_4014	MR13A_4117	both
MR14J_05_09_034	MRA13_4537	MRA13_4563	both
MR14J_05_09_035	MRA13_4925	MRA13_4529	both
MR14J_05_09_036	MRA13_4721	MRA13_4756	both
MR14J_05_09_037	MRA13_4681	MRA13_4916	both
MR14J_05_09_038	MRA13_4657	MRA13_4697	both
MR14J_05_09_039	MRA13_4786	MRA13_4655	both
MR14J_05_09_040	MRA13_4557	MR13A_4116	both
MR14J_05_09_041	MRA13_4676	MRA13_4671	both
MR14J_05_09_042	MR13A_4115	MR13A_4070	both
MR14J_05_09_043	MR13A_4029	MR13A_4160	both
