Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	type	true_n	true_off	mat_sim_iter
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	214653	15
19	73	47.8497648897045	33.4	3.71806401235912	45.4366666666667	24.736544049993	1.4921632612842	25	mom	50	217724	16
17	31.52	11.9955491745897	27.56	3.18395979874118	34.1533333333333	21.5436857561655	1.39988969643893	25	dad	50	217724	16
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	224382	17
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	dad	50	224382	17
20	158.72	154.627873295858	36.32	3.95818140059295	51.0783333333333	26.3329731969067	1.52720692665355	25	mom	50	227905	18
16	79.36	38.2849567020445	27.52	3.32553755053224	38.56	20.460350974831	1.41471096245704	25	dad	50	227905	18
18	26.2971428571429	6.57004279975942	28.56	3.18395979874118	32.5083333333333	22.8349138930543	1.40694522415401	25	mom	50	236686	19
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	236686	19
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	234003	20
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	dad	50	234003	20
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	219939	21
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	dad	50	219939	21
23	128.84	88.5473161648618	43.16	4.39927266715761	60.7166666666667	30.817059627623	1.55162618727866	25	mom	50	233165	22
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	233165	22
20	89.36	60.0559738910294	36.32	3.95818140059295	50.1966666666667	26.3882660474485	1.53200401431157	25	mom	50	227464	23
18	72	47.8497648897045	32.4	3.71806401235912	44.4366666666667	23.6557272746531	1.50827752407871	25	dad	50	227464	23
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	210746	24
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	dad	50	210746	24
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	224024	25
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	dad	50	224024	25
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	mom	50	207867	26
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	207867	26
