Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	type	true_n	true_off	mat_sim_iter
23	26.84	3.61330873300359	30.68	3.34855192583302	30.9866666666667	27.0684519990121	1.8711116619933	25	all	25	62066	46
18	20.56	3.3612696014056	21.84	1.92	22.875	20.0679621856784	1.27781181242525	25	all	25	52730	47
16	17.92	2.55499510762741	19.84	1.92	19.9933333333333	18.0949839674476	1.33950424449594	25	all	25	57854	48
19	27.64	9.78423221310696	24.76	2.72939553747712	28.5166666666667	21.7642193148289	1.59872648351307	25	all	25	62977	49
22	31.6	8.05580536011143	31.6	3.33706457833827	36.3916666666667	26.3309586148303	1.66933084154516	25	all	25	62384	50
23	25.1381818181818	2.27294332857335	29.72	3.20799002492215	26.4616666666667	26.9902680249716	1.9134850902794	25	all	25	60832	51
19	21	2.42212028327799	23.8	2.1466252583998	23.11	21.7133953595317	1.47108632523697	25	all	25	57675	52
21	23.16	2.41942141843871	26.76	2.72939553747712	25.2266666666667	24.3359132262167	1.62795022646005	25	all	25	55765	53
21	24.456	3.71583250429833	26.76	2.72939553747712	27.8716666666667	24.1255018646678	1.62299622597782	25	all	25	57412	54
20	25.88	5.85494662657142	26.72	2.89330261120402	29.6333333333333	23.2271693153888	1.5394846153051	25	all	25	50573	55
21	22.3333333333333	1.71845466037166	25.8	2.1466252583998	22.465	24.0772016116757	1.46902141965504	25	all	25	65165	56
22	22.64	1.04102513578363	25.84	1.92	18.94	25.0861198620382	1.50470287037721	25	all	25	52641	57
20	21.7142857142857	2.1178128329329	24.8	2.90654433993359	23.2283333333333	22.8412663253287	1.72498886343251	25	all	25	46127	58
24	27.84	3.61330873300359	31.68	2.71529003975634	31.9866666666667	28.1683924547821	1.64884730571551	25	all	25	55946	59
19	30.76	12.6465805655126	25.72	3.49445274685465	30.3966666666667	22.010357709472	1.81435593772533	25	all	25	55527	60
22	28.48	5.6692856692885	30.64	2.88	33.63	26.1593594091149	1.6940150495622	25	all	25	59062	61
18	21.84	5.09493866498901	21.84	2.74342851191716	23.7566666666667	20.0509166959968	1.52999350948002	25	all	25	65823	62
21	24.36	3.37994082788442	27.72	3.20799002492215	27.9883333333333	24.5312356836445	1.75786574977431	25	all	25	57262	63
20	21.0971428571429	1.57252206851817	23.84	2.3677837739118	21.3483333333333	22.6396607406092	1.67832219944235	25	all	25	55672	64
20	24.32	4.62895236527662	25.76	2.72939553747712	27.7533333333333	22.9194502993692	1.56360762269471	25	all	25	60355	65
19	21	2.42212028327799	23.8	2.55499510762741	23.11	21.6988712503838	1.57849095964232	25	all	25	65013	66
22	28.48	5.6692856692885	30.64	3.19599749687011	33.63	26.1339502796215	1.67147896443705	25	all	25	59865	67
22	34.96	11.9831882235071	30.64	3.19599749687011	36.275	25.9044152376424	1.70531389795931	25	all	25	65622	68
19	22.456	3.71583250429833	24.76	3.06098023515344	25.8716666666667	21.9384591844947	1.72774353792944	25	all	25	53162	69
23	30.776	6.83689192542927	31.64	3.74891984443519	35.5116666666667	27.1657596534828	1.92240452309771	25	all	25	57320	70
22	24.4685714285714	2.72060360306579	27.76	2.72939553747712	27.1083333333333	25.3360280215214	1.64090962152764	25	all	25	55492	71
21	23.16	2.41942141843871	26.76	2.72939553747712	25.2266666666667	24.318742756808	1.65548325645264	25	all	25	58545	72
20	21.92	2.18796709298837	25.76	2.72939553747712	23.345	23.3148662147452	1.76485316814837	25	all	25	53888	73
21	48.04	22.2650698030196	33.48	4.43405006737633	42.795	26.0761547948518	2.05718079578372	25	all	25	57046	74
24	26.6133333333333	2.69717364643294	30.72	2.89330261120402	29.225	27.9413754187977	1.84026363351716	25	all	25	57373	75
17	21	4.70460767050063	21.8	2.55499510762741	23.755	19.2885789772949	1.38149498938919	25	all	25	52718	76
17	19.56	3.3612696014056	20.84	1.92	21.875	19.0527551117136	1.27264613480727	25	all	25	61587	77
22	38	14.2735186038108	31.6	3.61330873300359	38.155	26.1930105732319	1.88134152029214	25	all	25	62230	78
22	29.776	6.83689192542927	30.64	3.74891984443519	34.5116666666667	26.0786574290797	1.99999444794863	25	all	25	55867	79
20	27.68	7.20533135948653	27.68	3.34855192583302	31.5133333333333	23.4840700724217	1.758238431011	25	all	25	52523	80
20	22.88	3.12921715449727	25.76	2.35151015307185	25.99	23.0745688103764	1.42139789230276	25	all	25	61978	81
20	24.704	4.66624851459928	26.72	2.89330261120402	28.7516666666667	23.3098245064455	1.64596310255446	25	all	25	60972	82
18	18.54	0.982471373628769	20.88	2.16443988135499	16.5866666666667	20.2001918949583	1.4615951143799	25	all	25	54236	83
21	23.88	3.12921715449727	26.76	2.72939553747712	26.99	24.1362619052861	1.60054325713474	25	all	25	56206	84
22	30	6.65331997326648	31.6	3.33706457833827	35.51	26.4416692956411	1.68296621121994	25	all	25	63485	85
21	22.5	1.89241908677756	25.8	2.1466252583998	23.3466666666667	24.0027850807037	1.55541395536827	25	all	25	68243	86
20	23.456	3.71583250429833	25.76	2.35151015307185	26.8716666666667	23.0446850893279	1.36195460200087	25	all	25	55183	87
19	21.88	3.12921715449727	24.76	2.35151015307185	24.99	22.0465235050447	1.45769612196055	25	all	25	52493	88
22	51.04	27.5202325571569	32.56	4.22108990664733	40.9166666666667	26.4454367387097	2.0499740283872	25	all	25	68524	89
21	28.84	7.96565962951803	27.72	2.89330261120402	31.515	24.2526932401869	1.62245445484972	25	all	25	62000	90
18	22	4.70460767050063	22.8	2.90654433993359	24.755	20.3948048821281	1.55801016333182	25	all	25	56067	91
18	18.6171428571429	1.08598922404975	20.88	1.66276877526612	17.4683333333333	20.1729874199062	1.39116337541625	25	all	25	61198	92
19	23.704	4.66624851459928	25.72	2.53992125862201	27.7516666666667	22.2315314334107	1.46579420758036	25	all	25	50264	93
17	17.864	1.41726045595014	19.88	2.16443988135499	18.2316666666667	18.8282594562628	1.34992601675116	25	all	25	54891	94
18	18.2742857142857	0.659923133610311	19.92	1.35764501987817	15.5883333333333	19.8010085365137	1.25588668784754	25	all	25	58863	95
23	25.94	2.99326744545154	29.72	2.89330261120402	29.1066666666667	26.7607329829925	1.61883273317537	25	all	25	57833	96
20	21.7142857142857	2.1178128329329	24.8	2.55499510762741	23.2283333333333	22.8666754548221	1.56685171560347	25	all	25	61331	97
20	20.432	0.836357818161581	22.88	1.66276877526612	16.8233333333333	22.51442025434	1.46096831030757	25	all	25	60143	98
18	18.864	1.41726045595014	20.88	1.66276877526612	19.2316666666667	19.9981418514497	1.33444363840323	25	all	25	58215	99
22	26.3885714285714	4.09508444578079	29.68	3.34855192583302	30.8683333333333	25.9069332436371	1.74054866733053	25	all	25	63105	100
29	36.3745454545455	5.38999557434977	41.48	4.21198290594822	43.7416666666667	35.2578262827747	2.16857110115791	25	all	50	108557	1
29	44.36	10.189877329978	44.36	4.93412606243497	52.0266666666667	35.8815063494375	2.3442169912002	25	all	50	110793	2
26	35.8742857142857	7.50357116144887	37.52	4.32887976270998	42.3883333333333	31.3974199187213	2.16234688458434	25	all	50	106347	3
29	37.5527272727273	6.00852767393267	42.44	4.32	45.6216666666667	35.5401361693009	2.23091939238083	25	all	50	122587	4
34	50	9.40921534100125	53.2	5.64552920460075	61.02	42.782170502306	2.55824750498788	25	all	50	119715	5
29	54.92	16.9467873061533	46.28	4.72745174486213	57.55	36.3609495508998	2.19750730593047	25	all	50	99737	6
32	47.552	9.66882528542118	49.28	4.72745174486213	57.0233333333333	39.8945132185035	2.14811534298065	25	all	50	107433	7
26	44	12.5857061780418	40.4	4.63724055878062	48.91	32.2144658572515	2.1860086247805	25	all	50	108787	8
29	42.5	9.21310208344616	43.4	4.20285617170038	50.1466666666667	35.6183201433415	2.09210443594615	25	all	50	115421	9
30	43.872	8.85400736390026	46.32	4.83189403857328	53.1433333333333	37.452522992319	2.25794318635458	25	all	50	116168	10
31	41.24	6.72253920281119	46.36	4.08235226309538	50.5	38.3533769221315	2.15599225044145	25	all	50	117154	11
28	55.744	19.0473814263273	44.32	4.83189403857328	55.5516666666667	34.8979972285684	2.29003717227949	25	all	50	107571	12
33	56.52	13.7969271941255	53.16	5.72656965381545	64.545	41.7541285715133	2.51233839302625	25	all	50	120952	13
28	30.43	2.32883152031228	36.64	3.19599749687011	30.8133333333333	33.356196125836	2.08364689397794	25	all	50	110632	14
31	48.28	10.8079970392298	48.28	4.92633738186901	56.905	38.7138707826983	2.28637916199465	25	all	50	110443	15
33	66.1885714285714	19.7689747209114	54.12	5.8064791397197	68.1883333333333	41.9067290765258	2.45040949973661	25	all	50	119881	16
30	39	6.11146463623901	44.4	4.20285617170038	47.62	36.9839648112022	2.1663752840443	25	all	50	105126	17
30	37.84	5.5248288057942	43.44	4.74366946571955	45.74	36.701654924676	2.41413741280541	25	all	50	114529	18
30	58.88	18.5331990402808	48.24	5.0190038852346	60.43	37.7240762127658	2.27149169927091	25	all	50	113575	19
29	36.3745454545455	5.38999557434977	41.48	3.97753692628994	43.7416666666667	35.2578262827747	2.06948243002241	25	all	50	110124	20
24	55.36	25.3014255197871	37.44	4.74366946571955	47.675	29.5155782485731	2.16357856417033	25	all	50	107707	21
30	39	6.11146463623901	44.4	4.83983470792134	47.62	36.9839648112022	2.33210658178003	25	all	50	112653	22
31	39.3076923076923	5.65875285213996	45.4	3.96787096564392	47.7383333333333	38.1454835665772	2.11882144371933	25	all	50	114828	23
25	34.8742857142857	7.50357116144887	36.52	4.32887976270998	41.3883333333333	30.3166031433814	2.15490984441405	25	all	50	100942	24
34	59.8133333333333	14.8660813703088	55.12	5.63872325974595	67.425	43.1426643628727	2.4267387673804	25	all	50	115929	25
33	42.248	5.92227559867545	49.32	4.83189403857328	51.735	41.0331408503798	2.32984022620839	25	all	50	116517	26
29	39.4533333333333	7.33589180958766	42.44	4.32	47.385	35.4104267877872	2.22480071093236	25	all	50	115438	27
35	69.56	19.5684644262139	58.04	6.27681447869857	73.0666666666667	44.7390935097865	2.64426362141503	25	all	50	104933	28
27	33.912	5.25498072308548	38.52	4.32887976270998	40.7433333333333	32.7331808655336	2.22893104981646	25	all	50	98664	29
31	59.88	18.5331990402808	49.24	5.38798663695448	61.43	38.8111784371689	2.42131763972774	25	all	50	104623	30
27	44.5542857142857	11.7734604943348	42.36	5.12499756097503	50.9083333333333	33.6837036286462	2.45827899270817	25	all	50	113205	31
28	35.3745454545455	5.38999557434977	40.48	4.21198290594822	42.7416666666667	34.1324766975113	2.19861950703189	25	all	50	118708	32
32	46.1381818181818	8.75953376073662	49.28	5.11749938935023	56.1416666666667	39.9498060690453	2.38903069981067	25	all	50	113703	33
36	63.648	15.2148340247273	59.04	5.96308644914695	72.3033333333333	45.9750287961335	2.56143898960581	25	all	50	112524	34
28	34.2836363636364	4.79942295554746	39.52	3.60266567974326	40.8616666666667	33.8692904914152	2.08771093525558	25	all	50	111463	35
29	40.1709090909091	7.3288938591781	44.36	4.52831094338717	49.3816666666667	36.1384037319314	2.10806422667576	25	all	50	107580	36
30	49.8171428571429	12.9739887790783	46.32	5.2141346357761	55.7883333333333	37.2147492902552	2.39209865571359	25	all	50	98042	37
29	37.5527272727273	6.00852767393267	42.44	4.5367830012025	45.6216666666667	35.5210124888708	2.2528286129878	25	all	50	108994	38
33	54.3333333333333	12.7641473193521	52.2	5.29452547448777	62.665	41.4909423654172	2.35827542581012	25	all	50	109767	39
30	49.44	12.2743635272873	47.28	4.72745174486213	56.7866666666667	37.5777611568166	2.22720910302113	25	all	50	120544	40
31	50.2533333333333	11.7678112967556	49.24	5.38798663695448	58.785	39.0215897987179	2.45163381308587	25	all	50	103430	41
30	49.8171428571429	12.9739887790783	46.32	3.95818140059295	55.7883333333333	37.2147492902552	1.89999765111777	25	all	50	113953	42
31	69.4	25.0643970603723	50.2	5.64552920460075	64.1916666666667	39.0190717927232	2.50847878865294	25	all	50	109433	43
32	38.75	4.66343824339939	46.4	4.63724055878062	46.0933333333333	39.436711703466	2.37636325877956	25	all	50	114907	44
34	48.7692307692308	8.6703235635358	53.2	5.81308867986718	60.1383333333333	42.8374633528478	2.58315843736224	25	all	50	112058	45
33	59.46	15.726883035109	53.16	5.72656965381545	65.4266666666667	41.6988357209715	2.53266714097084	25	all	50	112391	46
29	42.6533333333333	8.9982955862091	44.36	4.7355675478236	51.145	35.9813320099029	2.25553560700202	25	all	50	107384	47
30	41.1709090909091	7.3288938591781	45.36	4.52831094338717	50.3816666666667	37.1918581667565	2.27080189697861	25	all	50	121442	48
24	41.28	13.8369938931836	35.52	4.10112179775242	43.0333333333333	29.0444986869228	2.01279823579682	25	all	50	103822	49
30	40.8	7.31901632734891	44.4	4.42538133950059	49.3833333333333	36.8542554296884	2.20778720854108	25	all	50	108336	50
33	63.24	18.3046223670416	53.16	5.72656965381545	66.3083333333333	41.6435428704297	2.52501994307786	25	all	50	111742	51
33	54.3333333333333	12.7641473193521	52.2	5.29452547448777	62.665	41.4909423654172	2.35827542581012	25	all	50	122834	52
32	56	14.532721699668	51.2	5.10999021525482	62.5466666666667	40.310299929612	2.28712809651057	25	all	50	117359	53
29	52.12	15.4266609046374	45.32	4.62895236527662	55.67	36.03410685445	2.16164432943596	25	all	50	103970	54
29	42.5	9.21310208344616	43.4	4.20285617170038	50.1466666666667	35.6183201433415	2.08902976660283	25	all	50	121114	55
28	66.88	27.435684791891	45.28	5.30177328824989	58.3133333333333	35.0804814546293	2.41988769840215	25	all	50	112366	56
33	63.24	18.3046223670416	53.16	5.01134712427706	66.3083333333333	41.6435428704297	2.24595992211739	25	all	50	124334	57
33	44.9630769230769	7.40103500001595	50.28	4.92633738186901	55.3783333333333	41.1857413553923	2.33607416753061	25	all	50	102254	58
33	54.3333333333333	12.7641473193521	52.2	5.29452547448777	62.665	41.4909423654172	2.3763221348989	25	all	50	106871	59
28	32.84	3.91286766110654	38.56	4.44270188061274	38.1	33.661397135861	2.35823066016213	25	all	50	109893	60
32	116.64	60.9796468777356	54.08	6.04622196086118	72.595	40.8425179756214	2.52547085197177	25	all	50	120018	61
29	38.408	6.59907193474961	42.44	4.09174779281422	46.5033333333333	35.465719638329	2.09707463514816	25	all	50	107942	62
27	40.44	9.53175744550815	40.44	4.94190246767376	47.1483333333333	33.0682655966069	2.34632645915029	25	all	50	124085	63
33	59.46	15.726883035109	53.16	5.55640171333931	65.4266666666667	41.6988357209715	2.4577469274304	25	all	50	111210	64
34	63.04	16.9642683308182	55.12	5.8064791397197	68.3066666666667	43.0873715123309	2.50890773486435	25	all	50	114196	65
29	48.8171428571429	12.9739887790783	45.32	4.62895236527662	54.7883333333333	36.108523385422	2.1004566518113	25	all	50	112894	66
21	24.92	3.90664391347185	27.72	3.49445274685465	28.87	24.482228282166	1.90424465035796	25	all	50	113436	67
30	41.1709090909091	7.3288938591781	45.36	4.52831094338717	50.3816666666667	37.1918581667565	2.20081906691644	25	all	50	118829	68
36	76.56	22.34487860786	60.96	6.42196231692463	77.8266666666667	46.4099391876722	2.62428925480047	25	all	50	100983	69
29	52.12	15.4266609046374	45.32	4.62895236527662	55.67	36.0532305348802	2.15390355571723	25	all	50	112797	70
28	43.4285714285714	10.6260036397871	42.4	3.96787096564392	50.0283333333333	34.4568013879664	1.93836760566987	25	all	50	106085	71
28	46	12.5857061780418	42.4	4.20285617170038	50.91	34.3823848569945	2.0045754068114	25	all	50	119307	72
31	50.44	12.2743635272873	48.28	5.30177328824989	57.7866666666667	38.6585779321565	2.39063107982387	25	all	50	113796	73
27	45	12.5857061780418	41.4	4.42538133950059	49.91	33.2952826325914	2.13179803307625	25	all	50	124662	74
26	44.816	13.8122839241018	39.44	4.5367830012025	47.9116666666667	31.8514539906901	2.20594883597344	25	all	50	114458	75
24	30	4.98998997994986	33.6	3.61330873300359	35.7466666666667	28.7330122278346	2.00740366451768	25	all	50	115203	76
28	41.44	9.53175744550815	41.44	4.09174779281422	48.1483333333333	34.1744915014402	2.09856713612887	25	all	50	118155	77
27	31	3.4253953543107	36.6	3.33706457833827	35.22	32.2728613445015	1.91910303900435	25	all	50	109621	78
33	66.1885714285714	19.7689747209114	54.12	5.46582107281239	68.1883333333333	41.9067290765258	2.39135602159014	25	all	50	115159	79
32	53.66	13.3818552525425	50.24	5.0190038852346	60.6666666666667	40.0471137235159	2.30803208490868	25	all	50	121018	80
32	47.552	9.66882528542118	49.28	5.11749938935023	57.0233333333333	39.8945132185035	2.42399357572869	25	all	50	101073	81
30	43.6533333333333	8.9982955862091	45.36	4.93412606243497	52.145	37.0621487852427	2.41951725927692	25	all	50	120001	82
30	45.4133333333333	9.884792160151	46.32	4.62895236527662	54.025	37.3698678012623	2.24022789314894	25	all	50	107452	83
27	36.0133333333333	6.56025895303411	39.48	4.21198290594822	43.505	32.9410742210879	2.1691602149664	25	all	50	107951	84
33	50.4545454545455	10.2996721151666	52.2	5.29452547448777	60.9016666666667	41.6206517469309	2.42428342313594	25	all	50	101996	85
30	58.88	18.5331990402808	48.24	5.38798663695448	60.43	37.6858288519056	2.31119586021268	25	all	50	109587	86
31	38.7142857142857	5.27583190903212	45.4	4.83983470792134	46.8566666666667	38.200776417119	2.45275416367817	25	all	50	117277	87
34	50	9.40921534100125	53.2	5.29452547448777	61.02	42.782170502306	2.42816410398196	25	all	50	115137	88
30	39.8181818181818	6.65487060579428	44.4	4.63724055878062	48.5016666666667	36.9095482802303	2.26110119132678	25	all	50	107773	89
26	33.26	5.74585502775697	36.56	3.73866286257534	39.6266666666667	31.189526563167	1.94532263909978	25	all	50	117128	90
29	72.32	30.1256369227275	47.24	4.82394029813803	61.1933333333333	36.4944263754821	2.18702380823656	25	all	50	110499	91
34	59.8133333333333	14.8660813703088	55.12	6.12822976070578	67.425	43.1426643628727	2.67140808908572	25	all	50	101603	92
31	48.28	10.8079970392298	48.28	4.92633738186901	56.905	38.7329944631284	2.30861556069006	25	all	50	105189	93
27	36.8742857142857	7.50357116144887	38.52	4.10112179775242	43.3883333333333	32.5227695039846	2.08920591090652	25	all	50	121024	94
26	32.4533333333333	5.1209798445123	36.56	3.47240550627371	38.745	31.2448194137088	1.8767019470485	25	all	50	106059	95
31	48.28	10.8079970392298	48.28	4.72745174486213	56.905	38.7138707826983	2.27548698158505	25	all	50	112164	96
30	43.6533333333333	8.9982955862091	45.36	4.7355675478236	52.145	37.0621487852427	2.27656862752821	25	all	50	120104	97
29	67.88	27.435684791891	46.28	4.72745174486213	59.3133333333333	36.2058310398926	2.21069275009335	25	all	50	104232	98
30	52.2171428571429	14.2274678696705	47.28	5.30177328824989	57.6683333333333	37.4779354963513	2.36263255788421	25	all	50	117537	99
28	36.112	5.91100722381558	40.48	4.43405006737633	43.6233333333333	34.0771838469695	2.21756793653613	25	all	50	113725	100
39	83.8533333333333	23.364110918508	66.84	7.05453045921555	85.585	50.6117157318622	2.82730321011243	25	all	100	225898	1
36	130.08	59.7601606423544	62.88	7.2584295822168	85.1133333333333	46.696016517267	2.95482913315234	25	all	100	216079	2
39	100.714285714286	33.3710651364051	67.8	6.84455988358638	89.2283333333333	50.7643162368747	2.70316524409572	25	all	100	232336	3
39	83.8533333333333	23.364110918508	66.84	6.91710922278953	85.585	50.6117157318622	2.78581779233863	25	all	100	218717	4
41	95.6133333333333	27.5470897389619	71.72	7.6348673858817	93.225	53.6519735206772	2.95877300829169	25	all	100	228161	5
38	146	67.6697864633841	66.8	7.25313725225161	90.8733333333333	49.4730880999859	2.89937725629814	25	all	100	220140	6
43	174.424	73.8454449996748	78.52	8.05103720026184	108.151666666667	56.9974323195172	2.94653946740935	25	all	100	234132	7
41	95.6133333333333	27.5470897389619	71.72	7.24784105785992	93.225	53.6519735206772	2.7997740416899	25	all	100	234908	8
39	100.714285714286	33.3710651364051	67.8	7.11955054761184	89.2283333333333	50.7643162368747	2.85063236159588	25	all	100	229968	9
37	64.2727272727273	14.6252973924184	61	6.49923072370877	74.3016666666667	47.4188574380347	2.74571245181935	25	all	100	225527	10
37	86.9885714285714	27.8777556391331	62.92	7.05997167133127	81.5883333333333	47.7240584480597	2.87857704886653	25	all	100	225304	11
38	130.256	53.7838761265865	67.76	6.91155554126566	91.8716666666667	49.8106908370539	2.65314091645048	25	all	100	219436	12
37	64.2727272727273	14.6252973924184	61	6.19677335393187	74.3016666666667	47.4188574380347	2.6322110189014	25	all	100	231822	13
35	63.2133333333333	15.971547541306	57.08	6.04622196086118	70.305	44.5312001542322	2.61508494134447	25	all	100	227988	14
41	95.6133333333333	27.5470897389619	71.72	6.97790799595409	93.225	53.6519735206772	2.72937796331654	25	all	100	227475	15
40	97.66	30.037224405727	69.76	7.04908504701142	91.2266666666667	52.208144878776	2.75681337396801	25	all	100	237687	16
43	131.868571428571	45.7669541495639	77.56	7.74968386451989	104.508333333333	56.8448318145047	2.87313984957171	25	all	100	218610	17
34	89.296	34.2991757801846	57.04	5.96308644914695	74.7116666666667	43.4478653728977	2.48398930485515	25	all	100	215647	18
39	83.8533333333333	23.364110918508	66.84	7.05453045921555	85.585	50.6117157318622	2.82730321011243	25	all	100	212019	19
38	79.8133333333333	22.0417776164679	64.88	6.85016788115445	82.705	49.2231799405028	2.76648007297453	25	all	100	238036	20
37	73.0533333333333	19.5052848805549	61.96	6.42196231692463	77.945	47.5714579430472	2.64062231401003	25	all	100	213201	21
39	100.714285714286	33.3710651364051	67.8	6.84455988358638	89.2283333333333	50.7643162368747	2.70316524409572	25	all	100	214796	22
44	159.52	61.1914068041148	80.48	8.10807005396475	110.15	58.4412609614185	2.91880813669208	25	all	100	210541	23
41	95.6133333333333	27.5470897389619	71.72	7.37910563686413	93.225	53.6519735206772	2.83431649493523	25	all	100	239101	24
36	82.3542857142857	26.1512243552184	60.96	6.5697488536473	78.7083333333333	46.3355226567002	2.71287750832303	25	all	100	240221	25
40	121.92	45.1581871499141	70.72	7.37910563686413	94.87	52.3607453837884	2.87601083813007	25	all	100	219465	26
40	170.68	80.4361038340371	71.68	7.44129021070943	98.5133333333333	52.5133458888009	2.81724365391585	25	all	100	229030	27
40	121.92	45.1581871499141	70.72	7.24784105785992	94.87	52.3607453837884	2.77837892774109	25	all	100	223422	28
40	83.2	21.8782083361504	68.8	6.84455988358638	87.5833333333333	52.0555443737635	2.74207693213589	25	all	100	241924	29
37	86.9885714285714	27.8777556391331	62.92	6.92265844889086	81.5883333333333	47.7240584480597	2.79860174985515	25	all	100	222297	30
