n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
73	36	37	1.03	50	1.39	0.77	1.28	3	1.35	0.59	1.24	3	46	0.038	After	278	24	200	50	1	4
200	100	100	1	450939	4509.39	1122.88	1.76	5	4509.39	3030.58	1.76	5	176	45.094	Before	0	25	200	50	1	4
74	39	35	0.9	50	1.28	0.65	1.15	3	1.43	0.65	1.29	2	45	0.037	After	131	25	200	50	1	4
200	100	100	1	480856	4808.56	1147.62	2.36	6	4808.56	3530.53	2.36	6	236	48.086	Before	0	26	200	50	1	4
66	35	31	0.89	50	1.43	0.78	1.06	2	1.61	1.02	1.19	3	37	0.046	After	199	26	200	50	1	4
200	100	100	1	450409	4504.09	1195.47	1.8	7	4504.09	3306.36	1.8	4	180	45.041	Before	0	27	200	50	1	4
76	40	36	0.9	50	1.25	0.44	1.07	2	1.39	0.6	1.19	2	43	0.035	After	137	27	200	50	1	4
200	100	100	1	434510	4345.1	1163.23	3.47	9	4345.1	2903.84	3.47	7	347	43.451	Before	0	28	200	50	1	4
74	37	37	1	50	1.35	0.63	1.19	2	1.35	0.75	1.19	3	44	0.037	After	303	28	200	50	1	4
200	100	100	1	451057	4510.57	1165.76	3.47	7	4510.57	2871.87	3.47	9	347	45.106	Before	0	29	200	50	1	4
74	35	39	1.11	50	1.43	0.7	1.26	3	1.28	0.6	1.13	2	44	0.037	After	303	29	200	50	1	4
200	100	100	1	455832	4558.32	1165.65	4.47	10	4558.32	2433.3	4.47	11	447	45.583	Before	0	30	200	50	1	4
79	41	38	0.93	50	1.22	0.47	1.17	2	1.32	0.62	1.26	3	48	0.032	After	399	30	200	50	1	4
200	100	100	1	450568	4505.68	1200.69	1.73	5	4505.68	3075.38	1.73	5	173	45.057	Before	0	31	200	50	1	4
77	41	36	0.88	50	1.22	0.47	1.05	2	1.39	0.73	1.19	2	43	0.034	After	130	31	200	50	1	4
200	100	100	1	469247	4692.47	1224.51	3.21	8	4692.47	2836.91	3.21	7	321	46.925	Before	0	32	200	50	1	4
70	36	34	0.94	50	1.39	0.55	1.14	2	1.47	0.79	1.21	3	41	0.041	After	280	32	200	50	1	4
200	100	100	1	444741	4447.41	1098.84	4.09	9	4447.41	2260.68	4.09	12	409	44.474	Before	0	33	200	50	1	4
73	37	36	0.97	50	1.35	0.48	1.22	2	1.39	0.64	1.25	3	45	0.038	After	364	33	200	50	1	4
200	100	100	1	451785	4517.85	1217.03	3.25	9	4517.85	2601.15	3.25	7	325	45.178	Before	0	34	200	50	1	4
72	35	37	1.06	50	1.43	0.74	1.23	2	1.35	0.63	1.16	2	43	0.039	After	282	34	200	50	1	4
200	100	100	1	438630	4386.3	1222.78	3.33	9	4386.3	2777.81	3.33	8	333	43.863	Before	0	35	200	50	1	4
75	36	39	1.08	50	1.39	0.6	1.19	2	1.28	0.51	1.1	2	43	0.036	After	290	35	200	50	1	4
200	100	100	1	442859	4428.59	1144.64	1.75	5	4428.59	3324.91	1.75	5	175	44.286	Before	0	36	200	50	1	4
77	39	38	0.97	50	1.28	0.51	1.08	2	1.32	0.57	1.11	2	42	0.034	After	133	36	200	50	1	4
200	100	100	1	453178	4531.78	1235.04	4.11	10	4531.78	2436.92	4.11	10	411	45.318	Before	0	37	200	50	1	4
75	38	37	0.97	50	1.32	0.53	1.24	3	1.35	0.54	1.27	2	47	0.036	After	364	37	200	50	1	4
200	100	100	1	452962	4529.62	1134.56	2.52	8	4529.62	2972.98	2.52	7	252	45.296	Before	0	38	200	50	1	4
82	41	41	1	50	1.22	0.47	1.12	2	1.22	0.52	1.12	2	46	0.03	After	206	38	200	50	1	4
200	100	100	1	445033	4450.33	1190.44	3.3	7	4450.33	2876.95	3.3	7	330	44.503	Before	0	39	200	50	1	4
78	39	39	1	50	1.28	0.51	1.13	2	1.28	0.6	1.13	2	44	0.033	After	286	39	200	50	1	4
200	100	100	1	457345	4573.45	1156.46	2.96	7	4573.45	2749.41	2.96	6	296	45.734	Before	0	40	200	50	1	4
78	39	39	1	50	1.28	0.51	1.15	3	1.28	0.65	1.15	3	45	0.033	After	251	40	200	50	1	4
200	100	100	1	448586	4485.86	1211.77	2.46	6	4485.86	3075.92	2.46	6	246	44.859	Before	0	41	200	50	1	4
76	41	35	0.85	50	1.22	0.52	1.05	2	1.43	0.65	1.23	3	43	0.035	After	203	41	200	50	1	4
200	100	100	1	442346	4423.46	1201.77	1.71	5	4423.46	3323.03	1.71	5	171	44.235	Before	0	42	200	50	1	4
74	38	36	0.95	50	1.32	0.74	1.11	2	1.39	0.69	1.17	3	42	0.037	After	129	42	200	50	1	4
200	100	100	1	447182	4471.82	1210.74	3.17	6	4471.82	2407.28	3.17	7	317	44.718	Before	0	43	200	50	1	4
63	32	31	0.97	50	1.56	0.76	1.34	3	1.61	1.05	1.39	3	43	0.05	After	274	43	200	50	1	4
200	100	100	1	436729	4367.29	1262.51	1.71	4	4367.29	2896.75	1.71	4	171	43.673	Before	0	44	200	50	1	4
77	40	37	0.92	50	1.25	0.44	1.12	2	1.35	0.59	1.22	2	45	0.034	After	126	44	200	50	1	4
200	100	100	1	456205	4562.05	1064.42	3.44	8	4562.05	2659.92	3.44	6	344	45.62	Before	0	45	200	50	1	4
72	35	37	1.06	50	1.43	0.65	1.29	2	1.35	0.79	1.22	3	45	0.039	After	299	45	200	50	1	4
200	100	100	1	435564	4355.64	1246.05	1.71	6	4355.64	2743.57	1.71	4	171	43.556	Before	0	46	200	50	1	4
68	35	33	0.94	50	1.43	0.81	1.06	2	1.52	0.76	1.12	2	37	0.043	After	134	46	200	50	1	4
200	100	100	1	450265	4502.65	1394.16	1.74	5	4502.65	3145.13	1.74	3	174	45.026	Before	0	47	200	50	1	4
79	42	37	0.88	50	1.19	0.45	1	1	1.35	0.68	1.14	2	42	0.032	After	132	47	200	50	1	4
200	100	100	1	479927	4799.27	1082.69	4.02	9	4799.27	2711.54	4.02	9	402	47.993	Before	0	48	200	50	1	4
76	39	37	0.95	50	1.28	0.46	1.15	2	1.35	0.63	1.22	3	45	0.035	After	357	48	200	50	1	4
200	100	100	1	453480	4534.8	1127.95	3.13	11	4534.8	2788.74	3.13	7	313	45.348	Before	0	49	200	50	1	4
79	42	37	0.88	50	1.19	0.45	1.12	3	1.35	0.63	1.27	3	47	0.032	After	266	49	200	50	1	4
200	100	100	1	463154	4631.54	1170.44	2.59	7	4631.54	3267.21	2.59	7	259	46.315	Before	0	50	200	50	1	4
73	39	34	0.87	50	1.28	0.65	1.08	2	1.47	0.79	1.24	2	42	0.038	After	217	50	200	50	1	4
200	100	100	1	457490	4574.9	1124.17	1.8	5	4574.9	3219.25	1.8	4	180	45.749	Before	0	51	200	50	1	4
74	37	37	1	50	1.35	0.54	1.16	2	1.35	0.63	1.16	3	43	0.037	After	137	51	200	50	1	4
200	100	100	1	448969	4489.69	1111.41	4.46	9	4489.69	2584.99	4.46	9	446	44.897	Before	0	52	200	50	1	4
78	38	40	1.05	50	1.32	0.62	1.18	3	1.25	0.49	1.12	2	45	0.033	After	401	52	200	50	1	4
200	100	100	1	467211	4672.11	1130.71	4.12	9	4672.11	2675.51	4.12	10	412	46.721	Before	0	53	200	50	1	4
75	39	36	0.92	50	1.28	0.56	1.18	2	1.39	0.73	1.28	4	46	0.036	After	366	53	200	50	1	4
200	100	100	1	449671	4496.71	1154.48	3.5	9	4496.71	2716.97	3.5	10	350	44.967	Before	0	54	200	50	1	4
64	32	32	1	50	1.56	0.84	1.19	2	1.56	0.8	1.19	2	38	0.049	After	312	54	200	50	1	4
200	100	100	1	442403	4424.03	1176.17	1.73	5	4424.03	2774.1	1.73	5	173	44.24	Before	0	55	200	50	1	4
83	41	42	1.02	50	1.22	0.47	1.1	2	1.19	0.45	1.07	2	45	0.029	After	128	55	200	50	1	4
200	100	100	1	440555	4405.55	1166.29	4.32	10	4405.55	2433.63	4.32	9	432	44.056	Before	0	56	200	50	1	4
79	41	38	0.93	50	1.22	0.52	1.22	3	1.32	0.53	1.32	3	50	0.032	After	382	56	200	50	1	4
200	100	100	1	439652	4396.52	1155.68	2.3	6	4396.52	2867.16	2.3	6	230	43.965	Before	0	57	200	50	1	4
73	38	35	0.92	50	1.32	0.57	1.18	3	1.43	0.74	1.29	3	45	0.038	After	185	57	200	50	1	4
200	100	100	1	444208	4442.08	1375.16	1.63	5	4442.08	2825.47	1.63	4	163	44.421	Before	0	58	200	50	1	4
76	39	37	0.95	50	1.28	0.51	1.08	2	1.35	0.59	1.14	2	42	0.035	After	121	58	200	50	1	4
200	100	100	1	458031	4580.31	1181.84	4.19	10	4580.31	2363.57	4.19	11	419	45.803	Before	0	59	200	50	1	4
77	40	37	0.92	50	1.25	0.44	1.18	2	1.35	0.48	1.27	2	47	0.034	After	372	59	200	50	1	4
200	100	100	1	430059	4300.59	1356.09	1.73	5	4300.59	2728.3	1.73	4	173	43.006	Before	0	60	200	50	1	4
77	40	37	0.92	50	1.25	0.49	1.1	3	1.35	0.72	1.19	3	44	0.034	After	129	60	200	50	1	4
200	100	100	1	450261	4502.61	1198.4	2.41	6	4502.61	2876.05	2.41	8	241	45.026	Before	0	61	200	50	1	4
80	41	39	0.95	50	1.22	0.47	1.15	2	1.28	0.51	1.21	2	47	0.031	After	194	61	200	50	1	4
200	100	100	1	447207	4472.07	1136.53	3.27	8	4472.07	2773.39	3.27	9	327	44.721	Before	0	62	200	50	1	4
80	40	40	1	50	1.25	0.44	1.15	2	1.25	0.63	1.15	3	46	0.031	After	281	62	200	50	1	4
200	100	100	1	441297	4412.97	1222.62	3.56	9	4412.97	2499.24	3.56	9	356	44.13	Before	0	63	200	50	1	4
72	37	35	0.95	50	1.35	0.82	1.16	2	1.43	0.81	1.23	3	43	0.039	After	313	63	200	50	1	4
200	100	100	1	422548	4225.48	1410.21	1.7	7	4225.48	2494.53	1.7	4	170	42.255	Before	0	64	200	50	1	4
76	41	35	0.85	50	1.22	0.47	1.05	2	1.43	0.61	1.23	2	43	0.035	After	127	64	200	50	1	4
200	100	100	1	431482	4314.82	1202.25	2.46	7	4314.82	2805.34	2.46	7	246	43.148	Before	0	65	200	50	1	4
74	38	36	0.95	50	1.32	0.62	1.11	2	1.39	0.87	1.17	3	42	0.037	After	204	65	200	50	1	4
200	100	100	1	467563	4675.63	1108.63	4.12	10	4675.63	2766.88	4.12	9	412	46.756	Before	0	66	200	50	1	4
72	37	35	0.95	50	1.35	0.98	1.16	3	1.43	0.92	1.23	3	43	0.039	After	369	66	200	50	1	4
200	100	100	1	459122	4591.22	1164.67	1.85	5	4591.22	3179.28	1.85	5	185	45.912	Before	0	67	200	50	1	4
77	40	37	0.92	50	1.25	0.59	1.1	2	1.35	0.68	1.19	2	44	0.034	After	141	67	200	50	1	4
200	100	100	1	430061	4300.61	1333.09	1.91	6	4300.61	2971.55	1.91	5	191	43.006	Before	0	68	200	50	1	4
70	35	35	1	50	1.43	0.7	1.11	2	1.43	0.7	1.11	2	39	0.041	After	152	68	200	50	1	4
200	100	100	1	455517	4555.17	1129.11	1.9	7	4555.17	3640.75	1.9	5	190	45.552	Before	0	69	200	50	1	4
78	42	36	0.86	50	1.19	0.51	1.02	2	1.39	0.84	1.19	2	43	0.033	After	147	69	200	50	1	4
200	100	100	1	449497	4494.97	1123.83	3.45	8	4494.97	2523.31	3.45	7	345	44.95	Before	0	70	200	50	1	4
77	39	38	0.97	50	1.28	0.51	1.18	2	1.32	0.57	1.21	2	46	0.034	After	299	70	200	50	1	4
200	100	100	1	446785	4467.85	1229.59	1.81	5	4467.85	3686.83	1.81	4	181	44.678	Before	0	71	200	50	1	4
77	40	37	0.92	50	1.25	0.49	1.07	2	1.35	0.63	1.16	3	43	0.034	After	138	71	200	50	1	4
200	100	100	1	466376	4663.76	1191.65	3.22	8	4663.76	2494.24	3.22	9	322	46.638	Before	0	72	200	50	1	4
79	40	39	0.98	50	1.25	0.49	1.18	2	1.28	0.46	1.21	2	47	0.032	After	275	72	200	50	1	4
200	100	100	1	455121	4551.21	1182.62	4.3	10	4551.21	2495.7	4.3	10	430	45.512	Before	0	73	200	50	1	4
80	42	38	0.9	50	1.19	0.4	1.14	2	1.32	0.53	1.26	2	48	0.031	After	382	73	200	50	1	4
200	100	100	1	455048	4550.48	1129.74	3.42	8	4550.48	2545.54	3.42	8	342	45.505	Before	0	74	200	50	1	4
75	37	38	1.03	50	1.35	0.59	1.16	2	1.32	0.7	1.13	2	43	0.036	After	299	74	200	50	1	4
200	100	100	1	459016	4590.16	1088.82	2.45	7	4590.16	3123.02	2.45	6	245	45.902	Before	0	75	200	50	1	4
78	40	38	0.95	50	1.25	0.49	1.07	2	1.32	0.77	1.13	3	43	0.033	After	202	75	200	50	1	4
200	100	100	1	449195	4491.95	1062.91	4.24	10	4491.95	2686.64	4.24	10	424	44.92	Before	0	76	200	50	1	4
73	39	34	0.87	50	1.28	0.56	1.15	3	1.47	0.75	1.32	3	45	0.038	After	379	76	200	50	1	4
200	100	100	1	442184	4421.84	1207.92	4.15	8	4421.84	2455.43	4.15	8	415	44.218	Before	0	77	200	50	1	4
72	37	35	0.95	50	1.35	0.75	1.16	2	1.43	0.74	1.23	2	43	0.039	After	372	77	200	50	1	4
200	100	100	1	442748	4427.48	1170.51	3.23	8	4427.48	2860.24	3.23	9	323	44.275	Before	0	78	200	50	1	4
76	41	35	0.85	50	1.22	0.47	1.1	2	1.43	0.61	1.29	2	45	0.035	After	278	78	200	50	1	4
200	100	100	1	444973	4449.73	1131.79	3.41	7	4449.73	2589.68	3.41	9	341	44.497	Before	0	79	200	50	1	4
77	41	36	0.88	50	1.22	0.47	1.1	2	1.39	0.69	1.25	2	45	0.034	After	296	79	200	50	1	4
200	100	100	1	458207	4582.07	1189.74	3.15	9	4582.07	3046.11	3.15	8	315	45.821	Before	0	80	200	50	1	4
76	37	39	1.05	50	1.35	0.59	1.24	2	1.28	0.56	1.18	3	46	0.035	After	269	80	200	50	1	4
200	100	100	1	447516	4475.16	1194.35	4.13	10	4475.16	2635.89	4.13	13	413	44.752	Before	0	81	200	50	1	4
78	41	37	0.9	50	1.22	0.42	1.1	2	1.35	0.63	1.22	3	45	0.033	After	368	81	200	50	1	4
200	100	100	1	453362	4533.62	1299.66	2.43	6	4533.62	2801.2	2.43	6	243	45.336	Before	0	82	200	50	1	4
73	39	34	0.87	50	1.28	0.56	1.1	2	1.47	0.9	1.26	3	43	0.038	After	200	82	200	50	1	4
200	100	100	1	433400	4334	1107.16	4.27	9	4334	2423.72	4.27	11	427	43.34	Before	0	83	200	50	1	4
71	33	38	1.15	50	1.52	0.76	1.33	3	1.32	0.57	1.16	3	44	0.04	After	383	83	200	50	1	4
200	100	100	1	450074	4500.74	1134.27	1.76	5	4500.74	2653.86	1.76	4	176	45.007	Before	0	84	200	50	1	4
79	41	38	0.93	50	1.22	0.57	1.02	2	1.32	0.66	1.11	2	42	0.032	After	134	84	200	50	1	4
200	100	100	1	440153	4401.53	1165.26	2.43	6	4401.53	2816.56	2.43	6	243	44.015	Before	0	85	200	50	1	4
78	39	39	1	50	1.28	0.46	1.15	2	1.28	0.56	1.15	3	45	0.033	After	198	85	200	50	1	4
200	100	100	1	433529	4335.29	1195.81	4.42	11	4335.29	2496.9	4.42	10	442	43.353	Before	0	86	200	50	1	4
81	40	41	1.02	50	1.25	0.44	1.23	2	1.22	0.42	1.2	2	49	0.03	After	393	86	200	50	1	4
200	100	100	1	464609	4646.09	1133.86	2.49	7	4646.09	3065.28	2.49	6	249	46.461	Before	0	87	200	50	1	4
72	36	36	1	50	1.39	0.64	1.22	3	1.39	0.69	1.22	3	44	0.039	After	205	87	200	50	1	4
200	100	100	1	423775	4237.75	1397.48	1.62	5	4237.75	2799.2	1.62	5	162	42.377	Before	0	88	200	50	1	4
76	39	37	0.95	50	1.28	0.69	1	1	1.35	0.75	1.05	2	39	0.035	After	123	88	200	50	1	4
200	100	100	1	472693	4726.93	1215.59	2.38	7	4726.93	3089.46	2.38	5	238	47.269	Before	0	89	200	50	1	4
72	38	34	0.89	50	1.32	0.53	1.13	2	1.47	0.66	1.26	2	43	0.039	After	195	89	200	50	1	4
200	100	100	1	440195	4401.95	1424.95	1.66	4	4401.95	3150.46	1.66	4	166	44.02	Before	0	90	200	50	1	4
73	38	35	0.92	50	1.32	0.7	1	1	1.43	0.81	1.09	2	38	0.038	After	128	90	200	50	1	4
200	100	100	1	457529	4575.29	1168.07	3.34	9	4575.29	3000.03	3.34	10	334	45.753	Before	0	91	200	50	1	4
79	42	37	0.88	50	1.19	0.45	1.12	3	1.35	0.72	1.27	3	47	0.032	After	287	91	200	50	1	4
200	100	100	1	440657	4406.57	1189.46	4.29	11	4406.57	2381.49	4.29	11	429	44.066	Before	0	92	200	50	1	4
68	34	34	1	50	1.47	0.66	1.29	3	1.47	0.71	1.29	3	44	0.043	After	385	92	200	50	1	4
200	100	100	1	440637	4406.37	1239.58	2.34	6	4406.37	3086.92	2.34	6	234	44.064	Before	0	93	200	50	1	4
75	38	37	0.97	50	1.32	0.53	1.16	2	1.35	0.63	1.19	3	44	0.036	After	190	93	200	50	1	4
200	100	100	1	458090	4580.9	1131.74	2.23	5	4580.9	3237.46	2.23	7	223	45.809	Before	0	94	200	50	1	4
77	39	38	0.97	50	1.28	0.51	1.18	2	1.32	0.57	1.21	3	46	0.034	After	177	94	200	50	1	4
200	100	100	1	444130	4441.3	1188.06	4.2	10	4441.3	2221.61	4.2	11	420	44.413	Before	0	95	200	50	1	4
79	41	38	0.93	50	1.22	0.47	1.15	2	1.32	0.53	1.24	2	47	0.032	After	373	95	200	50	1	4
200	100	100	1	450641	4506.41	1118.32	1.75	5	4506.41	3270.16	1.75	4	175	45.064	Before	0	96	200	50	1	4
82	44	38	0.86	50	1.14	0.41	1.05	2	1.32	0.74	1.21	3	46	0.03	After	129	96	200	50	1	4
200	100	100	1	468387	4683.87	1208.2	1.8	5	4683.87	3270.02	1.8	4	180	46.839	Before	0	97	200	50	1	4
72	39	33	0.85	50	1.28	0.56	1.08	2	1.52	0.76	1.27	3	42	0.039	After	138	97	200	50	1	4
200	100	100	1	455922	4559.22	1163.34	2.54	6	4559.22	3067.28	2.54	9	254	45.592	Before	0	98	200	50	1	4
79	41	38	0.93	50	1.22	0.52	1.12	2	1.32	0.62	1.21	3	46	0.032	After	208	98	200	50	1	4
200	100	100	1	452276	4522.76	1307.99	1.72	4	4522.76	2749.08	1.72	3	172	45.228	Before	0	99	200	50	1	4
77	39	38	0.97	50	1.28	0.56	1.1	2	1.32	0.53	1.13	2	43	0.034	After	129	99	200	50	1	4
200	100	100	1	450670	4506.7	1169.38	4.21	10	4506.7	2503.76	4.21	11	421	45.067	Before	0	100	200	50	1	4
76	38	38	1	50	1.32	0.57	1.24	3	1.32	0.62	1.24	3	47	0.035	After	374	100	200	50	1	4
500	250	250	1	1099244	4396.98	1216.34	2.47	6	4396.98	2653.79	2.47	6	617	17.588	Before	0	1	500	50	1	4
90	45	45	1	50	1.11	0.32	1.07	2	1.11	0.38	1.07	2	48	0.025	After	569	1	500	50	1	4
500	250	250	1	1120072	4480.29	1178.98	3.22	9	4480.29	2745.06	3.22	8	805	17.921	Before	0	2	500	50	1	4
88	44	44	1	50	1.14	0.35	1.09	2	1.14	0.35	1.09	2	48	0.026	After	757	2	500	50	1	4
500	250	250	1	1133775	4535.1	1142.81	4.06	12	4535.1	2266.47	4.06	9	1014	18.14	Before	0	3	500	50	1	4
90	46	44	0.96	50	1.09	0.28	1.09	2	1.14	0.35	1.14	2	50	0.025	After	964	3	500	50	1	4
500	250	250	1	1098885	4395.54	1086.67	4.22	12	4395.54	2534.97	4.22	10	1055	17.582	Before	0	4	500	50	1	4
91	44	47	1.07	50	1.14	0.41	1.11	2	1.06	0.25	1.04	2	49	0.024	After	1006	4	500	50	1	4
500	250	250	1	1106266	4425.06	1164.51	4.24	10	4425.06	2489.26	4.24	11	1060	17.7	Before	0	5	500	50	1	4
96	48	48	1	50	1.04	0.2	1.04	2	1.04	0.2	1.04	2	50	0.022	After	1010	5	500	50	1	4
500	250	250	1	1089974	4359.9	1407.45	1.71	6	4359.9	3088.4	1.71	4	427	17.44	Before	0	6	500	50	1	4
88	44	44	1	50	1.14	0.35	1.05	2	1.14	0.35	1.05	2	46	0.026	After	381	6	500	50	1	4
500	250	250	1	1137300	4549.2	1194.56	4.21	11	4549.2	2334.8	4.21	10	1053	18.197	Before	0	7	500	50	1	4
89	44	45	1.02	50	1.14	0.35	1.09	2	1.11	0.32	1.07	2	48	0.025	After	1005	7	500	50	1	4
500	250	250	1	1141360	4565.44	1177.17	3.37	9	4565.44	2728.84	3.37	9	842	18.262	Before	0	8	500	50	1	4
86	46	40	0.87	50	1.09	0.28	1.04	2	1.25	0.63	1.2	3	48	0.027	After	794	8	500	50	1	4
500	250	250	1	1110207	4440.83	1262.91	1.69	10	4440.83	2912.63	1.69	6	423	17.763	Before	0	9	500	50	1	4
83	43	40	0.93	50	1.16	0.43	1.02	2	1.25	0.54	1.1	2	44	0.029	After	379	9	500	50	1	4
500	250	250	1	1116711	4466.84	1281.04	1.73	10	4466.84	3040.69	1.73	5	432	17.867	Before	0	10	500	50	1	4
92	45	47	1.04	50	1.11	0.32	1.04	2	1.06	0.25	1	1	47	0.024	After	385	10	500	50	1	4
500	250	250	1	1124861	4499.44	1127.88	2.46	7	4499.44	2944.82	2.46	8	614	17.998	Before	0	11	500	50	1	4
86	43	43	1	50	1.16	0.43	1.09	3	1.16	0.43	1.09	2	47	0.027	After	567	11	500	50	1	4
500	250	250	1	1133989	4535.96	1145.59	4.38	12	4535.96	2433.59	4.38	10	1095	18.144	Before	0	12	500	50	1	4
95	47	48	1.02	50	1.06	0.25	1.04	2	1.04	0.2	1.02	2	49	0.022	After	1046	12	500	50	1	4
500	250	250	1	1138442	4553.77	1273.72	1.78	6	4553.77	3247.37	1.78	6	446	18.215	Before	0	13	500	50	1	4
90	45	45	1	50	1.11	0.32	1.09	2	1.11	0.32	1.09	2	49	0.025	After	397	13	500	50	1	4
500	250	250	1	1082012	4328.05	1293.29	1.76	8	4328.05	3137.83	1.76	5	439	17.312	Before	0	14	500	50	1	4
87	45	42	0.93	50	1.11	0.32	1	1	1.19	0.45	1.07	2	45	0.026	After	394	14	500	50	1	4
500	250	250	1	1138969	4555.88	1293.24	1.78	5	4555.88	3329.9	1.78	6	445	18.224	Before	0	15	500	50	1	4
97	48	49	1.02	50	1.04	0.29	1.02	2	1.02	0.14	1	1	49	0.021	After	396	15	500	50	1	4
500	250	250	1	1127291	4509.16	1171.99	2.52	6	4509.16	2999.59	2.52	7	629	18.037	Before	0	16	500	50	1	4
91	45	46	1.02	50	1.11	0.32	1.09	2	1.09	0.28	1.07	2	49	0.024	After	580	16	500	50	1	4
500	250	250	1	1092836	4371.34	1470.09	1.68	8	4371.34	3044.24	1.68	5	420	17.485	Before	0	17	500	50	1	4
91	47	44	0.94	50	1.06	0.25	1.02	2	1.14	0.35	1.09	2	48	0.024	After	372	17	500	50	1	4
500	250	250	1	1127498	4509.99	1136.79	4.24	12	4509.99	2381.73	4.24	12	1060	18.04	Before	0	18	500	50	1	4
94	48	46	0.96	50	1.04	0.2	1.02	2	1.09	0.35	1.07	3	49	0.023	After	1011	18	500	50	1	4
500	250	250	1	1124993	4499.97	1104.53	3.38	8	4499.97	2635.52	3.38	11	846	18	Before	0	19	500	50	1	4
87	46	41	0.89	50	1.09	0.28	1.07	2	1.22	0.52	1.2	3	49	0.027	After	797	19	500	50	1	4
500	250	250	1	1124177	4496.71	1160.71	3.35	9	4496.71	2815.88	3.35	9	837	17.987	Before	0	20	500	50	1	4
88	45	43	0.96	50	1.11	0.38	1.04	2	1.16	0.43	1.09	2	47	0.026	After	790	20	500	50	1	4
500	250	250	1	1118083	4472.33	1223.25	2.53	7	4472.33	3420.69	2.53	8	633	17.889	Before	0	21	500	50	1	4
87	45	42	0.93	50	1.11	0.38	1	1	1.19	0.51	1.07	2	45	0.026	After	588	21	500	50	1	4
500	250	250	1	1144766	4579.06	1182.38	2.45	6	4579.06	3048.45	2.45	7	612	18.316	Before	0	22	500	50	1	4
92	46	46	1	50	1.09	0.35	1.07	2	1.09	0.28	1.07	2	49	0.024	After	563	22	500	50	1	4
500	250	250	1	1075620	4302.48	1392.68	1.78	6	4302.48	2818.07	1.78	6	445	17.21	Before	0	23	500	50	1	4
90	47	43	0.91	50	1.06	0.25	1.02	2	1.16	0.37	1.12	2	48	0.025	After	397	23	500	50	1	4
500	250	250	1	1117177	4468.71	1133.69	3.37	9	4468.71	2809.61	3.37	10	842	17.875	Before	0	24	500	50	1	4
88	45	43	0.96	50	1.11	0.38	1.02	2	1.16	0.48	1.07	3	46	0.026	After	796	24	500	50	1	4
500	250	250	1	1105151	4420.6	1179.25	3.32	9	4420.6	2578.48	3.32	8	831	17.682	Before	0	25	500	50	1	4
89	47	42	0.89	50	1.06	0.25	1.04	2	1.19	0.4	1.17	2	49	0.025	After	782	25	500	50	1	4
500	250	250	1	1116597	4466.39	1199.68	4.17	10	4466.39	2493.73	4.17	12	1042	17.866	Before	0	26	500	50	1	4
87	41	46	1.12	50	1.22	0.52	1.15	2	1.09	0.28	1.02	2	47	0.027	After	995	26	500	50	1	4
500	250	250	1	1139296	4557.18	1161.42	4.14	9	4557.18	2601.75	4.14	11	1034	18.229	Before	0	27	500	50	1	4
93	48	45	0.94	50	1.04	0.2	1.04	2	1.11	0.32	1.11	2	50	0.023	After	984	27	500	50	1	4
500	250	250	1	1128825	4515.3	1119.65	3.39	9	4515.3	2653.56	3.39	10	848	18.061	Before	0	28	500	50	1	4
89	45	44	0.98	50	1.11	0.38	1.07	2	1.14	0.35	1.09	2	48	0.025	After	800	28	500	50	1	4
500	250	250	1	1101675	4406.7	1190.36	4.16	9	4406.7	2681.12	4.16	11	1041	17.627	Before	0	29	500	50	1	4
88	44	44	1	50	1.14	0.35	1.09	2	1.14	0.35	1.09	2	48	0.026	After	993	29	500	50	1	4
500	250	250	1	1166754	4667.02	1131.95	3.34	10	4667.02	2674.84	3.34	9	835	18.668	Before	0	30	500	50	1	4
89	46	43	0.93	50	1.09	0.28	1.04	2	1.16	0.53	1.12	3	48	0.025	After	787	30	500	50	1	4
500	250	250	1	1118764	4475.06	1206.16	3.37	10	4475.06	2622.16	3.37	7	842	17.9	Before	0	31	500	50	1	4
91	46	45	0.98	50	1.09	0.35	1.02	2	1.11	0.38	1.04	2	47	0.024	After	795	31	500	50	1	4
500	250	250	1	1135389	4541.56	1197.05	2.55	8	4541.56	2743.34	2.55	7	637	18.166	Before	0	32	500	50	1	4
84	42	42	1	50	1.19	0.45	1.05	2	1.19	0.51	1.05	2	44	0.028	After	593	32	500	50	1	4
500	250	250	1	1167311	4669.24	1199.86	2.44	7	4669.24	3112.15	2.44	7	610	18.677	Before	0	33	500	50	1	4
83	42	41	0.98	50	1.19	0.4	1.07	2	1.22	0.47	1.1	2	45	0.029	After	565	33	500	50	1	4
500	250	250	1	1132551	4530.2	1190.8	4.22	11	4530.2	2644.78	4.22	12	1056	18.121	Before	0	34	500	50	1	4
90	46	44	0.96	50	1.09	0.28	1.04	2	1.14	0.35	1.09	2	48	0.025	After	1008	34	500	50	1	4
500	250	250	1	1073306	4293.22	1310.97	1.64	6	4293.22	2935.47	1.64	4	409	17.173	Before	0	35	500	50	1	4
84	42	42	1	50	1.19	0.51	1.05	2	1.19	0.51	1.05	2	44	0.028	After	365	35	500	50	1	4
500	250	250	1	1131519	4526.08	1177.94	3.48	11	4526.08	2609.69	3.48	10	869	18.104	Before	0	36	500	50	1	4
