n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
22	12	10	0.83	50	4.17	2.04	2.17	3	5	2.67	2.6	5	26	0.417	After	20	73	25	50	1	4
25	13	12	0.92	61943	4764.85	1156.65	3.08	7	5161.92	3677.07	3.33	8	40	397.071	Before	0	74	25	50	1	4
24	13	11	0.85	50	3.85	1.46	2.15	5	4.55	4.03	2.55	7	28	0.35	After	12	74	25	50	1	4
25	13	12	0.92	59442	4572.46	1232.38	1.69	3	4953.5	3678.3	1.83	4	22	381.038	Before	0	75	25	50	1	4
25	13	12	0.92	50	3.85	2.23	1.46	2	4.17	3.51	1.58	4	19	0.321	After	3	75	25	50	1	4
25	13	12	0.92	64310	4946.92	1166.57	2.92	6	5359.17	2868.55	3.17	5	38	412.244	Before	0	76	25	50	1	4
23	12	11	0.92	50	4.17	2.08	2	4	4.55	2.94	2.18	4	24	0.379	After	14	76	25	50	1	4
25	13	12	0.92	63119	4855.31	1255.17	4	7	5259.92	2294.02	4.33	8	52	404.609	Before	0	77	25	50	1	4
23	12	11	0.92	50	4.17	1.64	2.83	5	4.55	2.66	3.09	8	34	0.379	After	18	77	25	50	1	4
25	13	12	0.92	56005	4308.08	1161.06	2.77	6	4667.08	2736.09	3	5	36	359.006	Before	0	78	25	50	1	4
24	12	12	1	50	4.17	2.17	2	3	4.17	3.19	2	4	24	0.347	After	12	78	25	50	1	4
25	13	12	0.92	60821	4678.54	1113.77	3.46	7	5068.42	2225.5	3.75	6	45	389.878	Before	0	79	25	50	1	4
23	13	10	0.77	50	3.85	2.51	2.23	4	5	2.54	2.9	5	29	0.385	After	16	79	25	50	1	4
25	13	12	0.92	59860	4604.62	1337.12	3.77	7	4988.33	3253.47	4.08	8	49	383.718	Before	0	80	25	50	1	4
23	13	10	0.77	50	3.85	1.86	2.38	4	5	3.3	3.1	7	31	0.385	After	18	80	25	50	1	4
25	13	12	0.92	63699	4899.92	1196.71	2.77	6	5308.25	4171.73	3	6	36	408.327	Before	0	81	25	50	1	4
24	13	11	0.85	50	3.85	1.91	2.08	4	4.55	4.34	2.45	6	27	0.35	After	9	81	25	50	1	4
25	13	12	0.92	63486	4883.54	1008.71	3.38	6	5290.5	2785.93	3.67	8	44	406.962	Before	0	82	25	50	1	4
25	13	12	0.92	50	3.85	1.68	2.54	4	4.17	2.21	2.75	5	33	0.321	After	11	82	25	50	1	4
25	13	12	0.92	53904	4146.46	1013.09	1.62	3	4492	2859.63	1.75	3	21	345.538	Before	0	83	25	50	1	4
23	12	11	0.92	50	4.17	1.75	1.42	2	4.55	3.42	1.55	2	17	0.379	After	4	83	25	50	1	4
25	13	12	0.92	59001	4538.54	1423.41	3.08	4	4916.75	3191.65	3.33	8	40	378.212	Before	0	84	25	50	1	4
23	12	11	0.92	50	4.17	1.47	2.5	4	4.55	2.81	2.73	5	30	0.379	After	10	84	25	50	1	4
25	13	12	0.92	56786	4368.15	1015.34	2.38	5	4732.17	3143.19	2.58	5	31	364.013	Before	0	85	25	50	1	4
25	13	12	0.92	50	3.85	1.95	1.85	4	4.17	2.98	2	5	24	0.321	After	7	85	25	50	1	4
25	13	12	0.92	63804	4908	1111.24	3.23	6	5317	4055.91	3.5	6	42	409	Before	0	86	25	50	1	4
22	13	9	0.69	50	3.85	1.57	2	3	5.56	2.7	2.89	4	26	0.427	After	16	86	25	50	1	4
25	13	12	0.92	53389	4106.85	1053.9	2.54	4	4449.08	2467.11	2.75	4	33	342.237	Before	0	87	25	50	1	4
23	13	10	0.77	50	3.85	1.91	1.85	4	5	2.54	2.4	3	24	0.385	After	9	87	25	50	1	4
25	13	12	0.92	62371	4797.77	1218.45	1.77	4	5197.58	4855.25	1.92	4	23	399.814	Before	0	88	25	50	1	4
25	13	12	0.92	50	3.85	1.77	1.62	3	4.17	3.54	1.75	4	21	0.321	After	2	88	25	50	1	4
25	13	12	0.92	58792	4522.46	1293.2	3.38	9	4899.33	3544.41	3.67	5	44	376.872	Before	0	89	25	50	1	4
24	13	11	0.85	50	3.85	1.86	2.08	4	4.55	2.16	2.45	5	27	0.35	After	17	89	25	50	1	4
25	13	12	0.92	61143	4703.31	1440.57	3.23	7	5095.25	2198.68	3.5	6	42	391.942	Before	0	90	25	50	1	4
23	13	10	0.77	50	3.85	2.64	1.62	3	5	2.58	2.1	4	21	0.385	After	21	90	25	50	1	4
25	13	12	0.92	58935	4533.46	1232.64	1.77	3	4911.25	2084.11	1.92	3	23	377.788	Before	0	91	25	50	1	4
24	13	11	0.85	50	3.85	2.3	1.46	2	4.55	2.42	1.73	3	19	0.35	After	4	91	25	50	1	4
25	13	12	0.92	57115	4393.46	1145.3	1.69	3	4759.58	3623.99	1.83	3	22	366.122	Before	0	92	25	50	1	4
23	13	10	0.77	50	3.85	1.91	1.38	3	5	3.92	1.8	3	18	0.385	After	4	92	25	50	1	4
25	13	12	0.92	60985	4691.15	972.12	1.46	3	5082.08	2642.19	1.58	3	19	390.929	Before	0	93	25	50	1	4
24	13	11	0.85	50	3.85	2.15	1.23	2	4.55	3.14	1.45	3	16	0.35	After	3	93	25	50	1	4
25	13	12	0.92	51184	3937.23	1097.03	2.54	5	4265.33	2333.65	2.75	4	33	328.103	Before	0	94	25	50	1	4
24	13	11	0.85	50	3.85	1.99	2	4	4.55	2.7	2.36	4	26	0.35	After	7	94	25	50	1	4
25	13	12	0.92	57255	4404.23	1089.81	3.15	6	4771.25	3971.85	3.42	9	41	367.019	Before	0	95	25	50	1	4
23	13	10	0.77	50	3.85	1.95	2	4	5	4.47	2.6	8	26	0.385	After	15	95	25	50	1	4
25	13	12	0.92	53422	4109.38	1115.03	1.69	4	4451.83	4314.18	1.83	4	22	342.449	Before	0	96	25	50	1	4
24	13	11	0.85	50	3.85	2.76	1.46	3	4.55	4.01	1.73	4	19	0.35	After	3	96	25	50	1	4
25	13	12	0.92	59332	4564	1211.88	3.23	5	4944.33	2951.14	3.5	7	42	380.333	Before	0	97	25	50	1	4
23	12	11	0.92	50	4.17	1.99	2.33	4	4.55	2.42	2.55	4	28	0.379	After	14	97	25	50	1	4
25	13	12	0.92	56949	4380.69	1012.87	1.62	3	4745.75	2619	1.75	3	21	365.058	Before	0	98	25	50	1	4
23	12	11	0.92	50	4.17	2.48	1.33	3	4.55	3.14	1.45	2	16	0.379	After	5	98	25	50	1	4
25	13	12	0.92	65057	5004.38	1101.72	3.23	6	5421.42	3132.29	3.5	5	42	417.032	Before	0	99	25	50	1	4
24	13	11	0.85	50	3.85	1.52	1.77	3	4.55	3.14	2.09	3	23	0.35	After	19	99	25	50	1	4
25	13	12	0.92	71035	5464.23	1078.55	4.08	7	5919.58	4350.8	4.42	11	53	455.353	Before	0	100	25	50	1	4
24	13	11	0.85	50	3.85	2.19	2.38	5	4.55	2.88	2.82	6	31	0.35	After	22	100	25	50	1	4
50	25	25	1	108883	4355.32	1249.1	4.88	9	4355.32	2366.24	4.88	10	122	174.213	Before	0	1	50	50	1	4
42	22	20	0.91	50	2.27	1.52	1.91	4	2.5	1.4	2.1	6	42	0.114	After	80	1	50	50	1	4
50	25	25	1	120389	4815.56	898.21	3.52	10	4815.56	2948.7	3.52	7	88	192.622	Before	0	2	50	50	1	4
42	22	20	0.91	50	2.27	1.12	1.64	3	2.5	1.36	1.8	4	36	0.114	After	52	2	50	50	1	4
50	25	25	1	108947	4357.88	1088.84	1.88	5	4357.88	2736.96	1.88	5	47	174.315	Before	0	3	50	50	1	4
42	22	20	0.91	50	2.27	1.12	1.36	4	2.5	1.64	1.5	3	30	0.114	After	17	3	50	50	1	4
50	25	25	1	112105	4484.2	1171.31	1.8	4	4484.2	3000.11	1.8	3	45	179.368	Before	0	4	50	50	1	4
41	21	20	0.95	50	2.38	1.56	1.38	4	2.5	1.57	1.45	2	29	0.119	After	16	4	50	50	1	4
50	25	25	1	111267	4450.68	1368.91	1.76	3	4450.68	2901.88	1.76	4	44	178.027	Before	0	5	50	50	1	4
39	19	20	1.05	50	2.63	1.26	1.37	3	2.5	1.88	1.3	3	26	0.132	After	18	5	50	50	1	4
50	25	25	1	112522	4500.88	1221.17	4.28	12	4500.88	2785.58	4.28	8	107	180.035	Before	0	6	50	50	1	4
40	21	19	0.9	50	2.38	1.2	1.71	3	2.63	1.46	1.89	4	36	0.125	After	71	6	50	50	1	4
50	25	25	1	122335	4893.4	1134.87	2.56	6	4893.4	2894.51	2.56	6	64	195.736	Before	0	7	50	50	1	4
40	20	20	1	50	2.5	1.28	1.45	2	2.5	1.54	1.45	3	29	0.125	After	35	7	50	50	1	4
50	25	25	1	111080	4443.2	1099.05	2.24	5	4443.2	3640.5	2.24	5	56	177.728	Before	0	8	50	50	1	4
38	21	17	0.81	50	2.38	1.28	1.43	3	2.94	2.22	1.76	5	30	0.14	After	26	8	50	50	1	4
50	25	25	1	99525	3981	1105.5	3.4	6	3981	2892.45	3.4	7	85	159.24	Before	0	9	50	50	1	4
43	24	19	0.79	50	2.08	1.25	1.54	4	2.63	1.92	1.95	4	37	0.11	After	48	9	50	50	1	4
50	25	25	1	113959	4558.36	1032.5	1.84	4	4558.36	3289.28	1.84	5	46	182.334	Before	0	10	50	50	1	4
42	22	20	0.91	50	2.27	0.98	1.36	3	2.5	1.28	1.5	2	30	0.114	After	16	10	50	50	1	4
50	25	25	1	111292	4451.68	1339.89	2.6	6	4451.68	3201.75	2.6	6	65	178.067	Before	0	11	50	50	1	4
43	22	21	0.95	50	2.27	1.03	1.45	3	2.38	1.4	1.52	3	32	0.108	After	33	11	50	50	1	4
50	25	25	1	120126	4805.04	1109.48	2.2	4	4805.04	3320.66	2.2	6	55	192.202	Before	0	12	50	50	1	4
42	22	20	0.91	50	2.27	1.28	1.18	2	2.5	1.28	1.3	2	26	0.114	After	29	12	50	50	1	4
50	25	25	1	112691	4507.64	1070.3	4.24	7	4507.64	2631.74	4.24	10	106	180.306	Before	0	13	50	50	1	4
41	22	19	0.86	50	2.27	1.03	1.68	4	2.63	1.38	1.95	3	37	0.12	After	69	13	50	50	1	4
50	25	25	1	106051	4242.04	1026.82	4.12	7	4242.04	2314.23	4.12	8	103	169.682	Before	0	14	50	50	1	4
39	22	17	0.77	50	2.27	1.35	1.82	4	2.94	1.68	2.35	4	40	0.134	After	63	14	50	50	1	4
50	25	25	1	120782	4831.28	993.95	2.04	5	4831.28	2688.66	2.04	4	51	193.251	Before	0	15	50	50	1	4
42	21	21	1	50	2.38	1.2	1.29	3	2.38	1.69	1.29	2	27	0.113	After	24	15	50	50	1	4
50	25	25	1	111605	4464.2	1216.67	2.4	5	4464.2	3568.66	2.4	7	60	178.568	Before	0	16	50	50	1	4
38	21	17	0.81	50	2.38	1.2	1.33	3	2.94	2.08	1.65	5	28	0.14	After	32	16	50	50	1	4
50	25	25	1	106489	4259.56	1173.19	1.6	4	4259.56	3070.33	1.6	3	40	170.382	Before	0	17	50	50	1	4
41	21	20	0.95	50	2.38	1.24	1.19	3	2.5	1.7	1.25	2	25	0.119	After	15	17	50	50	1	4
50	25	25	1	110608	4424.32	1296.99	4.52	11	4424.32	3284.34	4.52	10	113	176.973	Before	0	18	50	50	1	4
38	19	19	1	50	2.63	1.67	1.89	4	2.63	1.89	1.89	4	36	0.139	After	77	18	50	50	1	4
50	25	25	1	120168	4806.72	1132.11	1.44	4	4806.72	2828	1.44	3	36	192.269	Before	0	19	50	50	1	4
45	23	22	0.96	50	2.17	1.23	1.17	3	2.27	1.49	1.23	2	27	0.099	After	9	19	50	50	1	4
50	25	25	1	102550	4102	1073.24	1.8	4	4102	2273.26	1.8	4	45	164.08	Before	0	20	50	50	1	4
40	21	19	0.9	50	2.38	1.77	1.24	2	2.63	1.34	1.37	2	26	0.125	After	19	20	50	50	1	4
50	25	25	1	109457	4378.28	1337.96	2.44	5	4378.28	2487.18	2.44	4	61	175.131	Before	0	21	50	50	1	4
37	20	17	0.85	50	2.5	1.82	1.45	3	2.94	2.38	1.71	3	29	0.147	After	32	21	50	50	1	4
50	25	25	1	111811	4472.44	1195.86	3.48	7	4472.44	2952.07	3.48	8	87	178.898	Before	0	22	50	50	1	4
39	22	17	0.77	50	2.27	1.45	1.5	3	2.94	1.71	1.94	5	33	0.134	After	54	22	50	50	1	4
50	25	25	1	115727	4629.08	1051.1	1.84	3	4629.08	2628.17	1.84	4	46	185.163	Before	0	23	50	50	1	4
41	20	21	1.05	50	2.5	1.47	1.5	3	2.38	1.32	1.43	3	30	0.119	After	16	23	50	50	1	4
50	25	25	1	115477	4619.08	1033	2.24	4	4619.08	3548.73	2.24	5	56	184.763	Before	0	24	50	50	1	4
41	22	19	0.86	50	2.27	1.32	1.41	3	2.63	1.83	1.63	3	31	0.12	After	25	24	50	50	1	4
50	25	25	1	116338	4653.52	1092.88	5.12	10	4653.52	2627.88	5.12	9	128	186.141	Before	0	25	50	50	1	4
39	22	17	0.77	50	2.27	1.32	1.68	4	2.94	1.82	2.18	4	37	0.134	After	91	25	50	50	1	4
50	25	25	1	108104	4324.16	1200.08	3.4	8	4324.16	2940.65	3.4	8	85	172.966	Before	0	26	50	50	1	4
40	20	20	1	50	2.5	0.95	1.85	3	2.5	1.32	1.85	5	37	0.125	After	48	26	50	50	1	4
50	25	25	1	108734	4349.36	1127.99	1.72	5	4349.36	2796.58	1.72	4	43	173.974	Before	0	27	50	50	1	4
40	21	19	0.9	50	2.38	1.5	1.24	2	2.63	1.67	1.37	3	26	0.125	After	17	27	50	50	1	4
50	25	25	1	108675	4347	1081.9	2.6	5	4347	3164.37	2.6	6	65	173.88	Before	0	28	50	50	1	4
47	24	23	0.96	50	2.08	1.02	1.54	3	2.17	1.19	1.61	4	37	0.091	After	28	28	50	50	1	4
50	25	25	1	111940	4477.6	832.03	2.28	5	4477.6	3637.87	2.28	5	57	179.104	Before	0	29	50	50	1	4
39	22	17	0.77	50	2.27	1.28	1.32	2	2.94	2.56	1.71	4	29	0.134	After	28	29	50	50	1	4
50	25	25	1	116431	4657.24	1047.31	3.2	8	4657.24	1969.16	3.2	6	80	186.29	Before	0	30	50	50	1	4
45	22	23	1.05	50	2.27	1.03	1.82	4	2.17	1.07	1.74	3	40	0.099	After	40	30	50	50	1	4
50	25	25	1	105771	4230.84	1170.22	2.56	5	4230.84	2920.52	2.56	6	64	169.234	Before	0	31	50	50	1	4
39	20	19	0.95	50	2.5	1.54	1.55	3	2.63	1.77	1.63	3	31	0.132	After	33	31	50	50	1	4
50	25	25	1	96824	3872.96	1440.96	1.64	4	3872.96	2603.53	1.64	4	41	154.918	Before	0	32	50	50	1	4
37	18	19	1.06	50	2.78	1.66	1.44	3	2.63	2.19	1.37	2	26	0.146	After	15	32	50	50	1	4
50	25	25	1	114319	4572.76	1191.08	1.84	4	4572.76	3075.58	1.84	5	46	182.91	Before	0	33	50	50	1	4
40	21	19	0.9	50	2.38	0.97	1.33	3	2.63	1.61	1.47	3	28	0.125	After	18	33	50	50	1	4
50	25	25	1	111235	4449.4	1322.8	4	8	4449.4	2212.68	4	7	100	177.976	Before	0	34	50	50	1	4
44	23	21	0.91	50	2.17	1.3	1.7	4	2.38	1.63	1.86	4	39	0.104	After	61	34	50	50	1	4
50	25	25	1	106193	4247.72	1733	2.24	6	4247.72	3426.29	2.24	6	56	169.909	Before	0	35	50	50	1	4
38	19	19	1	50	2.63	1.8	1.58	3	2.63	2.11	1.58	4	30	0.139	After	26	35	50	50	1	4
50	25	25	1	117936	4717.44	1065.7	3.12	7	4717.44	2284.37	3.12	5	78	188.698	Before	0	36	50	50	1	4
46	24	22	0.92	50	2.08	0.93	1.5	3	2.27	1.32	1.64	4	36	0.095	After	42	36	50	50	1	4
50	25	25	1	115563	4622.52	1245.2	2.52	5	4622.52	2900.39	2.52	6	63	184.901	Before	0	37	50	50	1	4
37	19	18	0.95	50	2.63	1.61	1.47	2	2.78	2.71	1.56	4	28	0.146	After	35	37	50	50	1	4
50	25	25	1	120203	4808.12	1148.64	4.6	8	4808.12	2370.42	4.6	7	115	192.325	Before	0	38	50	50	1	4
39	21	18	0.86	50	2.38	1.47	1.81	4	2.78	1.4	2.11	4	38	0.132	After	77	38	50	50	1	4
50	25	25	1	113883	4555.32	1116.16	3.36	6	4555.32	2537.71	3.36	6	84	182.213	Before	0	39	50	50	1	4
42	22	20	0.91	50	2.27	1.24	1.59	3	2.5	1.82	1.75	4	35	0.114	After	49	39	50	50	1	4
50	25	25	1	113713	4548.52	1294.58	3.88	7	4548.52	2421.48	3.88	7	97	181.941	Before	0	40	50	50	1	4
42	22	20	0.91	50	2.27	1.16	1.86	4	2.5	1.24	2.05	4	41	0.114	After	56	40	50	50	1	4
50	25	25	1	103733	4149.32	1115.8	3.6	9	4149.32	3471.19	3.6	8	90	165.973	Before	0	41	50	50	1	4
40	22	18	0.82	50	2.27	0.94	1.68	3	2.78	1.4	2.06	4	37	0.126	After	53	41	50	50	1	4
50	25	25	1	105576	4223.04	1170.31	2.32	5	4223.04	2926.7	2.32	5	58	168.922	Before	0	42	50	50	1	4
39	22	17	0.77	50	2.27	1.98	1.18	2	2.94	3.13	1.53	4	26	0.134	After	32	42	50	50	1	4
50	25	25	1	111982	4479.28	1320.24	4.32	8	4479.28	1813.47	4.32	9	108	179.171	Before	0	43	50	50	1	4
44	22	22	1	50	2.27	0.77	1.86	3	2.27	1.03	1.86	3	41	0.103	After	67	43	50	50	1	4
50	25	25	1	115882	4635.28	1071.13	4.16	8	4635.28	2805.86	4.16	9	104	185.411	Before	0	44	50	50	1	4
39	20	19	0.95	50	2.5	1.5	1.7	3	2.63	1.07	1.79	3	34	0.132	After	70	44	50	50	1	4
50	25	25	1	105125	4205	1335.2	2.32	5	4205	3092.33	2.32	6	58	168.2	Before	0	45	50	50	1	4
38	18	20	1.11	50	2.78	1.31	1.94	4	2.5	1.79	1.75	5	35	0.139	After	23	45	50	50	1	4
50	25	25	1	114116	4564.64	1195.48	3.36	6	4564.64	2568.3	3.36	6	84	182.586	Before	0	46	50	50	1	4
41	20	21	1.05	50	2.5	1.54	1.85	4	2.38	1.5	1.76	3	37	0.119	After	47	46	50	50	1	4
50	25	25	1	110548	4421.92	1171.9	4.24	8	4421.92	2730.44	4.24	11	106	176.877	Before	0	47	50	50	1	4
41	21	20	0.95	50	2.38	1.16	1.86	3	2.5	1.93	1.95	4	39	0.119	After	67	47	50	50	1	4
50	25	25	1	113490	4539.6	974.17	4.2	10	4539.6	2706.37	4.2	8	105	181.584	Before	0	48	50	50	1	4
40	21	19	0.9	50	2.38	1.53	1.76	4	2.63	1.89	1.95	4	37	0.125	After	68	48	50	50	1	4
50	25	25	1	121984	4879.36	1245.28	2.8	6	4879.36	2851.68	2.8	5	70	195.174	Before	0	49	50	50	1	4
40	19	21	1.11	50	2.63	1.61	1.68	4	2.38	1.83	1.52	3	32	0.125	After	38	49	50	50	1	4
50	25	25	1	112236	4489.44	1217.29	3.08	6	4489.44	2213.34	3.08	6	77	179.578	Before	0	50	50	50	1	4
43	23	20	0.87	50	2.17	1.34	1.52	3	2.5	1.79	1.75	4	35	0.109	After	42	50	50	50	1	4
50	25	25	1	111636	4465.44	1206.38	2.28	5	4465.44	3435.94	2.28	4	57	178.618	Before	0	51	50	50	1	4
41	23	18	0.78	50	2.17	1.19	1.39	3	2.78	1.56	1.78	3	32	0.121	After	25	51	50	50	1	4
50	25	25	1	112425	4497	918.24	1.6	3	4497	3080.74	1.6	4	40	179.88	Before	0	52	50	50	1	4
42	22	20	0.91	50	2.27	1.39	1.27	3	2.5	1.54	1.4	3	28	0.114	After	12	52	50	50	1	4
50	25	25	1	112448	4497.92	1324.83	1.96	4	4497.92	2621.44	1.96	4	49	179.917	Before	0	53	50	50	1	4
45	25	20	0.8	50	2	1.12	1.36	3	2.5	1.4	1.7	3	34	0.1	After	15	53	50	50	1	4
50	25	25	1	112544	4501.76	1209.67	2.52	7	4501.76	3173.48	2.52	5	63	180.07	Before	0	54	50	50	1	4
45	23	22	0.96	50	2.17	1.11	1.39	3	2.27	1.35	1.45	2	32	0.099	After	31	54	50	50	1	4
50	25	25	1	121601	4864.04	1318.63	2.44	4	4864.04	2502.34	2.44	6	61	194.562	Before	0	55	50	50	1	4
40	20	20	1	50	2.5	0.89	1.6	4	2.5	1.67	1.6	5	32	0.125	After	29	55	50	50	1	4
50	25	25	1	116633	4665.32	1145.81	4.44	9	4665.32	2264.95	4.44	8	111	186.613	Before	0	56	50	50	1	4
45	22	23	1.05	50	2.27	1.35	1.82	3	2.17	0.98	1.74	5	40	0.099	After	71	56	50	50	1	4
50	25	25	1	119849	4793.96	1098.63	4.56	8	4793.96	2529.04	4.56	7	114	191.758	Before	0	57	50	50	1	4
39	19	20	1.05	50	2.63	1.42	2.11	4	2.5	1.61	2	4	40	0.132	After	74	57	50	50	1	4
50	25	25	1	109642	4385.68	1242.02	2.48	5	4385.68	3126.17	2.48	6	62	175.427	Before	0	58	50	50	1	4
41	23	18	0.78	50	2.17	1.44	1.35	3	2.78	1.77	1.72	4	31	0.121	After	31	58	50	50	1	4
50	25	25	1	109767	4390.68	1233.9	1.88	4	4390.68	3235.95	1.88	4	47	175.627	Before	0	59	50	50	1	4
39	21	18	0.86	50	2.38	1.56	1.33	2	2.78	1.86	1.56	3	28	0.132	After	19	59	50	50	1	4
50	25	25	1	111786	4471.44	1067.95	4.52	7	4471.44	2782.31	4.52	8	113	178.858	Before	0	60	50	50	1	4
45	22	23	1.05	50	2.27	1.83	1.82	4	2.17	1.19	1.74	4	40	0.099	After	73	60	50	50	1	4
50	25	25	1	118743	4749.72	1052.94	3.04	5	4749.72	2558.11	3.04	7	76	189.989	Before	0	61	50	50	1	4
38	19	19	1	50	2.63	1.5	1.84	3	2.63	1.83	1.84	3	35	0.139	After	41	61	50	50	1	4
50	25	25	1	97790	3911.6	1512.79	1.8	5	3911.6	2832.92	1.8	4	45	156.464	Before	0	62	50	50	1	4
35	18	17	0.94	50	2.78	1.93	1.44	3	2.94	2.28	1.53	3	26	0.163	After	19	62	50	50	1	4
50	25	25	1	113711	4548.44	1139.91	2.88	7	4548.44	1945.43	2.88	5	72	181.938	Before	0	63	50	50	1	4
44	24	20	0.83	50	2.08	1.02	1.42	3	2.5	1.61	1.7	4	34	0.104	After	38	63	50	50	1	4
50	25	25	1	116373	4654.92	1038.55	3.6	10	4654.92	2595.16	3.6	8	90	186.197	Before	0	64	50	50	1	4
41	20	21	1.05	50	2.5	1.47	1.95	4	2.38	1.28	1.86	4	39	0.119	After	51	64	50	50	1	4
50	25	25	1	109652	4386.08	1265.77	4	8	4386.08	2388.48	4	7	100	175.443	Before	0	65	50	50	1	4
40	20	20	1	50	2.5	1.43	1.65	3	2.5	1.73	1.65	3	33	0.125	After	67	65	50	50	1	4
50	25	25	1	110863	4434.52	1137.49	2.56	5	4434.52	3847.02	2.56	7	64	177.381	Before	0	66	50	50	1	4
42	22	20	0.91	50	2.27	1.2	1.5	3	2.5	2.06	1.65	5	33	0.114	After	31	66	50	50	1	4
50	25	25	1	115098	4603.92	1226.22	2.36	5	4603.92	3775.46	2.36	6	59	184.157	Before	0	67	50	50	1	4
42	24	18	0.75	50	2.08	1.25	1.29	2	2.78	2.41	1.72	4	31	0.116	After	28	67	50	50	1	4
50	25	25	1	106547	4261.88	1202.14	1.76	3	4261.88	2950.62	1.76	5	44	170.475	Before	0	68	50	50	1	4
39	21	18	0.86	50	2.38	1.24	1.24	2	2.78	2.1	1.44	3	26	0.132	After	18	68	50	50	1	4
50	25	25	1	114910	4596.4	1136.07	2.48	5	4596.4	2990.94	2.48	5	62	183.856	Before	0	69	50	50	1	4
42	21	21	1	50	2.38	1.36	1.48	4	2.38	1.72	1.48	3	31	0.113	After	31	69	50	50	1	4
50	25	25	1	114885	4595.4	990.51	3.4	7	4595.4	2113.47	3.4	5	85	183.816	Before	0	70	50	50	1	4
43	22	21	0.95	50	2.27	1.45	1.5	3	2.38	1.77	1.57	4	33	0.108	After	52	70	50	50	1	4
50	25	25	1	108217	4328.68	1121.96	2.76	6	4328.68	2623.19	2.76	5	69	173.147	Before	0	71	50	50	1	4
42	21	21	1	50	2.38	1.69	1.57	3	2.38	1.4	1.57	4	33	0.113	After	36	71	50	50	1	4
50	25	25	1	114374	4574.96	1207.24	2.56	6	4574.96	2894.7	2.56	6	64	182.998	Before	0	72	50	50	1	4
41	23	18	0.78	50	2.17	1.19	1.39	2	2.78	1.93	1.78	5	32	0.121	After	32	72	50	50	1	4
50	25	25	1	114797	4591.88	1288.87	3.16	6	4591.88	3909.58	3.16	7	79	183.675	Before	0	73	50	50	1	4
38	20	18	0.9	50	2.5	1.36	1.65	3	2.78	2.37	1.83	5	33	0.139	After	46	73	50	50	1	4
50	25	25	1	105207	4208.28	979.89	4.36	8	4208.28	2574.82	4.36	8	109	168.331	Before	0	74	50	50	1	4
42	23	19	0.83	50	2.17	1.15	1.78	3	2.63	1.5	2.16	5	41	0.114	After	68	74	50	50	1	4
50	25	25	1	101105	4044.2	1104.56	3.28	8	4044.2	2230.79	3.28	5	82	161.768	Before	0	75	50	50	1	4
43	23	20	0.87	50	2.17	1.5	1.48	4	2.5	1.5	1.7	3	34	0.109	After	48	75	50	50	1	4
50	25	25	1	96861	3874.44	958.89	1.68	4	3874.44	3363.96	1.68	4	42	154.978	Before	0	76	50	50	1	4
39	23	16	0.7	50	2.17	1.34	1.13	2	3.12	2.47	1.62	4	26	0.136	After	16	76	50	50	1	4
50	25	25	1	102666	4106.64	1086.03	3.2	6	4106.64	2259.82	3.2	5	80	164.266	Before	0	77	50	50	1	4
44	24	20	0.83	50	2.08	0.88	1.62	3	2.5	1.67	1.95	5	39	0.104	After	41	77	50	50	1	4
50	25	25	1	113705	4548.2	1170.67	3.84	7	4548.2	2856.78	3.84	11	96	181.928	Before	0	78	50	50	1	4
42	23	19	0.83	50	2.17	0.98	1.87	3	2.63	1.34	2.26	6	43	0.114	After	53	78	50	50	1	4
50	25	25	1	110159	4406.36	1194.11	2.28	4	4406.36	3234.81	2.28	5	57	176.254	Before	0	79	50	50	1	4
41	22	19	0.86	50	2.27	1.03	1.27	2	2.63	1.5	1.47	4	28	0.12	After	29	79	50	50	1	4
50	25	25	1	113553	4542.12	1109.97	1.96	4	4542.12	3207.79	1.96	4	49	181.685	Before	0	80	50	50	1	4
37	22	15	0.68	50	2.27	1.2	1.23	2	3.33	2.09	1.8	3	27	0.152	After	22	80	50	50	1	4
50	25	25	1	119715	4788.6	1268.35	3.96	8	4788.6	2905.43	3.96	8	99	191.544	Before	0	81	50	50	1	4
41	23	18	0.78	50	2.17	1.34	1.52	3	2.78	1.7	1.94	3	35	0.121	After	64	81	50	50	1	4
50	25	25	1	108744	4349.76	1090.27	1.64	3	4349.76	3180.57	1.64	3	41	173.99	Before	0	82	50	50	1	4
42	22	20	0.91	50	2.27	1.42	1.23	3	2.5	2.12	1.35	3	27	0.114	After	14	82	50	50	1	4
50	25	25	1	109135	4365.4	1091.46	1.6	3	4365.4	3102.18	1.6	4	40	174.616	Before	0	83	50	50	1	4
43	24	19	0.79	50	2.08	1.35	1.08	2	2.63	2.06	1.37	3	26	0.11	After	14	83	50	50	1	4
50	25	25	1	109706	4388.24	1050.46	2.8	6	4388.24	2793.05	2.8	5	70	175.53	Before	0	84	50	50	1	4
38	20	18	0.9	50	2.5	1.54	1.5	3	2.78	1.77	1.67	3	30	0.139	After	40	84	50	50	1	4
50	25	25	1	112295	4491.8	1160.17	3.2	6	4491.8	2200.65	3.2	7	80	179.672	Before	0	85	50	50	1	4
42	22	20	0.91	50	2.27	1.42	1.68	4	2.5	1.43	1.85	4	37	0.114	After	43	85	50	50	1	4
