n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
100	50	50	1	220438	4408.76	1123.28	2.5	5	4408.76	2678.56	2.5	5	125	88.175	Before	0	48	100	100	1	4
87	47	40	0.85	100	2.13	1.19	1.43	3	2.5	1.72	1.68	3	67	0.053	After	58	48	100	100	1	4
100	50	50	1	232945	4658.9	1065.8	2.56	5	4658.9	2669.25	2.56	6	128	93.178	Before	0	49	100	100	1	4
79	42	37	0.88	100	2.38	1.34	1.5	3	2.7	1.85	1.7	4	63	0.064	After	65	49	100	100	1	4
100	50	50	1	212476	4249.52	1079.09	3.68	9	4249.52	2374.74	3.68	9	184	84.99	Before	0	50	100	100	1	4
81	44	37	0.84	100	2.27	1.13	1.64	3	2.7	1.68	1.95	5	72	0.061	After	112	50	100	100	1	4
100	50	50	1	215331	4306.62	1355.39	1.8	4	4306.62	2800.22	1.8	4	90	86.132	Before	0	51	100	100	1	4
80	41	39	0.95	100	2.44	1.29	1.41	3	2.56	1.48	1.49	4	58	0.063	After	32	51	100	100	1	4
100	50	50	1	224003	4480.06	1159.31	3.22	8	4480.06	2809.57	3.22	6	161	89.601	Before	0	52	100	100	1	4
87	44	43	0.98	100	2.27	1.26	1.68	4	2.33	1.64	1.72	5	74	0.053	After	87	52	100	100	1	4
100	50	50	1	224336	4486.72	1230.02	4.34	10	4486.72	2302.8	4.34	8	217	89.734	Before	0	53	100	100	1	4
81	41	40	0.98	100	2.44	1.38	1.78	4	2.5	1.52	1.82	5	73	0.061	After	144	53	100	100	1	4
100	50	50	1	235934	4718.68	1047.01	3.4	7	4718.68	2961.57	3.4	7	170	94.374	Before	0	54	100	100	1	4
82	44	38	0.86	100	2.27	1.28	1.55	3	2.63	2.22	1.79	7	68	0.06	After	102	54	100	100	1	4
100	50	50	1	224925	4498.5	1089.74	4.16	11	4498.5	2601.06	4.16	10	208	89.97	Before	0	55	100	100	1	4
76	40	36	0.9	100	2.5	1.38	1.77	4	2.78	1.71	1.97	6	71	0.069	After	137	55	100	100	1	4
100	50	50	1	229784	4595.68	1152.65	1.7	4	4595.68	3271.11	1.7	5	85	91.914	Before	0	56	100	100	1	4
82	45	37	0.82	100	2.22	1.17	1.24	2	2.7	1.58	1.51	4	56	0.06	After	29	56	100	100	1	4
100	50	50	1	235893	4717.86	1165.43	3.6	8	4717.86	3077.49	3.6	9	180	94.357	Before	0	57	100	100	1	4
83	42	41	0.98	100	2.38	1.19	1.69	3	2.44	1.45	1.73	5	71	0.058	After	109	57	100	100	1	4
100	50	50	1	225080	4501.6	1076.81	4.16	7	4501.6	2086.4	4.16	10	208	90.032	Before	0	58	100	100	1	4
79	40	39	0.98	100	2.5	1.5	1.75	3	2.56	1.85	1.79	5	70	0.064	After	138	58	100	100	1	4
100	50	50	1	224216	4484.32	1268.15	2.52	8	4484.32	3424.33	2.52	5	126	89.686	Before	0	59	100	100	1	4
74	39	35	0.9	100	2.56	1.21	1.82	4	2.86	1.67	2.03	5	71	0.073	After	55	59	100	100	1	4
100	50	50	1	222825	4456.5	1152.15	3.38	9	4456.5	2353.46	3.38	7	169	89.13	Before	0	60	100	100	1	4
83	41	42	1.02	100	2.44	1.27	1.71	4	2.38	1.29	1.67	4	70	0.058	After	99	60	100	100	1	4
100	50	50	1	240239	4804.78	1173.46	4.5	9	4804.78	2634.66	4.5	10	225	96.096	Before	0	61	100	100	1	4
85	45	40	0.89	100	2.22	1.15	1.87	4	2.5	1.43	2.1	5	84	0.056	After	141	61	100	100	1	4
100	50	50	1	222870	4457.4	1179.44	1.96	6	4457.4	3029.47	1.96	4	98	89.148	Before	0	62	100	100	1	4
83	43	40	0.93	100	2.33	1.44	1.4	3	2.5	1.63	1.5	3	60	0.058	After	38	62	100	100	1	4
100	50	50	1	235958	4719.16	1347.36	4.12	9	4719.16	2428.78	4.12	9	206	94.383	Before	0	63	100	100	1	4
78	40	38	0.95	100	2.5	1.48	1.98	5	2.63	1.94	2.08	5	79	0.066	After	127	63	100	100	1	4
100	50	50	1	232240	4644.8	1126.13	2.52	7	4644.8	2741.21	2.52	5	126	92.896	Before	0	64	100	100	1	4
83	45	38	0.84	100	2.22	1.17	1.44	3	2.63	1.62	1.71	4	65	0.058	After	61	64	100	100	1	4
100	50	50	1	210624	4212.48	1267.71	1.72	4	4212.48	2851.04	1.72	4	86	84.25	Before	0	65	100	100	1	4
78	41	37	0.9	100	2.44	1.12	1.29	2	2.7	1.63	1.43	3	53	0.066	After	33	65	100	100	1	4
100	50	50	1	231397	4627.94	1172.45	3.44	7	4627.94	2628.06	3.44	7	172	92.559	Before	0	66	100	100	1	4
79	42	37	0.88	100	2.38	1.36	1.69	3	2.7	1.61	1.92	5	71	0.064	After	101	66	100	100	1	4
100	50	50	1	238057	4761.14	1076.3	1.7	4	4761.14	3386.36	1.7	4	85	95.223	Before	0	67	100	100	1	4
85	42	43	1.02	100	2.38	1.23	1.4	3	2.33	1.61	1.37	4	59	0.055	After	26	67	100	100	1	4
100	50	50	1	241122	4822.44	1086.72	3.48	7	4822.44	3173.61	3.48	7	174	96.449	Before	0	68	100	100	1	4
76	39	37	0.95	100	2.56	1.47	1.59	4	2.7	1.84	1.68	4	62	0.069	After	112	68	100	100	1	4
100	50	50	1	222060	4441.2	1119.37	1.84	7	4441.2	3000.82	1.84	6	92	88.824	Before	0	69	100	100	1	4
85	44	41	0.93	100	2.27	1.28	1.32	3	2.44	1.47	1.41	4	58	0.055	After	34	69	100	100	1	4
100	50	50	1	217418	4348.36	1207.8	3.24	6	4348.36	2802.17	3.24	9	162	86.967	Before	0	70	100	100	1	4
83	42	41	0.98	100	2.38	1.21	1.6	3	2.44	1.76	1.63	5	67	0.058	After	95	70	100	100	1	4
100	50	50	1	221021	4420.42	1044	1.86	6	4420.42	3703.6	1.86	5	93	88.408	Before	0	71	100	100	1	4
76	44	32	0.73	100	2.27	1.35	1.23	2	3.12	2.39	1.69	4	54	0.071	After	39	71	100	100	1	4
100	50	50	1	227523	4550.46	1222.99	3.5	8	4550.46	2547.38	3.5	7	175	91.009	Before	0	72	100	100	1	4
78	43	35	0.81	100	2.33	1.27	1.77	4	2.86	1.77	2.17	5	76	0.066	After	99	72	100	100	1	4
100	50	50	1	226309	4526.18	1166.44	1.66	4	4526.18	3278.12	1.66	5	83	90.524	Before	0	73	100	100	1	4
81	42	39	0.93	100	2.38	1.53	1.26	3	2.56	1.45	1.36	3	53	0.061	After	30	73	100	100	1	4
100	50	50	1	225547	4510.94	1265.05	1.68	5	4510.94	3125.61	1.68	4	84	90.219	Before	0	74	100	100	1	4
76	40	36	0.9	100	2.5	1.36	1.15	3	2.78	1.48	1.28	3	46	0.069	After	38	74	100	100	1	4
100	50	50	1	228850	4577	1135.59	2.38	6	4577	3185.14	2.38	6	119	91.54	Before	0	75	100	100	1	4
80	45	35	0.78	100	2.22	1.2	1.4	3	2.86	1.9	1.8	4	63	0.063	After	56	75	100	100	1	4
100	50	50	1	226834	4536.68	1140.6	3.14	7	4536.68	2890.9	3.14	7	157	90.734	Before	0	76	100	100	1	4
83	42	41	0.98	100	2.38	1.4	1.74	5	2.44	1.87	1.78	5	73	0.058	After	84	76	100	100	1	4
100	50	50	1	211815	4236.3	988.67	1.84	6	4236.3	2612.19	1.84	6	92	84.726	Before	0	77	100	100	1	4
78	41	37	0.9	100	2.44	1.3	1.27	3	2.7	1.54	1.41	3	52	0.066	After	40	77	100	100	1	4
100	50	50	1	235278	4705.56	1176.96	2.5	7	4705.56	3893.29	2.5	7	125	94.111	Before	0	78	100	100	1	4
80	43	37	0.86	100	2.33	1.27	1.47	4	2.7	1.88	1.7	4	63	0.063	After	62	78	100	100	1	4
100	50	50	1	231777	4635.54	1215.29	3.7	7	4635.54	2775.65	3.7	9	185	92.711	Before	0	79	100	100	1	4
86	44	42	0.95	100	2.27	1.45	1.75	4	2.38	1.61	1.83	5	77	0.054	After	108	79	100	100	1	4
100	50	50	1	238197	4763.94	1030.93	4.22	9	4763.94	2719.55	4.22	10	211	95.279	Before	0	80	100	100	1	4
83	43	40	0.93	100	2.33	1.23	1.72	3	2.5	1.36	1.85	4	74	0.058	After	137	80	100	100	1	4
100	50	50	1	231415	4628.3	1116.14	3.5	7	4628.3	2377.31	3.5	7	175	92.566	Before	0	81	100	100	1	4
86	44	42	0.95	100	2.27	1.26	1.64	4	2.38	1.91	1.71	5	72	0.054	After	103	81	100	100	1	4
100	50	50	1	228785	4575.7	1082.46	1.96	5	4575.7	2536.49	1.96	5	98	91.514	Before	0	82	100	100	1	4
84	44	40	0.91	100	2.27	1.21	1.32	3	2.5	1.55	1.45	3	58	0.057	After	40	82	100	100	1	4
100	50	50	1	218476	4369.52	1182.29	4.66	10	4369.52	2737.34	4.66	11	233	87.39	Before	0	83	100	100	1	4
81	42	39	0.93	100	2.38	1.48	1.81	5	2.56	1.55	1.95	4	76	0.061	After	157	83	100	100	1	4
100	50	50	1	212696	4253.92	1203.01	3.54	8	4253.92	2027.52	3.54	6	177	85.078	Before	0	84	100	100	1	4
82	44	38	0.86	100	2.27	1.35	1.77	4	2.63	1.38	2.05	4	78	0.06	After	99	84	100	100	1	4
100	50	50	1	219390	4387.8	1168.13	1.62	3	4387.8	2821.64	1.62	4	81	87.756	Before	0	85	100	100	1	4
79	42	37	0.88	100	2.38	1.38	1.17	2	2.7	1.79	1.32	3	49	0.064	After	32	85	100	100	1	4
100	50	50	1	247078	4941.56	1112.11	3.52	9	4941.56	3135.76	3.52	11	176	98.831	Before	0	86	100	100	1	4
88	47	41	0.87	100	2.13	1.31	1.66	3	2.44	1.69	1.9	4	78	0.052	After	98	86	100	100	1	4
100	50	50	1	217891	4357.82	1124.21	1.68	4	4357.82	3517.62	1.68	4	84	87.156	Before	0	87	100	100	1	4
85	45	40	0.89	100	2.22	1.17	1.27	3	2.5	1.93	1.43	3	57	0.056	After	27	87	100	100	1	4
100	50	50	1	221227	4424.54	1288.76	4.38	11	4424.54	2379.4	4.38	9	219	88.491	Before	0	88	100	100	1	4
81	41	40	0.98	100	2.44	1.34	1.85	4	2.5	1.69	1.9	5	76	0.061	After	143	88	100	100	1	4
100	50	50	1	224722	4494.44	1106.59	4.26	9	4494.44	2609.19	4.26	9	213	89.889	Before	0	89	100	100	1	4
87	45	42	0.93	100	2.22	1.08	1.91	4	2.38	1.45	2.05	6	86	0.053	After	127	89	100	100	1	4
100	50	50	1	221019	4420.38	1207.19	1.7	4	4420.38	3182.98	1.7	4	85	88.408	Before	0	90	100	100	1	4
81	42	39	0.93	100	2.38	1.32	1.26	3	2.56	1.86	1.36	4	53	0.061	After	32	90	100	100	1	4
100	50	50	1	218028	4360.56	1043.95	3.5	7	4360.56	2613.63	3.5	9	175	87.211	Before	0	91	100	100	1	4
84	45	39	0.87	100	2.22	1.22	1.67	4	2.56	1.9	1.92	6	75	0.057	After	100	91	100	100	1	4
100	50	50	1	208350	4167	1094.44	3.5	9	4167	2206.44	3.5	9	175	83.34	Before	0	92	100	100	1	4
82	46	36	0.78	100	2.17	1.12	1.57	3	2.78	1.77	2	6	72	0.06	After	103	92	100	100	1	4
100	50	50	1	240727	4814.54	1121.8	1.78	4	4814.54	3085.1	1.78	4	89	96.291	Before	0	93	100	100	1	4
83	44	39	0.89	100	2.27	1.4	1.2	3	2.56	1.77	1.36	3	53	0.058	After	36	93	100	100	1	4
100	50	50	1	228421	4568.42	1233.6	1.82	4	4568.42	3118.25	1.82	5	91	91.368	Before	0	94	100	100	1	4
83	44	39	0.89	100	2.27	1.26	1.32	3	2.56	1.7	1.49	3	58	0.058	After	33	94	100	100	1	4
100	50	50	1	226195	4523.9	1127.88	1.66	3	4523.9	3330.73	1.66	4	83	90.478	Before	0	95	100	100	1	4
81	43	38	0.88	100	2.33	1.08	1.37	3	2.63	1.89	1.55	3	59	0.061	After	24	95	100	100	1	4
100	50	50	1	233810	4676.2	1060.54	1.88	6	4676.2	3288.84	1.88	5	94	93.524	Before	0	96	100	100	1	4
83	44	39	0.89	100	2.27	1.15	1.25	3	2.56	1.6	1.41	3	55	0.058	After	39	96	100	100	1	4
100	50	50	1	217512	4350.24	1160.22	4.2	10	4350.24	2571.76	4.2	10	210	87.005	Before	0	97	100	100	1	4
84	44	40	0.91	100	2.27	1.39	1.82	5	2.5	1.48	2	5	80	0.057	After	130	97	100	100	1	4
100	50	50	1	225356	4507.12	1232.97	4.28	9	4507.12	2153.72	4.28	9	214	90.142	Before	0	98	100	100	1	4
82	41	41	1	100	2.44	1.29	1.76	4	2.44	1.5	1.76	4	72	0.059	After	142	98	100	100	1	4
100	50	50	1	224856	4497.12	1165.65	1.66	3	4497.12	2727.19	1.66	4	83	89.942	Before	0	99	100	100	1	4
83	40	43	1.07	100	2.5	1.52	1.43	2	2.33	1.77	1.33	3	57	0.058	After	26	99	100	100	1	4
100	50	50	1	219074	4381.48	1139.04	4.52	9	4381.48	2208.32	4.52	10	226	87.63	Before	0	100	100	100	1	4
83	41	42	1.02	100	2.44	1.48	1.95	5	2.38	1.46	1.9	5	80	0.058	After	146	100	100	100	1	4
100	50	50	1	227251	4545.02	1159.31	4.08	8	4545.02	2554.15	4.08	9	204	90.9	Before	0	1	100	250	1	4
94	49	45	0.92	250	5.1	2.12	2.67	5	5.56	3.76	2.91	7	131	0.113	After	73	1	100	250	1	4
100	50	50	1	222760	4455.2	1170.79	3.56	7	4455.2	2420.94	3.56	7	178	89.104	Before	0	2	100	250	1	4
99	50	49	0.98	250	5	2.7	2.54	6	5.1	3.99	2.59	5	127	0.102	After	51	2	100	250	1	4
100	50	50	1	225976	4519.52	1381.39	1.68	4	4519.52	3461.81	1.68	4	84	90.39	Before	0	3	100	250	1	4
93	49	44	0.9	250	5.1	2.9	1.47	4	5.68	4.32	1.64	4	72	0.116	After	12	3	100	250	1	4
100	50	50	1	222970	4459.4	983.92	1.9	4	4459.4	2833.8	1.9	4	95	89.188	Before	0	4	100	250	1	4
98	50	48	0.96	250	5	2.7	1.7	4	5.21	3.81	1.77	4	85	0.104	After	10	4	100	250	1	4
100	50	50	1	238738	4774.76	1155.44	2.6	6	4774.76	3184.25	2.6	7	130	95.495	Before	0	5	100	250	1	4
92	50	42	0.84	250	5	2.27	1.96	4	5.95	4.42	2.33	7	98	0.119	After	32	5	100	250	1	4
100	50	50	1	236675	4733.5	1079.05	4.22	8	4733.5	2395.02	4.22	8	211	94.67	Before	0	6	100	250	1	4
97	50	47	0.94	250	5	2.31	2.82	5	5.32	3.46	3	7	141	0.106	After	70	6	100	250	1	4
100	50	50	1	228396	4567.92	1167.92	4.22	9	4567.92	2793.64	4.22	9	211	91.358	Before	0	7	100	250	1	4
98	49	49	1	250	5.1	2.06	2.9	6	5.1	3.54	2.9	8	142	0.104	After	69	7	100	250	1	4
100	50	50	1	217827	4356.54	1154.9	1.76	3	4356.54	2659.45	1.76	3	88	87.131	Before	0	8	100	250	1	4
100	50	50	1	250	5	2.9	1.56	3	5	4.3	1.56	3	78	0.1	After	10	8	100	250	1	4
100	50	50	1	222056	4441.12	1238.45	4.34	8	4441.12	2329.06	4.34	10	217	88.822	Before	0	9	100	250	1	4
97	49	48	0.98	250	5.1	2.04	2.8	5	5.21	3.31	2.85	6	137	0.106	After	80	9	100	250	1	4
100	50	50	1	233441	4668.82	1316.84	1.76	4	4668.82	2874.42	1.76	4	88	93.376	Before	0	10	100	250	1	4
97	49	48	0.98	250	5.1	2.56	1.57	4	5.21	3.16	1.6	3	77	0.106	After	11	10	100	250	1	4
100	50	50	1	224508	4490.16	1147.54	3.94	9	4490.16	2847.66	3.94	9	197	89.803	Before	0	11	100	250	1	4
97	50	47	0.94	250	5	3.02	2.56	5	5.32	4.16	2.72	8	128	0.106	After	69	11	100	250	1	4
100	50	50	1	234845	4696.9	1061.38	3.2	6	4696.9	2830.94	3.2	6	160	93.938	Before	0	12	100	250	1	4
97	50	47	0.94	250	5	2.29	2.4	5	5.32	3.63	2.55	5	120	0.106	After	40	12	100	250	1	4
100	50	50	1	225498	4509.96	1173.9	1.68	4	4509.96	3099.43	1.68	4	84	90.199	Before	0	13	100	250	1	4
96	50	46	0.92	250	5	2.46	1.48	3	5.43	4.21	1.61	3	74	0.109	After	10	13	100	250	1	4
100	50	50	1	205999	4119.98	1393.97	1.8	4	4119.98	2824.32	1.8	4	90	82.4	Before	0	14	100	250	1	4
94	48	46	0.96	250	5.21	2.9	1.65	3	5.43	4.16	1.72	4	79	0.113	After	11	14	100	250	1	4
100	50	50	1	226418	4528.36	1090.7	2.8	7	4528.36	3362.52	2.8	6	140	90.567	Before	0	15	100	250	1	4
98	50	48	0.96	250	5	2.13	2.22	4	5.21	3.91	2.31	5	111	0.104	After	29	15	100	250	1	4
100	50	50	1	218333	4366.66	1120.24	4.56	9	4366.66	2078.92	4.56	8	228	87.333	Before	0	16	100	250	1	4
96	49	47	0.96	250	5.1	2.84	2.67	6	5.32	3.37	2.79	7	131	0.109	After	97	16	100	250	1	4
100	50	50	1	226884	4537.68	1121.37	1.82	4	4537.68	2905.45	1.82	4	91	90.754	Before	0	17	100	250	1	4
99	50	49	0.98	250	5	2.28	1.68	4	5.1	3.61	1.71	4	84	0.102	After	7	17	100	250	1	4
100	50	50	1	232067	4641.34	1276.14	2.48	4	4641.34	3626.5	2.48	9	124	92.827	Before	0	18	100	250	1	4
97	49	48	0.98	250	5.1	1.99	2.08	4	5.21	4.57	2.12	8	102	0.106	After	22	18	100	250	1	4
100	50	50	1	219781	4395.62	1152.19	1.7	5	4395.62	2807.72	1.7	4	85	87.912	Before	0	19	100	250	1	4
97	50	47	0.94	250	5	2.47	1.52	4	5.32	4.68	1.62	3	76	0.106	After	9	19	100	250	1	4
100	50	50	1	221103	4422.06	1164.15	3.66	7	4422.06	3161.35	3.66	8	183	88.441	Before	0	20	100	250	1	4
95	48	47	0.98	250	5.21	2.54	2.58	5	5.32	3.9	2.64	5	124	0.111	After	59	20	100	250	1	4
100	50	50	1	219660	4393.2	1187.31	1.76	4	4393.2	2623.82	1.76	4	88	87.864	Before	0	21	100	250	1	4
94	50	44	0.88	250	5	2.69	1.46	3	5.68	3.15	1.66	3	73	0.114	After	15	21	100	250	1	4
100	50	50	1	223963	4479.26	1217.24	2.54	6	4479.26	3028.56	2.54	7	127	89.585	Before	0	22	100	250	1	4
95	50	45	0.9	250	5	2.43	1.98	4	5.56	3.75	2.2	6	99	0.111	After	28	22	100	250	1	4
100	50	50	1	223657	4473.14	1067.02	3.66	7	4473.14	3006.95	3.66	10	183	89.463	Before	0	23	100	250	1	4
96	49	47	0.96	250	5.1	3.16	2.55	6	5.32	3.77	2.66	7	125	0.109	After	58	23	100	250	1	4
100	50	50	1	210143	4202.86	1248.89	3.98	8	4202.86	2734.99	3.98	11	199	84.057	Before	0	24	100	250	1	4
96	49	47	0.96	250	5.1	2.5	2.69	6	5.32	3.87	2.81	8	132	0.109	After	67	24	100	250	1	4
100	50	50	1	228958	4579.16	1173.4	3.12	7	4579.16	3237.1	3.12	7	156	91.583	Before	0	25	100	250	1	4
93	50	43	0.86	250	5	2.87	2.08	5	5.81	4.94	2.42	6	104	0.116	After	52	25	100	250	1	4
100	50	50	1	232842	4656.84	1163.96	2.46	8	4656.84	3216.61	2.46	6	123	93.137	Before	0	26	100	250	1	4
91	48	43	0.9	250	5.21	2.34	1.81	4	5.81	3.99	2.02	5	87	0.121	After	36	26	100	250	1	4
100	50	50	1	231223	4624.46	1121.92	3.08	8	4624.46	3723.54	3.08	8	154	92.489	Before	0	27	100	250	1	4
93	50	43	0.86	250	5	2.7	2.2	6	5.81	4.2	2.56	6	110	0.116	After	44	27	100	250	1	4
100	50	50	1	223967	4479.34	1096.56	1.7	7	4479.34	3724.46	1.7	5	85	89.587	Before	0	28	100	250	1	4
95	50	45	0.9	250	5	2.06	1.44	4	5.56	4	1.6	5	72	0.111	After	13	28	100	250	1	4
100	50	50	1	218018	4360.36	1178.09	3.3	7	4360.36	2824.94	3.3	7	165	87.207	Before	0	29	100	250	1	4
97	49	48	0.98	250	5.1	2.68	2.39	5	5.21	3.76	2.44	6	117	0.106	After	48	29	100	250	1	4
100	50	50	1	234415	4688.3	1031.82	3.32	9	4688.3	3013.1	3.32	9	166	93.766	Before	0	30	100	250	1	4
96	50	46	0.92	250	5	2.35	2.36	5	5.43	3.34	2.57	6	118	0.109	After	48	30	100	250	1	4
100	50	50	1	235362	4707.24	1098.07	4.4	11	4707.24	2676.06	4.4	9	220	94.145	Before	0	31	100	250	1	4
100	50	50	1	250	5	2.39	2.82	7	5	3.21	2.82	7	141	0.1	After	79	31	100	250	1	4
100	50	50	1	216852	4337.04	1214.66	2.58	8	4337.04	2963.97	2.58	6	129	86.741	Before	0	32	100	250	1	4
96	50	46	0.92	250	5	2.78	2.02	4	5.43	3.81	2.2	6	101	0.109	After	28	32	100	250	1	4
100	50	50	1	233672	4673.44	1134.91	1.74	3	4673.44	3000	1.74	6	87	93.469	Before	0	33	100	250	1	4
95	50	45	0.9	250	5	2.19	1.52	3	5.56	3.66	1.69	6	76	0.111	After	11	33	100	250	1	4
100	50	50	1	239625	4792.5	1113.84	3.54	7	4792.5	2499.01	3.54	7	177	95.85	Before	0	34	100	250	1	4
100	50	50	1	250	5	2.23	2.56	6	5	2.52	2.56	5	128	0.1	After	49	34	100	250	1	4
100	50	50	1	219618	4392.36	1095.62	2.38	5	4392.36	3376.51	2.38	6	119	87.847	Before	0	35	100	250	1	4
94	49	45	0.92	250	5.1	2.39	2	4	5.56	5.07	2.18	6	98	0.113	After	21	35	100	250	1	4
100	50	50	1	243475	4869.5	1097.35	4.32	12	4869.5	2574.92	4.32	10	216	97.39	Before	0	36	100	250	1	4
98	48	50	1.04	250	5.21	2.29	2.92	7	5	3.44	2.8	8	140	0.104	After	76	36	100	250	1	4
100	50	50	1	204211	4084.22	1229.98	2.56	5	4084.22	2644.6	2.56	5	128	81.684	Before	0	37	100	250	1	4
95	49	46	0.94	250	5.1	2.46	2	4	5.43	3.4	2.13	4	98	0.111	After	30	37	100	250	1	4
100	50	50	1	225302	4506.04	1127.1	3.18	7	4506.04	2670.19	3.18	6	159	90.121	Before	0	38	100	250	1	4
96	50	46	0.92	250	5	2.52	2.4	5	5.43	3.01	2.61	6	120	0.109	After	39	38	100	250	1	4
100	50	50	1	218128	4362.56	968.89	1.86	6	4362.56	3385.46	1.86	6	93	87.251	Before	0	39	100	250	1	4
90	48	42	0.88	250	5.21	2.56	1.54	4	5.95	4.44	1.76	5	74	0.124	After	19	39	100	250	1	4
100	50	50	1	216832	4336.64	1098.29	3.38	8	4336.64	2026.58	3.38	7	169	86.733	Before	0	40	100	250	1	4
99	50	49	0.98	250	5	2.64	2.5	5	5.1	3.08	2.55	6	125	0.102	After	44	40	100	250	1	4
100	50	50	1	221057	4421.14	1126.67	2.46	5	4421.14	2706.87	2.46	6	123	88.423	Before	0	41	100	250	1	4
99	50	49	0.98	250	5	2.67	1.98	4	5.1	3.91	2.02	5	99	0.102	After	24	41	100	250	1	4
100	50	50	1	227876	4557.52	1290.06	2.34	5	4557.52	3362.52	2.34	5	117	91.15	Before	0	42	100	250	1	4
91	49	42	0.86	250	5.1	2.34	1.88	3	5.95	4.3	2.19	5	92	0.121	After	25	42	100	250	1	4
100	50	50	1	235245	4704.9	1161.18	3.3	7	4704.9	2441.37	3.3	8	165	94.098	Before	0	43	100	250	1	4
97	49	48	0.98	250	5.1	2.58	2.57	6	5.21	3.2	2.62	6	126	0.106	After	39	43	100	250	1	4
100	50	50	1	213217	4264.34	1286.7	4.2	8	4264.34	2482.24	4.2	9	210	85.287	Before	0	44	100	250	1	4
95	49	46	0.94	250	5.1	2.54	2.86	5	5.43	2.89	3.04	6	140	0.111	After	70	44	100	250	1	4
100	50	50	1	246396	4927.92	934.66	3.3	7	4927.92	2494.28	3.3	6	165	98.558	Before	0	45	100	250	1	4
97	49	48	0.98	250	5.1	2.44	2.31	5	5.21	3.4	2.35	5	113	0.106	After	52	45	100	250	1	4
100	50	50	1	224554	4491.08	1234.12	3.34	9	4491.08	2901.45	3.34	7	167	89.822	Before	0	46	100	250	1	4
93	49	44	0.9	250	5.1	2.81	2.43	6	5.68	3.48	2.7	6	119	0.116	After	48	46	100	250	1	4
100	50	50	1	207270	4145.4	1169.8	1.82	4	4145.4	2755.45	1.82	4	91	82.908	Before	0	47	100	250	1	4
97	50	47	0.94	250	5	2.72	1.62	4	5.32	4.05	1.72	4	81	0.106	After	10	47	100	250	1	4
100	50	50	1	220945	4418.9	1108.86	3.32	7	4418.9	2941.37	3.32	7	166	88.378	Before	0	48	100	250	1	4
95	50	45	0.9	250	5	2.73	2.28	4	5.56	4.56	2.53	7	114	0.111	After	52	48	100	250	1	4
100	50	50	1	228128	4562.56	1095.08	4.62	8	4562.56	2482.72	4.62	9	231	91.251	Before	0	49	100	250	1	4
95	48	47	0.98	250	5.21	2.36	2.9	6	5.32	3.28	2.96	5	139	0.111	After	92	49	100	250	1	4
100	50	50	1	212388	4247.76	1462.68	1.5	3	4247.76	3000.43	1.5	4	75	84.955	Before	0	50	100	250	1	4
96	47	49	1.04	250	5.32	2.7	1.49	3	5.1	4.44	1.43	4	70	0.109	After	5	50	100	250	1	4
100	50	50	1	227472	4549.44	1344.29	1.78	7	4549.44	3511.38	1.78	5	89	90.989	Before	0	51	100	250	1	4
94	48	46	0.96	250	5.21	2.69	1.6	4	5.43	4.1	1.67	4	77	0.113	After	12	51	100	250	1	4
100	50	50	1	240055	4801.1	1004.85	2.42	7	4801.1	2803.03	2.42	5	121	96.022	Before	0	52	100	250	1	4
99	50	49	0.98	250	5	2.32	1.98	4	5.1	3.62	2.02	4	99	0.102	After	22	52	100	250	1	4
100	50	50	1	226538	4530.76	1085.12	3.78	8	4530.76	2037.82	3.78	7	189	90.615	Before	0	53	100	250	1	4
97	49	48	0.98	250	5.1	2.17	2.59	5	5.21	2.81	2.65	6	127	0.106	After	62	53	100	250	1	4
100	50	50	1	210756	4215.12	1145.53	1.72	4	4215.12	2587.06	1.72	4	86	84.302	Before	0	54	100	250	1	4
97	49	48	0.98	250	5.1	2.37	1.53	4	5.21	3.48	1.56	3	75	0.106	After	11	54	100	250	1	4
100	50	50	1	222170	4443.4	1386.51	1.82	4	4443.4	3216.44	1.82	4	91	88.868	Before	0	55	100	250	1	4
94	48	46	0.96	250	5.21	2.41	1.77	4	5.43	3.16	1.85	4	85	0.113	After	6	55	100	250	1	4
100	50	50	1	224461	4489.22	1124.54	2.6	5	4489.22	2896.68	2.6	7	130	89.784	Before	0	56	100	250	1	4
96	50	46	0.92	250	5	2.61	2.02	5	5.43	3.89	2.2	7	101	0.109	After	29	56	100	250	1	4
100	50	50	1	226105	4522.1	1241.08	3.2	9	4522.1	2949.98	3.2	8	160	90.442	Before	0	57	100	250	1	4
96	49	47	0.96	250	5.1	2.61	2.27	5	5.32	4.08	2.36	6	111	0.109	After	49	57	100	250	1	4
100	50	50	1	215478	4309.56	1254.53	3.26	7	4309.56	2220.76	3.26	6	163	86.191	Before	0	58	100	250	1	4
100	50	50	1	250	5	2.39	2.34	4	5	3.08	2.34	5	117	0.1	After	46	58	100	250	1	4
100	50	50	1	229549	4590.98	1104.46	4.48	9	4590.98	2755.29	4.48	9	224	91.82	Before	0	59	100	250	1	4
99	50	49	0.98	250	5	2.17	2.82	5	5.1	3.23	2.88	7	141	0.102	After	83	59	100	250	1	4
100	50	50	1	225502	4510.04	1071.51	3.4	8	4510.04	2734.05	3.4	9	170	90.201	Before	0	60	100	250	1	4
